
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending July 28, 2007 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	462	227	1,004	7,265	10,130	13	21	105	526	759	5	20	87	635	737						
NEW ENGLAND	114	39	268	1,297	2,450	1	1	5	23	38	-	1	3	31	25						
Conn.	81	12	214	861	881	-	0	3	1	10	-	0	1	6	8						
Maine	22	3	38	93	46	-	0	1	3	3	-	0	3	5	2						
Mass.	-	1	65	13	1,063	-	0	3	16	17	-	0	2	16	12						
N.H.	8	6	43	265	425	-	0	1	2	7	-	0	1	-	1						
R.I.	-	0	93	3	1	-	0	1	-	-	-	0	1	1	-						
Vt.	3	1	16	62	34	1	0	0	1	1	-	0	1	3	2						
MID. ATLANTIC	231	116	560	3,700	4,961	1	6	18	121	187	-	2	8	83	123						
N.J.	-	26	112	611	1,688	-	0	7	-	58	-	0	2	1	12						
N.Y. (Upstate)	190	50	426	1,300	1,354	1	1	7	34	19	-	1	3	25	28						
N.Y. City	-	2	22	27	159	-	3	8	72	88	-	0	4	23	47						
Pa.	41	44	213	1,762	1,760	-	1	4	15	22	-	1	5	34	36						
E.N. CENTRAL	1	5	72	118	1,288	-	2	10	52	84	-	3	9	81	107						
Ill.	-	0	8	7	86	-	1	6	19	40	-	0	3	21	29						
Ind.	-	0	4	16	11	-	0	2	5	7	-	0	4	16	14						
Mich.	1	1	5	20	22	-	0	2	8	13	-	0	3	15	18						
Ohio	-	0	5	9	26	-	0	2	13	18	-	1	3	23	30						
