
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending May 21, 2011 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2011
5-year weekly average†
Total cases reported for year 2010
Total cases reported for year 2009
Total cases reported for year 2008
Total cases reported for year 2007
Total cases reported for year 2006
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	-	-	1	-	1	1		
Arboviral diseases §, ¶ :										
California serogroup virus disease	-	-	0	75	55	62	55	67		
Eastern equine encephalitis virus disease	-	-	-	10	4	4	4	8		
Powassan virus disease	-	-	0	8	6	2	7	1		
St. Louis encephalitis virus disease	-	-	0	10	12	13	9	10		
Western equine encephalitis virus disease	-	-	-	-	-	-	-	-		
Babesiosis	-	13	1	NN	NN	NN	NN	NN		
Botulism, total	3	26	2	107	118	145	144	165		
foodborne	1	4	0	7	10	17	32	20	NY (1 )	
infant	2	18	1	75	83	109	85	97	PA (1 ), VA (1 )	
other(wound & unspecified)	-	4	0	25	25	19	27	48		
Brucellosis	2	19	3	117	115	80	131	121	FL (1 ), CA (1 )	
Chancroid	1	11	0	30	28	25	23	33	CA (1 )	
Cholera	-	17	0	12	10	5	7	9		
Cyclosporiasis §	3	40	2	180	141	139	93	137	NY (1 ), TX (2 )	
Diphtheria	-	-	-	-	-	-	-	-		
Haemophilus influenzae **, invasive disease (age &lt;5 yrs):										
serotype b	-	2	0	23	35	30	22	29		
nonserotype b	1	44	4	198	236	244	199	175	GA (1 )	
unknown serotype	1	99	4	223	178	163	180	179	PA (1 )	
Hansen disease §	-	20	1	70	103	80	101	66		
Hantavirus pulmonary syndrome §	-	6	1	20	20	18	32	40		
Hemolytic uremic syndrome, post-diarrheal §	1	27	4	259	242	330	292	288	TN (1 )	
Influenza-associated pediatric mortality §, ††	-	101	2	61	358	90	77	43		
Listeriosis	2	148	11	818	851	759	808	884	MD (1 ), CO (1 )	
Measles §§	2	83	3	64	71	140	43	55	FL (1 ), CA (1 )	
Meningococcal disease, invasive ¶¶ :										
A,C,Y, and W-135	2	74	6	276	301	330	325	318	OH (1 ), NE (1 )	
serogroup B	1	46	3	133	174	188	167	193	WA (1 )	
other serogroup	-	4	1	11	23	38	35	32		
unknown serogroup	5	202	10	414	482	616	550	651	PA (1 ), VA (1 ), AZ (1 ), CA (2 )	
Novel influenza A infection virus ***	-	1	0	4	43,774	2	4	NN		
Plague	-	-	0	2	8	3	7	17		
Poliomyelitis, paralytic	-	-	-	-	1	-	-	-		
Polio virus infection, nonparalytic §	-	-	-	-	-	-	-	NN		
Psittacosis §	-	1	0	4	9	8	12	21		
Q fever total §:	-	23	3	133	113	120	171	169		
acute	-	13	2	108	93	106	-	-		
chronic	-	10	0	25	20	14	-	-		
Rabies, human	-	-	-	2	4	2	1	3		
Rubella †††	-	1	0	7	3	16	12	11		
Rubella, congenital syndrome	-	-	-	-	2	-	-	1		
SARS CoV §	-	-	-	-	-	-	-	-		
Smallpox §	-	-	-	-	-	-	-	-		
Streptococcal toxic-shock syndrome §	2	53	4	159	161	157	132	125	NY (1 ), OH (1 )	
Syphilis, congenital (age &lt;1 yr) §§§	-	56	6	363	423	431	430	349		
Tetanus	-	2	0	11	18	19	28	41		
Toxic-shock syndrome (staphylococcal) §	1	35	1	81	74	71	92	101	NE (1 )	
Trichinellosis	1	6	0	7	13	39	5	15	ME (1 )	
Tularemia	-	8	3	124	93	123	137	95		
Typhoid fever	4	124	7	466	397	449	434	353	TX (1 ), CO (1 ), CA (2 )	
Vancomycin-intermediate Staphylococcus aureus §	1	21	1	91	78	63	37	6	FL (1 )	
Vancomycin-resistant Staphylococcus aureus §	-	-	-	2	1	-	2	1		
Vibriosis (non-cholera Vibrio species infections) §	4	108	7	847	789	588	549	NN	FL (4 )	
Viral Hemorrhagic Fever ¶¶¶	-	-	-	1	NN	NN	NN	NN		
Yellow fever	-	-	-	-	-	-	-	-		

-: No reported cases
N: Not reportable
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf.

† Calculated by summing the incidence counts for the current week, the 2 weeks preceding the current week, and the 2 weeks 
following the current week, for a total of 5 preceding years.  The total sum of incident cases is then 
divided by 25 weeks. Additional information is available at 
http://wwwn.cdc.gov/nndss/document/5yearweeklyaverage.pdf.

§ Not reportable in all states.   Data from states where the condition is not reportable are 
excluded from this table except starting in 2007 for the Arboviral diseases, STD data, 
TB data, and influenza-associated pediatric mortality, and in 2003 for SARS-CoV.   Reporting 
exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.

¶ Includes both neuroinvasive and nonneuroinvasive. Updated weekly from reports to the Division of Vector-Borne Infectious 
Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for 
West Nile virus are available in Table II.

** Data for H. influenzae (all ages, all serotypes) are available in Table II.

†† Updated weekly from reports to the Influenza Division, National Center for Immunization and Respiratory 
Diseases. Please refer to the MMWR publication for weekly updates to the footnote for this condition.

§§ Please refer to the MMWR publication for weekly updates to the footnote for this condition.

¶¶ Data for meningococcal disease (all serogroups) are available in Table II.

*** Please refer to the http://www.cdc.gov/mmwr/mmwr_wk/wk_cvol.html for weekly updates to the footnote for this condition.

††† Please refer to the MMWR publication for weekly updates to the footnote for this condition.

