
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending September 13, 2008 (WEEK 37)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	79	154	849	5,329	6,916	62	86	153	3,026	4,479	22	29	195	1,456	1,473						
NEW ENGLAND	-	18	49	496	1,080	9	7	20	265	398	-	0	1	2	7						
Conn.	-	0	4	-	69	8	3	17	146	170	-	0	0	-	-						
Maine	-	1	5	24	62	-	1	5	36	62	N	0	0	N	N						
Mass.	-	14	33	420	852	N	0	0	N	N	-	0	1	1	7						
N.H.	-	0	4	24	61	1	1	3	30	38	-	0	1	1	-						
R.I.	-	0	25	19	9	N	0	0	N	N	-	0	0	-	-						
Vt.	-	0	6	9	27	-	2	6	53	128	-	0	0	-	-						
MID. ATLANTIC	24	21	43	637	895	9	20	32	771	751	-	1	5	51	62						
N.J.	-	0	9	4	160	-	0	0	-	-	-	0	2	2	23						
N.Y. (Upstate)	15	6	24	299	427	9	9	20	367	378	-	0	3	15	6						
N.Y. City	-	2	7	46	92	-	0	2	13	34	-	0	2	16	22						
Pa.	9	9	23	288	216	-	9	23	391	339	-	0	2	18	11						
E.N. CENTRAL	11	20	190	891	1,210	4	5	27	188	345	-	1	9	84	48						
Ill.	-	3	9	114	129	-	1	21	81	98	-	0	7	50	30						
Ind.	2	0	12	42	47	1	0	2	7	9	-	0	2	7	5						
