
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 20, 2000 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	472	482	4,254	7,421	2,107	2,544	-	12	-	4	16	51									
NEW ENGLAND	32	36	93	83	20	59	-	-	-	-	-	9									
Maine	1	4	6	2	4	-	-	-	-	-	-	-									
N.H.	6	6	11	7	8	5	-	-	-	-	-	1									
Vt.	2	4	3	1	3	1	-	-	-	-	-	-									
Mass.	16	15	39	26	3	26	-	-	-	-	-	6									
R.I.	1	-	1	9	2	11	-	-	-	-	-	-									
Conn.	6	7	33	38	-	16	U	-	U	-	-	2									
MID. ATLANTIC	66	73	179	475	193	373	-	-	-	-	-	2									
Upstate N.Y.	30	29	89	95	45	79	-	-	-	-	-	2									
N.Y. City	14	23	90	127	148	120	-	-	-	-	-	-									
N.J.	18	20	-	62	-	53	-	-	-	-	-	-									
Pa.	4	1	-	191	-	121	-	-	-	-	-	-									
E.N. CENTRAL	62	73	541	1,362	243	229	-	3	-	-	3	1									
Ohio	26	25	125	315	40	42	-	2	-	-	2	-									
Ind.	10	11	20	47	20	19	-	-	-	-	-	1									
Ill.	22	30	187	263	38	-	-	-	-	-	-	-									
Mich.	4	7	196	698	144	149	-	1	-	-	1	-									
Wis.	-	-	13	39	1	19	-	-	-	-	-	-									
W.N. CENTRAL	19	22	503	305	200	111	-	1	-	-	1	-									
Minn.	7	12	97	25	7	16	-	-	-	-	-	-									
Iowa	-	1	40	63	19	19	-	-	-	-	-	-									
Mo.	4	2	252	174	134	63	-	-	-	-	-	-									
N. Dak.	1	-	-	1	2	-	-	-	-	-	-	-									
S. Dak.	-	1	-	8	-	-	-	-	-	-	-	-									
Nebr.	3	3	17	27	18	10	-	-	-	-	-	-									
Kans.	4	3	97	7	20	3	-	1	-	-	1	-									
S. ATLANTIC	135	105	521	658	439	397	-	-	-	-	-	4									
Del.	-	-	-	2	-	-	-	-	-	-	-	-									
Md.	28	30	65	133	44	82	-	-	-	-	-	-									
D.C.	-	3	2	30	6	10	-	-	-	-	-	-									
Va.	27	10	60	54	57	39	-	-	-	-	-	3									
W. Va.	4	3	37	9	4	11	-	-	-	-	-	-									
N.C.	10	20	84	50	109	93	-	-	-	-	-	-									
S.C.	6	2	15	11	3	35	-	-	-	-	-	-									
Ga.	39	25	67	193	67	45	-	-	-	-	-	-									
Fla.	21	12	191	176	149	82	-	-	-	-	-	1									
E.S. CENTRAL	25	35	139	175	122	186	-	-	-	-	-	2									
Ky.	9	5	18	32	32	13	-	-	-	-	-	2									
Tenn.	13	17	21	75	27	82	-	-	-	-	-	-									
Ala.	3	11	26	32	20	46	-	-	-	-	-	-									
Miss.	-	2	74	36	43	45	-	-	-	-	-	-									
W.S. CENTRAL	26	35	746	2,040	249	396	-	-	-	-	-	3									
Ark.	-	1	76	18	40	31	-	-	-	-	-	-									
La.	6	9	26	66	45	77	-	-	-	-	-	-									
Okla.	19	23	130	227	46	46	-	-	-	-	-	-									
Tex.	1	2	514	1,729	118	242	-	-	-	-	-	3									
MOUNTAIN	54	51	358	627	168	239	-	8	-	1	9	-									
Mont.	-	1	1	12	3	15	-	-	-	-	-	-									
Idaho	2	1	13	24	4	12	-	-	-	-	-	-									
Wyo.	-	1	6	3	-	4	-	-	-	-	-	-									
Colo.	11	6	68	108	35	37	-	1	-	1	2	-									
N. Mex.	11	10	37	20	37	81	-	-	-	-	-	-									
Ariz.	25	27	179	386	64	52	-	-	-	-	-	-									
Utah	4	4	29	23	8	14	-	3	-	-	3	-									
Nev.	1	1	25	51	17	24	U	4	U	-	4	-									
PACIFIC	53	52	1,174	1,696	473	554	-	-	-	3	3	30									
Wash.	3	1	112	101	22	21	-	-	-	-	-	5									
Oreg.	14	18	91	118	37	46	-	-	-	-	-	10									
Calif.	22	28	966	1,467	406	475	-	-	-	3	3	15									
Alaska	1	4	5	4	3	7	-	-	-	-	-	-									
Hawaii	13	1	-	6	5	5	U	-	U	-	-	-									
Guam	-	-	-	2	-	2	U	-	U	-	-	1									
P.R.	-	1	40	112	24	107	U	-	U	-	-	-									
V.I.	-	U	-	U	-	U	U	-	U	-	-	U									
Amer. Samoa	-	U	-	U	-	U	U	-	U	-	-	U									
C.N.M.I.	-	U	-	U	-	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


