
TABLE IV.  Provisional cases of selected notifiable diseases, United States,  quarter ending December 29, 2012 (WEEK 52)

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis † current quarter
Tuberculosis † previous 4 quarters median 
Tuberculosis † previous 4 quarters maximum 
Tuberculosis † cummulative for 2013
Tuberculosis † cummulative for 2012

tab delimited data:
test
UNITED STATES	1,125	1,125	2,447	7,677	10,430																
NEW ENGLAND	39	39	78	255	331																
Conn.	9	9	20	54	82																
Maine	2	2	7	16	9																
Mass.	28	28	50	168	194																
N.H.	-	0	1	1	11																
R.I.	-	0	6	15	27																
Vt.	-	0	1	1	8																
MID. ATLANTIC	165	165	355	1,191	1,489																
N.J.	12	12	77	215	331																
N.Y. (Upstate)	33	33	52	178	221																
N.Y. City	101	101	193	623	689																
Pa.	19	19	62	175	248																
E.N. CENTRAL	81	81	210	634	835																
Ill.	49	49	82	281	350																
Ind.	18	18	29	90	100																
Mich.	6	6	39	105	170																
Ohio	6	6	46	101	145																
Wis.	2	2	22	57	70																
W.N. CENTRAL	28	28	70	204	294																
Iowa	-	0	11	18	40																
Kans.	-	0	11	21	36																
Minn.	24	24	43	135	137																
Mo.	-	0	4	4	36																
Nebr.	-	0	4	6	23																
N. Dak.	4	2	4	11	7																
S. Dak.	-	0	6	9	15																
S. ATLANTIC	245	245	512	1,534	2,022																
Del.	6	5	7	25	21																
D.C.	-	0	8	20	56																
Fla.	78	78	187	557	754																
Ga.	54	54	89	313	344																
Md.	35	35	65	187	232																
N.C.	34	19	53	149	241																
S.C.	-	0	43	81	140																
Va.	38	31	68	197	221																
W. Va.	-	0	4	5	13																
E.S. CENTRAL	71	71	131	412	478																
Ala.	15	15	44	132	161																
Ky.	19	0	39	60	70																
Miss.	9	9	21	66	91																
Tenn.	28	28	50	154	156																
W.S. CENTRAL	147	147	371	1,099	1,671																
Ark.	10	10	18	56	85																
La.	12	6	30	68	167																
Okla.	4	4	26	65	94																
Tex.	121	121	307	910	1,325																
MOUNTAIN	22	22	129	306	528																
Ariz.	-	0	77	102	255																
Colo.	8	8	21	53	70																
Idaho	3	2	7	14	12																
Mont.	-	0	3	5	8																
Nev.	5	4	42	64	96																
N. Mex.	4	4	12	35	49																
Utah	-	0	11	31	34																
Wyo.	2	0	2	2	4																
PACIFIC	327	327	618	2,042	2,782																
Alaska	3	3	19	41	67																
Calif.	292	292	501	1,689	2,317																
Hawaii	3	3	39	93	123																
Oreg.	9	9	22	56	74																
Wash.	20	20	58	163	201																
Amer. Samoa	-	0	0	-	3																
C.N.M.I.	-	0	8	15	31																
Guam	-	0	18	34	79																
P.R.	4	4	18	44	49																
V.I.	-	0	0	-	-																

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Min: Minimum.
Max: Maximum.

† Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see 
http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf.
Updated reports to the National Center for HIV/AIDS, Viral Hepatitis, STD and TB Prevention.  
Data for TB are displayed quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


