
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending June 16, 2007 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	29	56	177	1,146	1,662	35	79	375	1,695	1,934	18	47	113	620	699						
NEW ENGLAND	-	2	6	29	95	-	2	5	30	62	2	2	13	27	35						
Conn.	-	1	3	8	16	-	0	5	15	27	-	0	9	4	10						
Maine	-	0	2	-	5	-	0	2	2	11	-	0	2	-	3						
Mass.	-	1	4	8	48	-	0	2	2	12	-	1	8	13	18						
N.H.	-	0	2	6	17	-	0	1	5	7	-	0	2	-	3						
R.I.	-	0	2	5	3	-	0	4	5	4	2	0	6	9	-						
Vt.	-	0	1	2	6	-	0	1	1	1	-	0	2	1	1						
MID. ATLANTIC	5	7	20	163	175	2	10	21	207	244	6	15	55	162	200						
N.J.	-	2	5	41	57	-	2	6	44	81	-	2	10	19	32						
N.Y. (Upstate)	1	1	11	33	38	2	1	13	41	28	4	5	30	52	63						
N.Y. City	-	2	10	52	52	-	2	6	40	56	-	3	24	23	34						
Pa.	4	1	5	37	28	-	3	7	82	79	2	5	19	68	71						
E.N. CENTRAL	-	6	17	110	143	4	9	23	195	236	4	10	31	115	143						
Ill.	-	2	7	30	32	-	2	6	43	75	-	1	13	1	26						
Ind.	-	0	7	7	13	3	0	21	20	18	-	1	6	9	9						
Mich.	-	2	8	34	47	-	2	8	52	69	1	3	10	43	31						
Ohio	-	1	4	32	35	1	3	10	69	55	3	3	19	58	60						
Wis.	-	0	4	7	16	-	0	3	11	19	-	0	3	4	17						
W.N. CENTRAL	7	2	17	75	67	1	2	15	61	62	-	1	16	23	20						
Iowa	-	0	4	14	5	-	0	3	10	9	-	0	3	3	2						
Kans.	-	0	1	2	20	-	0	1	5	8	-	0	3	1	1						
Minn.	6	0	17	42	6	1	0	13	8	6	-	0	11	5	-						
Mo.	-	0	2	8	20	-	1	5	31	34	-	0	2	11	9						
Nebr.	1	0	2	5	9	-	0	3	5	4	-	0	1	2	5						
N. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
S. Dak.	-	0	1	4	7	-	0	1	2	1	-	0	1	1	3						
S. ATLANTIC	8	10	27	201	218	18	21	56	450	551	3	8	25	140	156						
Del.	-	0	1	2	9	-	0	3	6	23	-	0	2	1	3						
D.C.	-	0	5	14	2	-	0	2	1	4	-	0	5	1	5						
Fla.	2	3	13	65	78	10	7	14	165	194	2	2	9	61	70						
Ga.	2	1	4	30	20	-	3	10	49	92	-	1	3	12	10						
Md.	3	1	6	32	29	1	2	7	43	74	-	2	8	27	29						
N.C.	-	0	11	7	45	7	0	16	63	84	1	0	5	18	14						
S.C.	-	0	3	5	10	-	2	5	33	34	-	0	2	6	3						
Va.	1	1	5	44	24	-	2	7	65	19	-	1	4	11	20						
W. Va.	-	0	3	2	1	-	0	23	25	27	-	0	4	3	2						
E.S. CENTRAL	2	2	7	40	55	3	6	20	127	165	-	2	7	36	41						
Ala.	-	0	2	7	4	-	2	10	46	44	-	0	1	4	7						
Ky.	1	0	2	6	23	-	1	3	11	37	-	1	6	15	12						
Miss.	-	0	4	6	4	-	0	8	10	22	-	0	2	-	1						
