
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending March 25, 2006 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shiga toxin-producing E. coli(STEC)† cummulative for 2005
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2006
Shigellosis cummulative for 2005
Streptococcal disease, invasive, group A current week
Streptococcal disease, invasive, group A previous 52 weeks median 
Streptococcal disease, invasive, group A previous 52 weeks maximum 
Streptococcal disease, invasive, group A cummulative for 2006
Streptococcal disease, invasive, group A cummulative for 2005

tab delimited data:
test
UNITED STATES	12	48	229	165	276	82	288	587	1,819	2,304	142	80	175	1,291	1,164						
NEW ENGLAND	-	4	13	11	27	1	5	17	51	47	2	4	7	42	45						
Conn.	-	1	4	-	11	-	1	6	6	10	U	0	0	U	U						
Maine	-	0	5	-	2	-	0	3	-	1	-	0	2	3	2						
Mass.	-	2	7	9	11	1	3	11	38	29	2	2	7	28	31						
N.H.	-	0	2	2	1	-	0	4	3	3	-	0	3	8	3						
R.I.	-	0	2	-	1	-	0	6	3	1	-	0	3	2	3						
Vt.	-	0	2	1	1	-	0	4	1	3	-	0	2	1	6						
MID. ATLANTIC	-	6	99	-	29	7	20	69	123	245	21	13	42	194	246						
N.J.	-	1	7	-	9	-	5	18	34	71	-	2	8	9	40						
N.Y. (Upstate)	1	2	96	8	11	4	4	53	54	68	13	4	32	82	87						
N.Y. City	-	0	2	-	1	-	6	22	16	93	-	2	9	6	45						
Pa.	-	2	8	-	8	3	2	48	19	13	8	5	12	97	74						
E.N. CENTRAL	4	7	29	44	58	5	17	78	149	172	23	14	39	248	237						
Ill.	-	1	7	-	16	-	6	25	28	46	-	3	9	55	73						
Ind.	-	1	7	7	4	-	1	56	18	13	2	2	12	37	22						
Mich.	2	0	3	13	-	1	4	10	45	77	2	4	12	57	70						
Ohio	2	2	14	13	23	4	3	11	39	14	19	4	14	83	49						
Wis.	-	2	15	11	15	-	3	9	19	22	-	1	8	16	23						
W.N. CENTRAL	3	7	39	36	38	3	38	64	189	156	57	5	13	115	70						
Iowa	-	1	10	9	7	-	1	9	3	31	N	0	0	N	N						
Kans.	-	1	4	-	4	-	4	20	19	5	3	1	5	30	10						
Minn.	3	2	23	26	6	-	2	6	20	10	52	1	8	52	25						
Mo.	-	2	7	14	12	3	22	45	114	84	1	1	6	18	21						
Nebr.	-	0	4	2	7	-	1	9	18	18	-	0	4	11	7						
N. Dak.	-	0	2	-	-	-	0	2	2	2	-	0	3	3	2						
S. Dak.	-	0	5	1	2	-	1	17	13	6	1	0	2	1	5						
S. ATLANTIC	3	7	41	25	45	22	47	116	500	333	18	19	39	312	226						
Del.	-	0	2	-	-	-	0	2	-	2	-	0	2	1	-						
D.C.	-	0	1	-	-	-	0	2	3	3	-	0	2	4	2						
Fla.	3	1	31	17	17	13	21	66	220	146	9	5	12	78	64						
Ga.	-	0	6	-	8	7	12	37	166	95	1	4	9	71	50						
Md.	-	1	5	-	7	2	2	8	30	15	8	4	12	70	59						
N.C.	-	1	11	11	9	-	2	22	49	29	-	1	13	34	25						
S.C.	-	0	2	2	-	-	2	6	23	25	-	1	6	24	12						
Va.	-	2	9	-	4	-	2	9	9	18	-	2	11	24	11						
W. Va.	-	0	2	-	-	-	0	1	-	-	-	0	5	6	3						
E.S. CENTRAL	-	2	12	7	11	3	18	50	113	296	3	4	10	57	50						
Ala.	-	0	3	-	3	-	3	20	24	60	N	0	0	N	N						
Ky.	-	1	9	5	1	-	6	31	49	18	-	1	4	14	12						
Miss.	-	0	2	-	-	-	2	7	20	21	-	0	0	-	-						
Tenn.	-	1	3	15	7	3	4	46	20	197	3	3	8	43	38						
W.S. CENTRAL	-	2	24	2	12	9	64	237	204	489	4	6	33	79	63						
Ark.	-	0	2	1	1	9	1	4	23	14	-	0	2	3	6						
La.	-	0	2	-	6	-	2	11	28	34	-	0	2	5	4						
Okla.	-	0	3	1	1	-	10	41	23	103	4	2	13	51	34						
Tex.	-	1	24	6	4	-	47	230	130	338	-	3	26	20	19						
MOUNTAIN	1	6	16	15	38	7	17	48	150	131	13	12	43	224	200						
Ariz.	-	0	4	-	3	6	9	29	83	57	5	4	28	118	84						
Colo.	1	1	6	11	9	-	3	18	21	20	5	3	10	58	70						
Idaho	-	1	8	3	7	-	0	4	4	-	-	0	2	3	1						
Mont.	-	0	2	-	1	-	0	1	-	-	-	0	0	-	-						
Nev.	-	0	3	-	8	-	1	6	12	23	-	0	6	-	-						
N. Mex.	-	0	3	2	2	-	2	9	17	20	-	1	6	20	22						
Utah	-	1	7	2	7	1	1	4	12	11	3	2	6	23	22						
Wyo.	-	0	3	-	1	-	0	1	1	-	-	0	1	2	1						
PACIFIC	1	6	52	25	18	25	39	136	340	435	1	2	8	20	27						
Alaska	-	0	2	-	2	-	0	1	1	6	-	0	0	-	-						
Calif.	-	1	6	17	8	25	33	97	252	388	-	0	0	-	-						
Hawaii	-	0	4	2	2	-	1	4	10	7	1	2	8	20	27						
Oreg.	-	1	47	7	1	-	1	28	46	23	N	0	0	N	N						
Wash.	1	1	40	6	5	-	2	38	31	11	N	0	0	N	N						
