
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 28, 2006 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	11,145	19,115	35,170	788,698	793,223	110	148	1,643	6,659	3,614	83	72	594	4,153	6,460						
NEW ENGLAND	508	638	1,550	27,501	26,326	-	0	0	-	-	1	4	34	254	313						
Conn.	-	178	1,214	7,913	7,629	N	0	0	N	N	-	0	31	31	74						
Maine	58	43	67	1,874	1,847	N	0	0	N	N	-	0	4	34	26						
Mass.	366	296	618	12,695	11,745	-	0	0	-	-	-	1	14	88	135						
N.H.	12	38	65	1,607	1,546	-	0	0	-	-	1	1	5	41	34						
R.I.	72	63	107	2,520	2,759	-	0	0	-	-	-	0	6	14	11						
Vt.	-	19	43	892	800	N	0	0	N	N	-	0	5	46	33						
MID. ATLANTIC	1,610	2,418	3,696	100,456	97,892	-	0	0	-	-	3	11	444	475	2,685						
N.J.	69	371	497	14,815	16,014	N	0	0	N	N	-	0	2	10	56						
N.Y. (Upstate)	582	499	1,727	20,056	19,533	N	0	0	N	N	2	3	441	145	2,255						
N.Y. City	487	743	1,567	32,020	31,711	N	0	0	N	N	-	2	7	81	136						
Pa.	472	761	1,104	33,565	30,634	N	0	0	N	N	1	4	15	239	238						
E.N. CENTRAL	1,127	3,147	12,578	130,808	133,797	2	1	3	40	9	16	16	102	1,030	1,488						
Ill.	552	975	1,694	43,342	41,647	-	0	0	-	-	-	2	16	127	147						
Ind.	-	387	510	15,754	16,654	N	0	0	N	N	5	1	18	84	75						
Mich.	439	663	9,888	29,054	22,239	-	0	3	34	9	-	2	7	116	96						
Ohio	18	658	1,430	26,268	36,344	2	0	1	6	-	11	5	33	316	711						
Wis.	118	396	531	16,390	16,913	N	0	0	N	N	-	5	53	387	459						
W.N. CENTRAL	626	1,156	1,456	48,420	48,845	-	0	12	1	4	16	11	75	723	559						
Iowa	-	159	225	6,615	5,991	N	0	0	N	N	2	1	29	160	116						
Kans.	249	152	269	5,958	6,072	N	0	0	N	N	1	1	8	73	33						
Minn.	-	228	347	9,173	10,231	-	0	12	-	3	13	2	22	178	119						
Mo.	316	441	608	18,902	18,644	-	0	1	1	1	-	2	18	155	237						
Nebr.	-	92	176	4,208	4,258	N	0	1	N	N	-	1	16	82	24						
N. Dak.	6	33	58	1,371	1,364	N	0	0	N	N	-	0	4	9	1						
S. Dak.	55	51	116	2,193	2,285	N	0	0	N	N	-	1	7	66	29						
S. ATLANTIC	3,437	3,617	4,935	152,607	147,353	-	0	1	3	1	41	14	65	926	602						
Del.	89	68	92	2,969	2,824	N	0	0	N	N	-	0	3	13	5						
D.C.	91	52	134	2,154	3,164	-	0	0	-	-	-	0	3	12	10						
Fla.	826	948	1,155	40,526	35,834	N	0	0	N	N	28	6	32	441	276						
Ga.	41	635	2,142	25,580	26,301	-	0	0	-	-	8	3	16	193	121						
Md.	245	333	468	14,537	15,396	-	0	1	3	1	-	0	3	15	29						
N.C.	938	572	1,772	27,971	26,649	N	0	0	N	N	4	0	11	85	70						
S.C.	463	310	1,452	16,161	15,616	N	0	0	N	N	1	1	13	116	18						
Va.	686	427	840	20,115	19,349	N	0	0	N	N	-	1	6	42	60						
W. Va.	58	57	226	2,594	2,220	N	0	0	N	N	-	0	3	9	13						
E.S. CENTRAL	591	1,418	1,947	60,105	57,768	-	0	0	-	-	-	3	12	148	192						
Ala.	90	400	756	17,139	13,377	N	0	0	N	N	-	1	10	64	22						
Ky.	74	155	402	6,649	7,321	N	0	0	N	N	-	1	8	32	130						
Miss.	427	374	802	15,655	17,763	-	0	0	-	-	-	0	3	15	2						
Tenn.	-	510	606	20,662	19,307	N	0	0	N	N	-	1	5	37	38						
W.S. CENTRAL	595	2,184	3,605	89,781	91,437	-	0	1	1	-	3	4	29	208	205						
Ark.	147	158	335	6,811	7,238	-	0	0	-	-	-	0	2	19	4						
La.	131	261	608	11,644	13,899	-	0	1	1	N	-	0	9	51	78						
Okla.	317	221	2,159	10,196	9,700	N	0	0	N	N	3	1	4	35	39						
Tex.	-	1,454	1,844	61,130	60,600	N	0	0	N	N	-	1	20	103	84						
MOUNTAIN	787	1,028	1,839	41,758	51,601	76	112	452	4,638	2,357	3	3	39	322	120						
Ariz.	723	378	881	15,835	17,617	76	108	448	4,532	2,269	-	0	3	22	9						
Colo.	64	153	482	4,925	12,590	N	0	0	N	N	1	1	7	61	41						
Idaho	-	51	191	2,333	2,106	N	0	0	N	N	1	0	5	31	14						
Mont.	-	43	195	2,033	1,934	N	0	0	N	N	-	0	26	124	16						
Nev.	-	85	432	3,920	5,784	-	1	4	52	52	-	0	1	9	11						
N. Mex.	-	173	339	7,571	6,882	-	0	3	13	17	-	0	5	20	15						
Utah	-	93	171	4,021	3,737	-	1	3	39	16	-	0	3	16	11						
Wyo.	-	27	54	1,120	951	-	0	2	2	3	1	0	11	39	3						
PACIFIC	1,864	3,319	5,079	137,262	138,204	32	42	1,179	1,976	1,243	-	2	52	67	296						
Alaska	62	82	152	3,469	3,499	-	0	0	-	-	-	0	1	4	3						
Calif.	1,361	2,578	4,231	107,776	107,256	32	42	1,179	1,976	1,243	-	0	14	-	172						
Hawaii	-	102	135	4,254	4,597	N	0	0	N	N	-	0	1	4	1						
Oreg.	121	170	315	7,210	7,417	N	0	0	N	N	-	1	6	59	64						
Wash.	320	348	604	14,553	15,435	N	0	0	N	N	-	0	38	-	56						
Amer. Samoa	U	0	46	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	17	27	-	703	-	0	0	-	-	-	0	0	-	-						
P.R.	-	67	161	2,945	3,462	N	0	0	N	N	N	0	0	N	N						
V.I.	-	5	16	178	196	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


