
TABLE IV.  Provisional cases of selected notifiable diseases, United States,  quarter ending December 31, 2011 (WEEK 52)

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis † current quarter
Tuberculosis † previous 4 quarters median 
Tuberculosis † previous 4 quarters maximum 
Tuberculosis † cummulative for 2012
Tuberculosis † cummulative for 2011

tab delimited data:
test
UNITED STATES	1,973	1,973	2,571	8,860	11,025																
NEW ENGLAND	64	60	81	281	352																
Conn.	-	0	24	40	80																
Maine	1	1	3	8	8																
Mass.	52	41	52	191	223																
N.H.	1	1	5	10	10																
R.I.	5	5	8	24	26																
Vt.	5	0	5	8	5																
MID. ATLANTIC	333	305	370	1,357	1,536																
N.J.	89	47	94	320	405																
N.Y. (Upstate)	63	43	63	200	243																
N.Y. City	154	151	168	625	647																
Pa.	27	27	63	212	241																
E.N. CENTRAL	138	138	205	726	873																
Ill.	52	52	97	324	367																
Ind.	28	17	28	100	90																
Mich.	15	15	39	113	171																
Ohio	26	26	35	120	190																
Wis.	17	10	23	69	55																
W.N. CENTRAL	44	44	68	215	320																
Iowa	-	0	9	21	47																
Kans.	-	0	12	19	46																
Minn.	42	19	42	129	135																
Mo.	2	2	7	21	38																
Nebr.	-	0	6	15	27																
N. Dak.	-	0	0	-	12																
S. Dak.	-	0	5	10	15																
S. ATLANTIC	405	405	522	1,828	2,261																
Del.	6	4	6	20	21																
D.C.	13	11	17	53	43																
Fla.	126	126	191	663	834																
Ga.	77	77	95	338	412																
Md.	62	49	62	230	220																
N.C.	10	10	76	180	295																
S.C.	44	16	44	124	153																
Va.	64	21	66	208	268																
W. Va.	3	2	4	12	15																
E.S. CENTRAL	89	89	135	434	545																
Ala.	41	30	46	161	146																
Ky.	11	4	28	48	90																
Miss.	5	5	23	70	116																
Tenn.	32	32	44	155	193																
W.S. CENTRAL	166	166	347	1,083	1,747																
Ark.	29	11	29	82	78																
La.	71	13	71	157	200																
Okla.	10	10	27	74	84																
Tex.	56	56	269	770	1,385																
MOUNTAIN	97	54	174	433	565																
Ariz.	52	6	88	194	282																
Colo.	20	10	20	68	71																
Idaho	5	1	5	11	15																
Mont.	-	0	4	6	6																
Nev.	4	4	39	75	114																
N. Mex.	13	9	13	45	50																
Utah	3	3	12	31	20																
Wyo.	-	0	2	3	7																
PACIFIC	637	553	679	2,503	2,826																
Alaska	16	11	16	55	56																
Calif.	528	446	553	2,065	2,327																
Hawaii	34	25	34	117	115																
Oreg.	14	13	25	69	87																
Wash.	45	45	59	197	241																
Amer. Samoa	-	0	1	1	3																
C.N.M.I.	-	0	10	17	32																
Guam	-	0	0	-	101																
P.R.	8	8	13	44	80																
V.I.	-	0	0	-	-																

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Min: Minimum.
Max: Maximum.

† Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see 
http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf.
Updated reports to the National Center for HIV/AIDS, Viral Hepatitis, STD and TB Prevention.  
Data for TB are displayed quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


