
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending February 7, 2004 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral, Acute), Type B cummulative for 2004
Hepatitis (Viral, Acute), Type B cummulative for 2003
Hepatitis (Viral, Acute), Type C cummulative for 2004
Hepatitis (Viral, Acute), Type c cummulative for 2003
Legionellosis cummulative for 2004
Legionellosis cummulative for 2003
Listeriosis cummulative for 2004
Listeriosis cummulative for 2003
Lyme Disease cummulative for 2004
Lyme Disease cummulative for 2003

tab delimited data:
test
UNITED STATES	332	1,233	93	290	104	244	31	72	402	743											
NEW ENGLAND	13	28	-	-	1	4	1	2	5	30											
Maine	-	-	-	-	-	-	-	-	-	-											
N.H.	-	-	-	-	-	-	-	1	-	-											
Vt.	1	1	-	-	-	1	-	-	-	3											
Mass.	12	18	-	-	-	2	-	1	1	27											
R.I.	-	-	-	-	-	-	-	-	-	-											
Conn.	-	9	U	U	1	1	1	-	4	-											
MID. ATLANTIC	31	103	11	7	21	21	6	11	337	541											
Upstate N.Y.	3	-	1	-	3	3	1	2	105	139											
N.Y. City	-	48	-	-	-	4	-	4	-	-											
N.J.	13	25	-	-	4	2	3	1	31	116											
Pa.	15	30	10	7	14	12	2	4	201	286											
E.N. CENTRAL	20	54	5	16	34	30	4	3	11	16											
Ohio	13	18	1	1	24	13	3	1	11	2											
Ind.	-	-	-	-	1	-	-	-	-	1											
Ill.	-	-	-	3	-	8	-	2	-	-											
Mich.	7	25	4	12	9	9	-	-	-	-											
Wis.	-	11	-	-	-	-	1	-	U	13											
W.N. CENTRAL	31	31	41	13	2	2	-	2	7	2											
Minn.	1	-	-	-	-	-	-	1	-	-											
Iowa	-	1	-	-	-	1	-	-	2	1											
Mo.	28	27	41	13	1	-	-	-	3	1											
N. Dak.	-	-	-	-	-	-	-	-	-	-											
S. Dak.	-	-	-	-	1	-	-	-	-	-											
Nebr.	1	2	-	-	-	-	-	1	-	-											
Kans.	1	1	-	-	-	1	-	-	2	-											
S. ATLANTIC	141	799	24	84	23	164	10	42	33	124											
Del.	-	1	-	-	1	-	N	N	-	11											
Md.	11	8	2	2	6	7	2	1	24	27											
D.C.	-	-	-	-	-	-	-	-	-	-											
Va.	6	4	1	-	1	2	-	-	-	-											
W. Va.	-	-	1	-	-	-	1	-	-	-											
N.C.	23	12	1	1	4	2	3	1	5	5											
S.C.	-	-	-	-	-	-	-	1	-	-											
Ga.	40	138	4	2	-	2	2	1	-	1											
Fla.	61	636	15	79	11	151	2	38	4	80											
E.S. CENTRAL	20	28	3	10	3	1	1	2	-	6											
Ky.	3	2	2	2	-	-	1	-	-	-											
Tenn.	6	4	1	2	2	1	-	-	-	1											
Ala.	2	11	-	-	1	-	-	2	-	-											
Miss.	9	11	-	6	-	-	-	-	-	5											
W.S. CENTRAL	4	66	3	149	1	13	-	1	-	12											
Ark.	-	5	-	1	-	-	-	-	-	-											
La.	4	14	3	19	-	-	-	-	-	2											
Okla.	-	2	-	-	1	2	-	-	-	-											
Tex.	-	45	-	129	-	11	-	1	-	10											
MOUNTAIN	10	54	1	3	6	4	-	5	1	2											
Mont.	-	2	-	-	-	-	-	1	-	-											
Idaho	1	1	-	-	1	1	-	-	-	1											
Wyo.	1	1	-	-	2	-	-	-	-	-											
Colo.	4	7	-	2	1	-	-	2	-	-											
N. Mex.	-	3	-	-	-	-	-	-	-	-											
Ariz.	-	30	1	-	-	2	-	2	-	-											
Utah	4	4	-	-	2	1	-	-	1	-											
Nev.	-	6	-	1	-	-	-	-	-	1											
PACIFIC	62	70	5	8	13	5	9	4	8	10											
Wash.	4	1	1	-	2	-	1	-	1	-											
Oreg.	11	14	1	2	N	N	3	-	1	3											
Calif.	47	53	2	5	11	5	5	4	6	7											
Alaska	-	-	-	-	-	-	-	-	-	-											
Hawaii	-	2	1	1	-	-	-	-	N	N											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	1	5	-	-	-	-	-	-	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


