
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending March 30, 2002 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2001
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2002
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2002
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2002
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2001

tab delimited data:
test
UNITED STATES	66	76	4	7	2,031	3,120	1,375	1,722	358	1,262											
NEW ENGLAND	5	4	-	-	90	102	34	28	4	19											
Maine	-	-	-	-	4	1	1	1	-	-											
N.H.	-	-	-	-	5	2	5	3	-	-											
Vt.	-	-	-	-	-	2	2	1	4	5											
Mass.	3	4	-	-	45	39	25	4	-	14											
R.I.	-	-	-	-	4	4	1	6	-	-											
Conn.	2	-	-	-	32	54	-	13	-	-											
MID. ATLANTIC	8	11	-	-	222	346	288	368	101	605											
Upstate N.Y.	4	-	-	-	17	52	13	27	4	8											
N.Y. City	3	4	-	-	114	100	175	154	-	-											
N.J.	1	3	-	-	34	146	50	123	94	580											
Pa.	-	4	-	-	57	48	50	64	3	17											
E.N. CENTRAL	7	13	-	-	248	709	222	167	29	79											
Ohio	3	3	-	-	86	70	29	31	4	4											
Ind.	4	1	-	-	13	24	6	4	-	-											
Ill.	-	7	-	-	74	492	20	13	3	20											
Mich.	-	-	-	-	59	99	167	119	22	55											
Wis.	-	2	-	-	16	24	-	-	-	-											
W.N. CENTRAL	1	1	2	1	90	123	49	55	108	311											
Minn.	1	1	1	-	11	7	2	4	-	-											
Iowa	-	-	-	-	24	10	6	5	1	-											
Mo.	-	-	1	1	18	39	34	34	107	309											
N. Dak.	-	-	-	-	-	-	-	-	-	-											
S. Dak.	-	-	-	-	2	1	-	1	-	-											
Nebr.	-	-	-	-	-	17	-	5	-	1											
Kans.	-	-	-	-	35	49	7	6	-	1											
S. ATLANTIC	17	23	-	3	641	513	366	384	35	25											
Del.	-	-	-	-	2	2	1	4	3	1											
Md.	-	2	-	-	84	63	33	36	5	6											
D.C.	-	-	-	-	24	12	4	3	-	-											
Va.	2	4	-	-	11	35	26	29	-	-											
W. Va.	-	-	-	-	6	1	7	3	-	-											
N.C.	1	1	-	3	90	30	46	51	6	6											
S.C.	1	-	-	-	13	13	9	1	3	2											
Ga.	7	10	-	-	123	220	144	181	2	1											
Fla.	6	6	-	-	288	137	96	76	16	9											
E.S. CENTRAL	4	3	-	1	45	74	37	105	34	20											
Ky.	-	-	-	-	21	10	10	15	1	1											
Tenn.	2	1	-	-	-	35	-	37	10	14											
Ala.	2	1	-	1	8	24	14	28	2	1											
Miss.	-	1	-	-	16	5	13	25	21	4											
W.S. CENTRAL	4	1	-	-	28	523	94	201	2	155											
Ark.	-	-	-	-	11	16	26	22	-	2											
La.	-	-	-	-	5	25	5	28	2	71											
Okla.	4	1	-	-	11	48	1	23	-	1											
Tex.	-	-	-	-	1	434	62	128	-	81											
MOUNTAIN	12	8	1	1	166	222	96	121	17	18											
Mont.	-	-	-	-	5	4	2	1	-	-											
Idaho	-	-	-	-	-	24	-	4	-	1											
Wyo.	-	-	-	-	3	1	6	-	4	2											
Colo.	2	-	-	-	28	26	22	26	9	5											
N. Mex.	4	4	-	1	4	7	11	32	-	6											
Ariz.	4	4	-	-	91	112	39	42	-	1											
Utah	1	-	-	-	15	18	7	4	-	-											
Nev.	1	-	1	-	20	30	9	12	4	3											
PACIFIC	8	12	1	1	501	508	189	293	28	30											
Wash.	-	-	-	1	38	19	11	19	3	9											
Oreg.	4	-	-	-	31	8	33	8	7	1											
Calif.	3	11	1	-	426	470	141	256	18	20											
Alaska	1	-	-	-	6	10	2	3	-	-											
Hawaii	-	1	-	-	-	1	2	7	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	19	28	13	51	-	1											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	4	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


