
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 25, 2001 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2001
H. influenzae, Invasive cummulative for 2000
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2000
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2001
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2001
Measles (Rubeola), Total cummulative for 2001
Measles (Rubeola), Total cummulative for 2000

tab delimited data:
test
UNITED STATES	913	862	6,176	8,342	4,182	4,501	-	46	-	39	85	62									
NEW ENGLAND	56	65	325	254	60	75	-	4	-	1	5	6									
Maine	1	1	6	14	5	5	-	-	-	-	-	-									
N.H.	4	11	12	18	11	11	-	-	-	-	-	3									
Vt.	2	5	8	8	3	6	-	1	-	-	1	3									
Mass.	34	32	124	98	-	9	-	2	-	1	3	-									
R.I.	3	1	19	15	17	14	-	-	-	-	-	-									
Conn.	12	15	156	101	24	30	-	1	-	-	1	-									
MID. ATLANTIC	128	162	656	912	641	798	-	4	-	10	14	20									
Upstate N.Y.	49	65	168	146	90	86	-	1	-	4	5	9									
N.Y. City	34	44	196	316	301	390	-	2	-	1	3	10									
N.J.	30	31	159	171	64	125	U	-	U	1	1	-									
Pa.	15	22	133	279	186	197	-	1	-	4	5	1									
E.N. CENTRAL	123	133	652	1,104	585	473	-	-	-	10	10	6									
Ohio	51	41	156	186	77	77	-	-	-	3	3	2									
Ind.	36	22	59	45	30	33	-	-	-	4	4	-									
Ill.	10	45	182	494	95	80	-	-	-	3	3	3									
Mich.	7	9	216	318	383	260	-	-	-	-	-	1									
Wis.	19	16	39	61	-	23	-	-	-	-	-	-									
W.N. CENTRAL	44	46	262	531	125	199	-	4	-	-	4	1									
Minn.	25	23	20	148	13	25	-	2	-	-	2	1									
Iowa	-	-	25	53	16	20	-	-	-	-	-	-									
Mo.	13	15	67	224	64	104	-	2	-	-	2	-									
N. Dak.	4	2	2	2	-	2	-	-	-	-	-	-									
S. Dak.	-	-	1	-	1	-	-	-	-	-	-	-									
Nebr.	1	3	28	23	17	30	-	-	-	-	-	-									
Kans.	1	3	119	81	14	18	-	-	-	-	-	-									
S. ATLANTIC	266	198	1,420	876	872	774	-	4	-	1	5	2									
Del.	-	-	-	10	-	10	U	-	U	-	-	-									
Md.	62	55	181	116	92	85	-	2	-	1	3	-									
D.C.	-	-	33	20	11	24	-	-	-	-	-	-									
Va.	19	32	89	103	101	101	-	1	-	-	1	2									
W. Va.	10	5	8	48	20	9	-	-	-	-	-	-									
N.C.	37	19	113	108	131	160	-	-	-	-	-	-									
S.C.	5	7	56	39	22	7	-	-	-	-	-	-									
Ga.	67	50	549	157	210	129	-	1	-	-	1	-									
Fla.	66	30	391	275	285	249	-	-	-	-	-	-									
E.S. CENTRAL	59	36	244	298	296	314	-	2	-	-	2	-									
Ky.	2	12	70	37	31	60	-	2	-	-	2	-									
Tenn.	29	15	98	104	151	148	-	-	-	-	-	-									
Ala.	26	7	63	43	61	34	-	-	-	-	-	-									
Miss.	2	2	13	114	53	72	-	-	-	-	-	-									
W.S. CENTRAL	34	51	632	1,593	446	687	-	1	-	-	1	-									
Ark.	-	1	51	107	63	71	-	-	-	-	-	-									
La.	3	15	53	54	29	101	-	-	-	-	-	-									
Okla.	31	33	95	180	64	99	-	-	-	-	-	-									
Tex.	-	2	433	1,252	290	416	-	1	-	-	1	-									
MOUNTAIN	122	84	556	588	384	347	-	-	-	1	1	12									
Mont.	-	1	9	4	2	4	-	-	-	-	-	-									
Idaho	1	3	50	19	9	5	-	-	-	1	1	-									
Wyo.	17	1	22	4	31	1	-	-	-	-	-	-									
Colo.	28	18	53	137	76	54	-	-	-	-	-	2									
N. Mex.	15	17	27	56	103	108	-	-	-	-	-	-									
Ariz.	45	34	290	285	111	128	-	-	-	-	-	-									
Utah	6	7	61	39	21	16	-	-	-	-	-	3									
Nev.	10	3	44	44	31	31	U	-	U	-	-	7									
PACIFIC	81	87	1,429	2,186	773	834	-	27	-	16	43	15									
Wash.	2	5	88	187	88	55	-	13	-	2	15	3									
Oreg.	17	24	58	138	50	69	-	3	-	-	3	-									
Calif.	34	30	1,268	1,837	613	692	-	8	-	10	18	9									
Alaska	5	6	14	11	7	9	-	-	-	-	-	1									
Hawaii	23	22	1	13	15	9	-	3	-	4	7	2									
Guam	-	1	-	1	-	9	U	-	U	-	-	-									
P.R.	1	3	67	185	117	188	-	-	-	-	-	2									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	-	U	-	U	26	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


