
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending February 9, 2002 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2001
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2001
Hepatitis (Viral), Type A cummulative for 2002
Hepatitis (Viral), Type A cummulative for 2001
Hepatitis (Viral), Type B cummulative for 2002
Hepatitis (Viral), Type B cummulative for 2001
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2002
Hepatitis (Viral), Type C; Non-A, Non-B cummulative for 2001

tab delimited data:
test
UNITED STATES	18	32	-	2	677	1,661	300	627	91	592											
NEW ENGLAND	1	2	-	-	34	60	9	16	-	7											
Maine	-	-	-	-	1	1	-	1	-	-											
N.H.	-	-	-	-	1	2	2	1	-	-											
Vt.	-	-	-	-	-	1	1	1	-	2											
Mass.	1	2	-	-	15	28	5	4	-	5											
R.I.	-	-	-	-	2	2	1	-	-	-											
Conn.	-	-	-	-	15	26	-	9	-	-											
MID. ATLANTIC	2	3	-	-	56	146	48	159	15	273											
Upstate N.Y.	2	-	-	-	9	15	2	4	3	3											
N.Y. City	-	2	-	-	9	51	20	74	-	-											
N.J.	-	-	-	-	1	60	8	63	10	263											
Pa.	-	1	-	-	37	20	18	18	2	7											
E.N. CENTRAL	4	6	-	-	73	583	51	62	8	45											
Ohio	3	1	-	-	29	28	9	13	1	1											
Ind.	1	-	-	-	1	2	-	2	-	-											
Ill.	-	4	-	-	17	486	2	2	-	19											
Mich.	-	-	-	-	24	57	40	45	7	25											
Wis.	-	1	-	-	2	10	-	-	-	-											
W.N. CENTRAL	-	-	-	1	33	66	10	25	25	117											
Minn.	-	-	-	-	-	1	2	1	-	-											
Iowa	-	-	-	-	12	3	4	2	-	-											
Mo.	-	-	-	1	3	22	2	16	25	115											
N. Dak.	-	-	-	-	-	-	-	-	-	-											
S. Dak.	-	-	-	-	1	-	-	1	-	-											
Nebr.	-	-	-	-	-	15	-	4	-	1											
Kans.	-	-	-	-	17	25	2	1	-	1											
S. ATLANTIC	5	7	-	-	215	164	75	120	7	6											
Del.	-	-	-	-	-	1	-	3	3	1											
Md.	-	-	-	-	55	30	14	12	1	1											
D.C.	-	-	-	-	8	3	1	2	-	-											
Va.	1	-	-	-	2	14	3	9	-	-											
W. Va.	-	-	-	-	1	-	2	1	-	-											
N.C.	-	-	-	-	31	5	12	25	2	1											
S.C.	-	-	-	-	6	9	3	-	-	-											
Ga.	1	5	-	-	35	66	12	54	-	1											
Fla.	3	2	-	-	77	36	28	14	1	2											
E.S. CENTRAL	1	-	-	-	22	29	6	37	12	8											
Ky.	-	-	-	-	8	2	3	7	1	-											
Tenn.	-	-	-	-	-	13	-	6	2	6											
Ala.	1	-	-	-	4	13	3	13	1	-											
Miss.	-	-	-	-	10	1	-	11	8	2											
W.S. CENTRAL	1	1	-	-	11	289	14	37	-	118											
Ark.	-	-	-	-	5	13	12	12	-	1											
La.	-	-	-	-	-	13	-	18	-	46											
Okla.	1	1	-	-	5	17	1	7	-	-											
Tex.	-	-	-	-	1	246	1	-	-	71											
MOUNTAIN	3	5	-	1	46	95	26	42	11	6											
Mont.	-	-	-	-	2	2	-	-	-	-											
Idaho	-	-	-	-	-	8	-	1	-	-											
Wyo.	-	-	-	-	2	1	2	-	4	2											
Colo.	-	-	-	-	14	14	10	12	6	1											
N. Mex.	1	2	-	1	3	3	1	16	-	3											
Ariz.	2	3	-	-	11	45	5	8	-	-											
Utah	-	-	-	-	4	5	3	-	-	-											
Nev.	-	-	-	-	10	17	5	5	1	-											
PACIFIC	1	8	-	-	187	229	61	129	13	12											
Wash.	-	-	-	-	7	3	2	3	-	-											
Oreg.	1	-	-	-	20	1	15	3	5	1											
Calif.	-	7	-	-	160	215	44	120	8	11											
Alaska	-	-	-	-	-	9	-	1	-	-											
Hawaii	-	1	-	-	-	1	-	2	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	-	-	-	5	-	-											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	4	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


