
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending September 20, 2008 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2008
Varicella (chickenpox) cummulative for 2007
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2008
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2008
West Nile virus disease † Non-neuroinvasive § cummulative for 2007

tab delimited data:
test
UNITED STATES	208	658	1,660	19,584	28,945	-	1	61	346	1,072	-	2	84	441	2,247						
NEW ENGLAND	5	13	68	395	1,831	-	0	2	3	2	-	0	1	2	6						
Conn.	-	0	38	-	1,058	-	0	2	3	1	-	0	1	2	2						
Maine	-	0	26	-	235	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	1	-	-	0	2	-	1	-	0	0	-	3						
N.H.	2	6	18	191	255	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
Vt.	3	6	17	203	283	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	53	56	117	1,670	3,642	-	0	6	24	16	-	0	3	7	8						
N.J.	N	0	0	N	N	-	0	1	2	1	-	0	1	2	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	4	11	3	-	0	1	1	1						
N.Y. City	N	0	0	N	N	-	0	2	6	9	-	0	3	4	2						
Pa.	53	56	117	1,670	3,642	-	0	2	5	3	-	0	1	-	5						
E.N. CENTRAL	48	163	378	4,677	8,125	-	0	11	18	88	-	0	6	9	54						
Ill.	10	13	63	713	835	-	0	4	-	50	-	0	4	4	31						
Ind.	-	0	222	-	-	-	0	2	2	11	-	0	1	-	10						
Mich.	10	64	154	1,961	3,015	-	0	2	5	15	-	0	1	-	-						
