
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 8, 1998 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	27,399	35,436	314,383	265,430	1,344	762	185,476	166,882	2,264	2,037											
NEW ENGLAND	1,025	1,470	11,844	10,149	173	127	3,326	3,451	31	41											
Maine	21	36	618	582	22	-	40	34	-	-											
N.H.	26	19	558	460	23	25	52	64	-	-											
Vt.	14	24	244	228	8	6	22	32	-	2											
Mass.	522	528	5,002	4,199	90	80	1,228	1,306	28	32											
R.I.	78	97	1,417	1,140	5	1	212	266	3	7											
Conn.	364	766	4,005	3,540	25	15	1,772	1,749	-	-											
MID. ATLANTIC	7,578	11,061	38,080	32,658	129	35	21,334	21,247	233	196											
Upstate N.Y.	961	1,728	N	N	96	-	3,508	3,750	181	144											
N.Y. City	4,074	5,735	20,945	15,801	4	6	8,916	7,844	-	-											
N.J.	1,475	2,273	6,271	5,701	29	28	3,798	4,316	-	-											
Pa.	1,068	1,325	10,864	11,156	N	1	5,112	5,337	52	52											
E.N. CENTRAL	2,078	2,556	52,149	35,568	214	130	35,857	22,501	318	358											
Ohio	430	561	15,106	13,027	54	22	9,496	8,318	7	11											
Ind.	355	394	3,507	5,300	57	28	2,225	3,532	4	10											
Ill.	825	892	15,093	U	47	-	12,259	U	16	63											
Mich.	353	545	12,486	10,841	56	35	9,423	7,976	291	253											
Wis.	115	164	5,957	6,400	N	45	2,454	2,675	-	21											
W.N. CENTRAL	532	696	18,528	18,495	210	158	9,176	8,323	120	40											
Minn.	104	128	3,649	3,863	78	78	1,300	1,354	7	3											
Iowa	49	74	2,063	2,650	65	25	660	720	12	20											
Mo.	244	331	7,161	6,922	15	29	5,233	4,506	96	5											
N. Dak.	4	7	290	497	6	11	29	32	-	2											
S. Dak.	11	3	961	737	12	10	152	80	-	-											
Nebr.	48	65	1,361	1,140	19	-	494	438	2	2											
Kans.	72	88	3,043	2,686	15	5	1,308	1,193	3	8											
S. ATLANTIC	6,869	8,699	65,423	55,731	109	79	53,067	54,236	115	138											
Del.	91	159	1,473	-	-	1	815	699	-	-											
Md.	826	1,078	4,970	4,153	16	9	5,813	6,840	5	4											
D.C.	567	658	N	N	1	-	1,997	2,600	-	-											
Va.	502	719	6,988	6,925	N	25	3,942	4,691	7	18											
W. Va.	59	60	1,631	1,722	6	3	469	546	4	13											
N.C.	456	503	12,939	10,095	20	31	11,167	9,813	14	34											
S.C.	452	475	11,206	7,462	5	2	7,255	6,655	3	27											
Ga.	725	1,071	14,049	10,307	40	-	11,827	11,820	9	-											
Fla.	3,191	3,976	12,167	15,067	21	8	9,782	10,572	73	42											
E.S. CENTRAL	1,084	1,188	23,338	20,244	69	25	22,566	20,216	105	223											
Ky.	156	211	3,645	3,884	18	-	2,087	2,453	16	10											
Tenn.	378	495	7,789	7,582	32	22	6,684	6,314	85	151											
Ala.	330	287	5,982	4,743	19	2	7,649	6,849	4	6											
Miss.	220	195	5,922	4,035	U	1	6,146	4,600	U	56											
W.S. CENTRAL	3,328	3,601	43,886	35,214	77	12	25,528	22,921	549	278											
Ark.	123	131	2,087	1,766	6	6	1,214	2,874	5	9											
La.	586	640	8,671	5,260	3	2	7,570	4,936	19	124											
Okla.	183	188	5,753	4,414	10	4	3,148	2,777	7	6											
Tex.	2,436	2,642	27,375	23,774	58	-	13,596	12,334	518	139											
MOUNTAIN	967	1,032	12,797	16,943	180	84	4,774	4,649	256	181											
Mont.	18	26	731	644	8	-	26	27	7	13											
Idaho	19	34	1,003	853	18	7	97	64	86	36											
Wyo.	1	13	388	315	49	-	18	29	45	42											
Colo.	186	264	10	3,750	37	32	1,339	1,256	18	20											
N. Mex.	153	105	2,172	2,277	16	11	526	518	63	32											
Ariz.	377	247	6,615	6,340	13	13	2,390	2,064	3	23											
Utah	70	86	1,378	990	33	15	150	145	21	3											
Nev.	143	257	500	1,774	6	6	228	546	13	12											
PACIFIC	3,938	5,133	48,338	40,428	183	112	9,848	9,338	537	582											
Wash.	270	417	6,582	5,419	31	22	1,132	1,135	12	18											
Oreg.	116	188	3,382	2,887	54	48	470	444	2	2											
Calif.	3,439	4,449	35,971	30,258	96	35	7,801	7,235	468	463											
Alaska	17	42	1,128	848	2	-	187	233	1	-											
Hawaii	96	37	1,275	1,016	N	7	258	291	54	99											
Guam	-	2	8	193	N	-	2	27	-	-											
P.R.	1,141	1,198	U	U	1	U	242	378	-	-											
V.I.	18	70	N	N	N	U	U	U	U	U											
Amer. Samoa	-	-	U	U	N	U	U	U	U	U											
C.N.M.I.	-	1	N	N	N	U	14	17	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


