
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending November 4, 2006 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2006
Giardiasis cummulative for 2005
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2006
Gonorrhea cummulative for 2005
Haemophilus influenzae, invasive, All ages, all serotypes current week
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2005

tab delimited data:
test
UNITED STATES	247	318	1,029	14,284	16,491	3,688	6,527	14,136	281,215	279,525	29	40	142	1,728	1,900						
NEW ENGLAND	9	24	75	1,048	1,472	104	109	288	4,752	4,809	-	2	19	132	145						
Conn.	-	0	37	253	310	53	42	241	1,941	2,020	-	0	9	42	43						
Maine	6	2	13	151	184	-	2	8	110	117	-	0	4	17	8						
Mass.	-	9	18	357	656	37	47	86	2,063	2,105	-	1	7	52	70						
N.H.	-	0	9	25	54	2	4	9	166	145	-	0	2	8	8						
R.I.	-	1	25	100	105	12	9	19	414	372	-	0	7	4	7						
Vt.	3	3	12	162	163	-	1	4	58	50	-	0	2	9	9						
MID. ATLANTIC	41	61	254	2,743	2,963	274	647	1,014	27,184	28,884	9	8	30	363	366						
N.J.	-	8	13	297	391	-	102	151	4,178	4,843	-	1	4	45	78						
N.Y. (Upstate)	30	24	227	1,031	1,035	91	123	455	5,311	5,830	7	2	27	122	101						
N.Y. City	1	15	29	742	776	-	172	382	8,047	8,815	-	1	6	71	68						
Pa.	10	15	31	673	761	183	213	399	9,648	9,396	2	3	8	125	119						
E.N. CENTRAL	15	48	86	2,080	2,905	409	1,279	7,047	54,210	55,937	9	5	14	238	323						
Ill.	-	9	21	358	672	220	377	710	16,793	16,951	-	1	6	47	109						
