
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending October 14, 2006 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	32	52	334	2,022	2,072	96	173	334	6,921	6,656	441	802	3,204	32,112	21,884						
NEW ENGLAND	-	1	24	30	176	5	4	17	163	162	14	37	144	1,169	4,153						
Conn.	U	0	7	U	74	-	0	11	34	34	U	0	58	U	1,238						
Maine	-	0	2	8	N	-	0	2	7	1	-	4	20	151	247						
Mass.	-	0	6	-	76	4	2	6	101	100	-	0	54	94	1,859						
N.H.	-	0	0	-	-	-	0	2	10	13	6	7	47	387	245						
R.I.	-	0	11	10	17	1	0	6	9	13	-	0	0	-	-						
Vt.	-	0	2	12	9	-	0	1	2	1	8	12	50	537	564						
MID. ATLANTIC	1	3	15	127	172	12	21	35	879	821	77	103	183	3,737	3,674						
N.J.	N	0	0	N	N	2	3	7	132	112	-	0	0	-	-						
N.Y. (Upstate)	-	1	10	45	66	4	2	14	121	64	-	0	0	-	-						
N.Y. City	U	0	0	U	U	1	10	23	418	491	-	0	0	-	-						
Pa.	1	2	9	82	106	5	5	10	208	154	77	103	183	3,737	3,674						
E.N. CENTRAL	13	11	41	456	517	6	18	38	697	722	168	237	587	11,467	4,546						
Ill.	-	0	3	15	27	-	8	23	325	404	-	2	7	68	79						
Ind.	5	2	21	123	161	2	1	4	70	53	-	0	475	475	251						
Mich.	-	0	4	17	35	1	2	19	91	65	51	102	174	3,361	2,729						
Ohio	8	6	32	301	294	3	4	8	161	172	117	93	420	6,933	1,141						
Wis.	N	0	0	N	N	-	1	4	50	28	-	12	52	630	346						
W.N. CENTRAL	1	1	191	97	35	-	5	11	197	202	23	23	84	1,135	367						
Iowa	N	0	0	N	N	-	0	2	14	8	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	16	15	3	0	8	27	-						
Minn.	-	0	191	60	-	-	0	3	21	58	-	0	0	-	-						
Mo.	1	1	3	36	28	-	3	8	130	116	19	19	82	1,025	255						
Nebr.	-	0	0	-	2	-	0	1	3	4	-	0	0	-	-						
N. Dak.	-	0	1	-	2	-	0	1	1	-	-	0	25	44	20						
S. Dak.	-	0	1	1	3	-	0	3	12	1	1	1	12	39	92						
S. ATLANTIC	14	26	53	1,052	853	28	41	186	1,650	1,642	34	90	860	3,411	1,736						
Del.	-	0	2	-	1	-	0	2	16	9	-	1	5	52	27						
D.C.	-	0	3	23	13	-	2	9	100	86	4	0	5	34	28						
Fla.	12	13	36	586	466	7	15	29	584	566	-	0	0	-	-						
Ga.	2	8	29	348	272	1	7	147	280	350	-	0	0	-	-						
Md.	-	0	0	-	-	5	5	19	234	250	-	0	0	-	-						
N.C.	N	0	0	N	N	12	5	17	241	210	-	0	0	-	-						
S.C.	-	0	0	-	-	-	1	6	54	61	10	16	53	836	472						
Va.	N	0	0	N	N	3	3	12	136	107	-	30	812	1,302	368						
W. Va.	-	1	14	95	101	-	0	1	5	3	20	27	70	1,187	841						
E.S. CENTRAL	3	3	13	155	145	3	13	25	568	363	1	1	70	94	95						
