
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending April 18, 2009 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2009
Giardiasis cummulative for 2008
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2009
Gonorrhea cummulative for 2008
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2009
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2008

tab delimited data:
test
UNITED STATES	225	307	841	3,951	4,031	2,454	5,786	6,842	66,902	91,416	26	49	114	779	964						
NEW ENGLAND	9	28	65	305	370	102	100	301	1,427	1,359	1	3	17	46	48						
Conn.	-	6	14	60	87	53	50	275	613	504	-	0	11	10	2						
Maine	9	4	12	58	34	5	2	9	48	25	-	0	2	5	5						
Mass.	-	11	27	117	162	34	39	112	626	688	-	1	5	26	32						
N.H.	-	3	11	22	29	-	2	6	30	32	-	0	2	2	5						
R.I.	-	1	8	14	22	8	5	16	95	100	1	0	7	2	1						
Vt.	-	3	15	34	36	2	1	3	15	10	-	0	3	1	3						
MID. ATLANTIC	32	61	119	688	797	492	607	1,148	8,294	9,128	4	10	25	148	171						
N.J.	-	8	21	-	139	-	86	144	839	1,698	-	1	7	10	30						
N.Y. (Upstate)	24	23	76	307	248	122	116	666	1,617	1,633	1	3	20	42	42						
N.Y. City	3	15	30	206	223	224	208	584	3,279	2,547	-	2	4	22	33						
Pa.	5	16	46	175	187	146	198	267	2,559	3,250	3	4	10	74	66						
E.N. CENTRAL	15	47	88	540	635	303	1,172	1,558	11,994	19,799	3	7	18	89	155						
Ill.	-	11	32	71	168	-	364	480	2,853	5,463	-	2	8	28	51						
Ind.	N	0	7	N	N	-	146	254	1,890	2,425	-	1	13	12	32						
Mich.	1	12	22	147	139	215	305	493	4,311	5,195	1	1	2	8	8						
Ohio	13	17	31	223	233	16	258	531	1,703	4,914	2	2	6	34	52						
Wis.	1	8	20	99	95	72	76	141	1,237	1,802	-	0	2	7	12						
W.N. CENTRAL	38	27	143	363	385	170	315	391	4,008	4,829	2	3	14	55	68						
Iowa	2	6	18	65	72	17	28	53	394	442	-	0	1	-	1						
Kans.	2	3	11	35	27	20	42	83	674	621	1	0	4	8	6						
Minn.	27	0	106	72	115	-	54	78	473	960	-	0	10	11	14						
Mo.	4	8	22	132	104	90	145	193	1,953	2,280	-	1	4	23	33						
Nebr.	3	4	10	37	42	32	26	50	397	411	1	0	2	10	10						
N. Dak.	-	0	4	3	8	-	2	7	6	37	-	0	3	3	4						
S. Dak.	-	2	11	19	17	11	8	20	111	78	-	0	0	-	-						
S. ATLANTIC	55	62	108	985	630	620	1,266	1,722	13,747	20,280	10	12	24	231	248						
Del.	2	1	3	7	11	4	17	35	227	360	-	0	2	1	2						
D.C.	-	0	5	-	12	-	57	101	774	626	-	0	2	-	4						
Fla.	42	31	57	539	290	186	431	592	6,088	6,760	7	4	9	91	59						
Ga.	5	9	63	233	147	2	227	484	1,027	3,896	-	3	9	50	59						
Md.	2	5	10	67	52	103	114	210	1,574	1,774	3	1	5	32	46						
N.C.	N	0	0	N	N	-	0	203	-	1,269	-	1	6	19	23						
S.C.	1	2	9	31	31	176	175	325	2,034	2,827	-	1	7	15	16						
Va.	3	8	31	95	66	147	179	321	1,866	2,526	-	1	5	11	31						
W. Va.	-	1	5	13	21	2	12	26	157	242	-	0	3	12	8						
E.S. CENTRAL	2	8	22	79	118	316	549	771	7,503	8,454	1	3	6	46	57						
Ala.	1	4	12	42	62	14	172	216	1,877	2,962	-	0	2	11	7						
Ky.	N	0	0	N	N	79	88	153	993	1,154	-	0	2	5	5						
Miss.	N	0	0	N	N	84	140	253	2,201	1,924	-	0	1	-	8						
Tenn.	1	3	13	37	56	139	164	301	2,432	2,414	1	2	5	30	37						
W.S. CENTRAL	6	7	21	79	69	117	939	1,300	10,400	14,726	3	2	17	36	45						
Ark.	3	2	8	25	29	103	84	167	1,330	1,356	-	0	2	3	2						
La.	3	2	10	33	26	-	162	410	1,520	2,697	1	0	1	8	4						
Okla.	-	3	11	21	14	14	68	142	609	1,413	2	1	16	25	34						
Tex.	N	0	0	N	N	-	601	727	6,941	9,260	-	0	1	-	5						
MOUNTAIN	8	27	62	286	339	78	193	339	1,764	3,269	2	5	11	89	127						
Ariz.	3	3	8	47	32	40	63	84	607	1,044	-	2	6	35	55						
Colo.	-	10	27	89	117	20	54	101	225	832	-	1	5	22	25						
Idaho	1	3	14	29	37	4	3	13	32	55	1	0	4	2	1						
Mont.	-	2	9	26	22	-	2	6	24	31	-	0	1	1	1						
Nev.	1	2	8	15	30	12	33	129	540	754	1	0	2	9	7						
N. Mex.	-	1	8	19	30	-	23	48	262	371	-	0	2	9	17						
Utah	1	7	18	45	61	-	6	19	53	164	-	1	2	11	21						
Wyo.	2	0	3	16	10	2	2	9	21	18	-	0	2	-	-						
PACIFIC	60	46	539	626	688	256	576	669	7,765	9,572	-	2	6	39	45						
Alaska	-	2	10	18	21	11	12	24	205	148	-	0	2	3	5						
Calif.	52	35	59	458	530	192	473	572	6,360	7,844	-	0	3	7	13						
Hawaii	-	0	4	2	10	-	12	21	147	164	-	0	2	11	7						
Oreg.	6	7	18	86	127	20	23	48	324	412	-	1	4	15	20						
Wash.	2	0	486	62	-	33	54	82	729	1,004	-	0	2	3	-						
Amer. Samoa	-	0	0	-	-	-	0	1	-	2	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	1	15	-	18	-	0	0	-	-						
P.R.	-	3	15	25	43	4	5	22	55	67	-	0	1	-	-						
V.I.	-	0	0	-	-	-	2	6	12	38	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

