
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending March 5, 2011 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2011
Varicella (chickenpox) cummulative for 2010
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2011
West Nile virus disease † Neuroinvasive cummulative for 2010
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2011
West Nile virus disease † Non-neuroinvasive § cummulative for 2010

tab delimited data:
test
UNITED STATES	139	259	562	1,780	2,823	-	1	71	-	1	-	1	53	-	-						
NEW ENGLAND	3	21	45	122	166	-	0	3	-	-	-	0	2	-	-						
Conn.	-	5	20	-	37	-	0	2	-	-	-	0	2	-	-						
Maine	-	4	16	28	46	-	0	0	-	-	-	0	0	-	-						
Mass.	-	5	16	58	40	-	0	2	-	-	-	0	1	-	-						
N.H.	-	2	9	9	30	-	0	1	-	-	-	0	0	-	-						
R.I.	-	0	3	1	1	-	0	0	-	-	-	0	0	-	-						
Vt.	3	0	10	26	12	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	16	30	62	165	301	-	0	19	-	-	-	0	13	-	-						
N.J.	-	7	30	26	100	-	0	3	-	-	-	0	6	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	9	-	-	-	0	7	-	-						
N.Y. City	-	0	1	-	1	-	0	7	-	-	-	0	4	-	-						
Pa.	16	20	41	139	200	-	0	3	-	-	-	0	3	-	-						
E.N. CENTRAL	44	84	176	584	1,091	-	0	15	-	-	-	0	8	-	-						
Ill.	2	18	45	111	272	-	0	10	-	-	-	0	5	-	-						
Ind.	3	5	30	49	121	-	0	2	-	-	-	0	2	-	-						
Mich.	8	28	62	189	348	-	0	6	-	-	-	0	1	-	-						
Ohio	31	23	58	234	278	-	0	1	-	-	-	0	1	-	-						
Wis.	-	6	22	1	72	-	0	0	-	-	-	0	1	-	-						
W.N. CENTRAL	-	14	32	43	150	-	0	7	-	-	-	0	11	-	-						
Iowa	N	0	0	N	N	-	0	1	-	-	-	0	2	-	-						
Kans.	-	3	22	30	60	-	0	1	-	-	-	0	3	-	-						
Minn.	-	0	0	-	-	-	0	1	-	-	-	0	3	-	-						
Mo.	-	7	23	10	80	-	0	1	-	-	-	0	0	-	-						
Nebr.	N	0	0	N	N	-	0	3	-	-	-	0	7	-	-						
N. Dak.	-	0	10	-	7	-	0	2	-	-	-	0	2	-	-						
S. Dak.	-	1	7	3	3	-	0	2	-	-	-	0	3	-	-						
S. ATLANTIC	18	34	100	215	364	-	0	5	-	-	-	0	4	-	-						
Del.	-	0	3	2	2	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	4	2	-	-	0	1	-	-	-	0	1	-	-						
Fla.	17	16	57	162	180	-	0	3	-	-	-	0	1	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	3	-	-						
Md.	N	0	0	N	N	-	0	3	-	-	-	0	2	-	-						
N.C.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
S.C.	-	0	35	-	44	-	0	1	-	-	-	0	0	-	-						
Va.	1	10	29	49	65	-	0	1	-	-	-	0	1	-	-						
W. Va.	-	6	26	-	73	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	7	6	22	51	36	-	0	1	-	1	-	0	3	-	-						
Ala.	7	5	22	48	36	-	0	1	-	-	-	0	1	-	-						
Ky.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Miss.	-	0	2	3	-	-	0	1	-	1	-	0	2	-	-						
Tenn.	N	0	0	N	N	-	0	1	-	-	-	0	2	-	-						
W.S. CENTRAL	36	45	183	328	434	-	0	16	-	-	-	0	3	-	-						
Ark.	3	3	32	19	21	-	0	3	-	-	-	0	1	-	-						
La.	-	1	4	5	18	-	0	3	-	-	-	0	1	-	-						
Okla.	N	0	0	N	N	-	0	1	-	-	-	0	0	-	-						
Tex.	33	40	173	304	395	-	0	15	-	-	-	0	2	-	-						
MOUNTAIN	15	18	49	224	266	-	0	18	-	-	-	0	15	-	-						
Ariz.	-	0	0	-	-	-	0	13	-	-	-	0	9	-	-						
Colo.	-	8	31	97	91	-	0	5	-	-	-	0	11	-	-						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	-	-						
Mont.	-	3	28	64	45	-	0	0	-	-	-	0	0	-	-						
Nev.	N	0	0	N	N	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	1	8	9	20	-	0	6	-	-	-	0	2	-	-						
Utah	15	4	12	54	108	-	0	1	-	-	-	0	1	-	-						
Wyo.	-	0	3	-	2	-	0	1	-	-	-	0	1	-	-						
PACIFIC	-	2	16	48	15	-	0	8	-	-	-	0	6	-	-						
Alaska	-	1	5	16	4	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	13	23	2	-	0	8	-	-	-	0	6	-	-						
Hawaii	-	1	7	9	9	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
Wash.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	2	1	1	-	0	0	-	-	-	0	0	-	-						
P.R.	-	8	30	32	72	-	0	0	-	-	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not reportable in all states.  Data from states where the condition is not reportable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


