
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 30, 1997 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	39,488	45,215	292,018	289,553	1,389	827	182,200	211,433	2,080	2,360											
NEW ENGLAND	1,740	1,842	11,675	11,450	120	59	3,952	4,348	46	66											
Maine	42	31	648	610	10	-	37	34	-	-											
N.H.	26	58	510	482	6	7	67	107	8	7											
Vt.	30	14	268	268	6	1	36	40	2	17											
Mass.	604	871	4,851	4,476	68	51	1,480	1,444	29	36											
R.I.	113	123	1,301	1,324	3	-	297	344	7	6											
Conn.	925	745	4,097	4,290	27	-	2,035	2,379	-	-											
MID. ATLANTIC	12,364	12,613	39,327	42,332	72	28	23,846	28,002	224	186											
Upstate N.Y.	1,935	1,670	N	N	52	6	3,862	5,061	170	148											
N.Y. City	6,469	7,052	19,959	22,025	8	-	8,880	10,204	-	3											
N.J.	2,526	2,392	6,114	8,166	12	16	4,756	5,760	-	-											
Pa.	1,434	1,499	13,254	12,141	N	6	6,348	6,977	54	35											
E.N. CENTRAL	2,905	3,602	39,064	57,431	261	143	24,646	38,402	372	336											
Ohio	626	809	7,361	13,910	61	32	5,096	9,841	12	24											
Ind.	411	459	5,958	6,483	46	-	3,953	4,100	10	7											
Ill.	1,186	1,575	7,170	16,240	44	-	3,474	11,442	56	64											
Mich.	499	566	12,633	13,686	110	78	9,521	9,787	294	241											
Wis.	183	193	5,942	7,112	N	33	2,602	3,232	-	-											
W.N. CENTRAL	729	1,047	15,606	21,241	313	221	7,272	10,235	112	66											
Minn.	138	188	U	3,560	147	135	U	1,610	3	1											
Iowa	79	69	2,857	2,643	69	28	758	668	22	30											
Mo.	318	537	7,783	8,586	34	44	4,883	5,742	73	17											
N. Dak.	11	11	520	604	9	6	36	21	2	-											
S. Dak.	7	9	851	963	19	-	93	120	-	-											
Nebr.	72	74	1,147	1,895	23	-	426	703	2	6											
Kans.	104	159	2,448	2,990	12	8	1,076	1,371	10	12											
S. ATLANTIC	9,404	11,154	61,601	33,332	135	85	59,420	62,344	193	130											
Del.	175	212	1,276	1,148	3	3	802	984	-	-											
Md.	1,167	1,320	4,790	U	12	3	8,896	7,051	11	2											
D.C.	657	803	N	N	2	-	2,600	3,043	-	-											
Va.	769	793	7,868	7,463	N	18	5,215	6,173	20	10											
W. Va.	79	83	2,000	1,461	N	1	635	510	13	8											
N.C.	598	604	12,340	U	43	26	12,079	12,727	38	34											
S.C.	545	583	8,198	U	7	7	7,522	7,288	30	21											
Ga.	1,156	1,641	9,117	7,626	30	-	10,204	12,711	U	-											
Fla.	4,258	5,115	16,012	15,634	37	27	11,467	11,857	81	55											
E.S. CENTRAL	1,370	1,558	22,505	20,296	72	30	22,396	21,531	240	412											
Ky.	234	269	4,350	4,513	21	-	2,769	2,761	11	26											
Tenn.	576	578	8,526	8,860	37	30	7,228	7,658	169	309											
Ala.	333	431	5,673	5,597	11	-	7,902	9,013	6	3											
Miss.	227	280	3,956	1,326	3	-	4,497	2,099	54	74											
W.S. CENTRAL	4,187	4,519	39,634	37,724	45	8	25,012	26,041	287	249											
Ark.	160	185	905	1,210	9	1	1,893	2,807	1	8											
La.	716	1,028	6,132	4,790	6	3	5,733	5,019	140	141											
Okla.	215	187	5,016	5,194	3	1	3,202	3,266	7	1											
Tex.	3,096	3,119	27,581	26,530	27	3	14,184	14,949	139	99											
MOUNTAIN	1,114	1,317	15,304	16,857	165	88	4,944	5,271	285	412											
Mont.	33	23	697	823	18	-	31	24	15	11											
Idaho	37	28	993	1,040	16	11	78	75	39	91											
Wyo.	13	4	384	424	12	-	37	29	129	129											
Colo.	278	360	1,896	1,443	66	42	1,319	1,110	27	37											
N. Mex.	112	116	2,178	2,633	6	4	891	535	35	61											
Ariz.	273	372	6,389	7,486	N	23	1,920	2,606	24	47											
Utah	88	124	1,110	1,002	37	-	170	200	3	18											
Nev.	280	290	1,657	2,006	10	8	498	692	13	18											
PACIFIC	5,675	7,562	47,302	48,890	206	165	10,712	15,259	321	503											
Wash.	457	507	6,024	6,522	49	54	1,260	1,413	19	39											
Oreg.	222	338	3,273	3,712	56	63	503	572	2	6											
Calif.	4,918	6,560	36,015	36,720	90	41	8,393	12,671	196	319											
Alaska	36	23	985	788	11	1	254	290	-	2											
Hawaii	42	134	1,005	1,148	N	6	302	313	104	137											
Guam	2	4	31	259	N	-	3	46	-	6											
P.R.	1,382	1,511	U	U	28	U	403	441	82	125											
V.I.	75	17	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	17	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


