
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending January 6, 2007 (WEEK 01)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	203	811	1,432	203	444	-	1	177	-	2	-	1	399	-	-						
NEW ENGLAND	3	28	59	3	43	-	0	3	-	-	-	0	2	-	-						
Conn.	U	0	0	U	-	-	0	3	-	-	-	0	1	-	-						
Maine	-	0	16	-	15	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	17	-	12	-	0	1	-	-	-	0	1	-	-						
N.H.	3	6	47	3	3	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	-	12	50	-	13	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	-	105	184	-	102	-	0	11	-	-	-	0	4	-	-						
N.J.	-	0	0	-	-	-	0	2	-	-	-	0	1	-	-						
N.Y. (Upstate)	-	0	0	-	-	-	0	5	-	-	-	0	1	-	-						
N.Y. City	-	0	0	-	-	-	0	4	-	-	-	0	2	-	-						
Pa.	-	105	184	-	102	-	0	2	-	-	-	0	1	-	-						
E.N. CENTRAL	114	327	587	114	100	-	0	43	-	-	-	0	33	-	-						
Ill.	-	1	7	-	2	-	0	23	-	-	-	0	23	-	-						
Ind.	-	0	475	-	-	-	0	7	-	-	-	0	12	-	-						
Mich.	15	111	250	15	73	-	0	11	-	-	-	0	2	-	-						
Ohio	99	160	420	99	-	-	0	11	-	-	-	0	3	-	-						
