
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 24, 1997 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	20,222	26,546	154,813	164,191	424	177	97,789	121,599	1,174	1,304											
NEW ENGLAND	671	942	6,432	7,532	33	16	2,144	3,126	18	41											
Maine	25	15	369	U	1	-	22	20	-	-											
N.H.	8	31	277	293	2	-	50	59	3	2											
Vt.	16	9	158	176	2	1	21	25	-	12											
Mass.	282	549	2,805	2,665	24	15	893	865	13	24											
R.I.	55	61	845	847	1	-	198	214	2	3											
Conn.	285	277	1,978	3,551	3	-	960	1,943	-	-											
MID. ATLANTIC	6,683	7,577	18,485	28,611	32	4	11,041	17,169	134	108											
Upstate N.Y.	1,143	794	N	N	19	3	2,058	2,744	106	86											
N.Y. City	3,308	4,474	9,220	15,210	5	-	4,219	6,660	-	2											
N.J.	1,444	1,414	2,856	5,887	8	-	1,640	3,634	-	-											
Pa.	788	895	6,409	7,514	N	1	3,124	4,131	28	20											
E.N. CENTRAL	1,416	2,208	23,932	36,039	71	25	14,372	23,251	237	212											
Ohio	270	487	5,455	8,195	22	10	3,499	5,734	7	4											
Ind.	302	306	3,316	3,891	13	5	2,307	2,643	5	6											
Ill.	509	980	4,540	10,240	16	-	2,225	6,760	20	51											
Mich.	259	318	7,672	9,285	20	2	5,073	6,165	205	151											
Wis.	76	117	2,949	4,428	N	8	1,268	1,949	-	-											
W.N. CENTRAL	383	570	8,959	13,242	54	39	4,250	6,656	68	28											
Minn.	79	125	U	2,293	29	20	U	1,659	2	-											
Iowa	59	43	1,895	1,624	12	8	488	428	16	10											
Mo.	150	232	4,436	5,595	5	8	2,994	3,390	32	10											
N. Dak.	4	5	339	425	3	2	23	12	2	-											
S. Dak.	2	7	473	565	1	-	47	80	-	-											
Nebr.	35	39	374	810	2	-	115	166	1	4											
Kans.	54	119	1,442	1,930	2	1	583	921	15	4											
S. ATLANTIC	4,846	6,549	32,725	22,227	51	13	32,207	38,350	107	71											
Del.	69	142	-	-	1	1	443	588	-	-											
Md.	576	847	2,857	2,519	2	1	5,266	5,176	6	1											
D.C.	282	431	N	N	-	-	1,319	62	-	-											
Va.	421	359	4,297	4,790	N	5	3,220	3,892	8	7											
W. Va.	27	50	1,387	849	N	-	398	276	5	6											
N.C.	281	280	6,743	U	14	6	6,322	7,785	23	19											
S.C.	270	344	4,751	U	1	-	4,236	4,581	18	14											
Ga.	683	868	3,482	4,735	15	-	4,551	8,850	U	-											
Fla.	2,237	3,228	9,208	9,287	18	-	6,452	7,140	47	24											
E.S. CENTRAL	609	870	12,948	12,146	34	7	12,814	12,675	150	252											
Ky.	60	152	2,674	2,833	10	-	1,628	1,685	7	12											
Tenn.	285	310	5,013	5,179	18	7	4,211	4,449	88	207											
Ala.	151	276	3,071	3,525	3	-	4,350	5,386	5	1											
Miss.	113	132	2,190	609	3	-	2,625	1,155	50	32											
W.S. CENTRAL	2,040	2,638	19,688	8,623	24	4	13,129	8,156	126	148											
Ark.	83	121	474	656	2	1	986	1,639	-	3											
La.	385	649	3,194	2,744	3	3	3,029	2,932	79	67											
Okla.	116	100	2,983	2,790	1	-	1,866	1,757	4	43											
Tex.	1,456	1,768	13,037	2,433	18	-	7,248	1,828	43	35											
MOUNTAIN	601	785	9,689	6,332	44	25	2,886	3,143	147	269											
Mont.	16	10	311	513	3	-	14	13	5	9											
Idaho	18	10	590	642	10	1	44	36	20	67											
Wyo.	11	2	211	295	3	-	24	13	57	85											
Colo.	156	245	1,733	8	16	8	751	712	18	25											
N. Mex.	58	45	1,421	1,595	4	3	534	358	27	34											
Ariz.	158	233	3,694	1,469	N	10	1,142	1,536	15	28											
Utah	41	85	674	624	5	-	88	122	2	11											
Nev.	143	155	1,055	1,186	3	3	289	353	3	10											
PACIFIC	2,973	4,407	21,955	29,439	81	41	4,946	9,073	187	175											
Wash.	241	309	3,716	4,094	17	4	799	941	10	26											
Oreg.	128	223	1,410	2,250	26	15	217	201	4	3											
Calif.	2,570	3,784	15,675	22,004	35	19	3,582	7,534	109	63											
Alaska	12	11	551	374	3	-	181	188	-	2											
Hawaii	22	80	603	717	N	3	167	209	64	81											
Guam	2	3	31	176	N	-	3	29	-	5											
P.R.	520	423	N	N	21	U	248	121	43	13											
V.I.	29	9	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	-	-	N	N	N	U	11	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


