
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending July 18, 2009 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2009
Varicella (chickenpox) cummulative for 2008
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2009
West Nile virus disease † Neuroinvasive cummulative for 2008
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2009
West Nile virus disease † Non-neuroinvasive § cummulative for 2008

tab delimited data:
test
UNITED STATES	57	449	1,035	11,112	19,239	-	1	75	8	47	-	0	77	5	79						
NEW ENGLAND	1	12	46	167	1,018	-	0	2	-	-	-	0	1	-	2						
Conn.	-	0	21	-	508	-	0	2	-	-	-	0	1	-	2						
Maine	-	0	11	-	160	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
N.H.	1	4	11	120	166	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	1	4	-	-	0	1	-	-	-	0	0	-	-						
Vt.	-	3	17	43	184	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	13	38	58	955	1,517	-	0	8	-	1	-	0	4	-	-						
N.J.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	-	-	-	0	2	-	-						
N.Y. City	-	0	0	-	-	-	0	2	-	-	-	0	2	-	-						
Pa.	13	38	58	955	1,517	-	0	2	-	1	-	0	1	-	-						
E.N. CENTRAL	27	151	254	3,980	4,698	-	0	8	-	2	-	0	3	-	1						
Ill.	-	33	73	830	655	-	0	4	-	-	-	0	2	-	1						
Ind.	1	0	19	173	-	-	0	1	-	1	-	0	1	-	-						
Mich.	3	48	90	1,259	1,997	-	0	4	-	-	-	0	2	-	-						
Ohio	18	42	91	1,362	1,513	-	0	3	-	1	-	0	1	-	-						
Wis.	5	13	54	356	533	-	0	2	-	-	-	0	1	-	-						
W.N. CENTRAL	1	22	114	632	749	-	0	6	1	5	-	0	21	2	17						
Iowa	N	0	0	N	N	-	0	2	-	-	-	0	1	-	1						
Kans.	-	6	22	176	300	-	0	2	-	3	-	0	3	-	4						
Minn.	-	0	0	-	-	-	0	2	1	-	-	0	4	-	-						
Mo.	1	11	51	401	421	-	0	3	-	1	-	0	1	-	-						
Nebr.	N	0	0	N	N	-	0	1	-	-	-	0	6	-	1						
N. Dak.	-	0	108	55	-	-	0	2	-	-	-	0	11	-	5						
S. Dak.	-	0	4	-	28	-	0	5	-	1	-	0	6	2	6						
S. ATLANTIC	15	56	146	1,308	3,071	-	0	4	-	2	-	0	4	-	1						
Del.	-	0	4	2	23	-	0	0	-	-	-	0	1	-	-						
D.C.	-	0	3	-	17	-	0	2	-	-	-	0	1	-	-						
Fla.	8	28	67	867	1,105	-	0	2	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	1	-	1						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	3	-	-						
N.C.	N	0	0	N	N	-	0	1	-	1	-	0	1	-	-						
S.C.	-	4	54	154	566	-	0	0	-	-	-	0	1	-	-						
Va.	-	6	119	28	921	-	0	0	-	-	-	0	1	-	-						
W. Va.	7	9	32	257	439	-	0	0	-	1	-	0	0	-	-						
E.S. CENTRAL	-	14	28	364	823	-	0	7	2	5	-	0	9	-	11						
Ala.	-	14	28	363	813	-	0	3	-	-	-	0	2	-	1						
Ky.	N	0	0	N	N	-	0	1	-	-	-	0	0	-	-						
Miss.	-	0	1	1	10	-	0	4	1	2	-	0	8	-	7						
Tenn.	N	0	0	N	N	-	0	2	1	3	-	0	3	-	3						
W.S. CENTRAL	-	93	747	2,895	5,883	-	0	8	3	8	-	0	6	-	16						
Ark.	-	4	47	96	431	-	0	1	1	3	-	0	1	-	1						
La.	-	1	6	48	50	-	0	3	-	-	-	0	5	-	3						
Okla.	N	0	0	N	N	-	0	1	-	2	-	0	1	-	3						
Tex.	-	85	721	2,751	5,402	-	0	6	2	3	-	0	4	-	9						
MOUNTAIN	-	29	83	750	1,405	-	0	12	2	7	-	0	22	3	23						
Ariz.	-	0	0	-	-	-	0	10	1	4	-	0	8	1	-						
Colo.	-	13	44	339	558	-	0	4	-	1	-	0	10	-	15						
Idaho	N	0	0	N	N	-	0	1	1	1	-	0	6	-	3						
Mont.	-	3	20	105	213	-	0	0	-	-	-	0	2	-	-						
Nev.	N	0	0	N	N	-	0	2	-	1	-	0	3	2	-						
N. Mex.	-	3	20	114	144	-	0	1	-	-	-	0	1	-	-						
Utah	-	10	31	192	481	-	0	2	-	-	-	0	5	-	3						
Wyo.	-	0	1	-	9	-	0	0	-	-	-	0	2	-	2						
PACIFIC	-	2	7	61	75	-	0	38	-	17	-	0	23	-	8						
Alaska	-	1	6	40	34	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	-	-	0	37	-	17	-	0	20	-	7						
Hawaii	-	1	4	21	41	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	4	-	1						
