
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending October 4, 2003 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2003
Haemophilus influenzae, Invasive, All Ages, All serotypes cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Serotype B cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, non-Serotype B cummulative for 2002
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2003
Haemophilus influenzae, Invasive, Age < 5 years, Unknown Serotype cummulative for 2002
Hepatitis (Viral Acute), Type A cummulative for 2003
Hepatitis (Viral Acute), Type A cummulative for 2002

tab delimited data:
test
UNITED STATES	1,314	1,287	15	25	73	102	147	116	4,691	7,068											
NEW ENGLAND	102	86	1	-	6	8	5	2	239	247											
Maine	4	1	-	-	-	-	1	-	9	8											
N.H.	11	7	1	-	-	-	-	-	11	11											
Vt.	7	7	-	-	-	-	-	-	6	1											
Mass.	46	40	-	-	6	4	3	2	140	113											
R.I.	6	10	-	-	-	-	1	-	12	30											
Conn.	28	21	-	-	-	4	-	-	61	84											
MID. ATLANTIC	301	243	-	2	1	14	43	20	924	906											
Upstate N.Y.	111	94	-	2	1	4	11	6	103	145											
N.Y. City	48	56	-	-	-	-	10	9	328	356											
N.J.	54	47	-	-	-	-	7	5	111	150											
Pa.	88	46	-	-	-	10	15	-	382	255											
E.N. CENTRAL	187	252	4	3	8	9	30	32	497	877											
Ohio	59	64	-	-	-	1	11	7	88	246											
Ind.	39	35	1	1	5	7	-	-	58	39											
Ill.	58	100	-	-	-	-	14	17	152	236											
Mich.	20	11	3	2	3	1	2	-	161	183											
Wis.	11	42	-	-	-	-	3	8	38	173											
W.N. CENTRAL	95	57	1	1	7	2	13	4	153	246											
Minn.	37	37	1	1	7	2	2	2	37	36											
Iowa	-	1	-	-	-	-	-	-	26	55											
Mo.	37	11	-	-	-	-	11	2	52	73											
N. Dak.	1	4	-	-	-	-	-	-	-	1											
S. Dak.	1	1	-	-	-	-	-	-	-	3											
Nebr.	2	-	-	-	-	-	-	-	11	16											
Kans.	17	3	-	-	-	-	-	-	27	62											
S. ATLANTIC	308	290	1	5	12	15	17	22	1,188	1,939											
Del.	-	-	-	-	-	-	-	-	5	13											
Md.	68	73	-	2	5	3	1	1	121	250											
D.C.	-	-	-	-	-	-	-	-	31	65											
Va.	41	25	-	-	-	-	5	4	69	97											
W. Va.	14	16	-	-	-	1	-	1	14	17											
N.C.	36	30	-	-	3	3	2	-	72	190											
S.C.	3	11	-	-	-	-	-	2	26	54											
Ga.	54	62	-	-	-	-	5	10	512	373											
Fla.	92	73	1	3	4	8	4	4	338	880											
E.S. CENTRAL	59	55	1	1	-	4	8	10	169	207											
Ky.	4	4	-	-	-	1	-	-	27	41											
Tenn.	33	27	-	-	-	-	4	7	114	83											
Ala.	20	15	1	1	-	3	3	1	14	32											
Miss.	2	9	-	-	-	-	1	2	14	51											
W.S. CENTRAL	54	46	1	2	7	8	3	2	202	835											
Ark.	7	1	-	-	1	-	-	-	16	45											
La.	7	6	-	-	-	-	2	2	38	66											
Okla.	37	37	-	-	6	8	1	-	11	40											
Tex.	3	2	1	2	-	-	-	-	137	684											
MOUNTAIN	131	140	4	4	18	25	18	13	370	449											
Mont.	-	-	-	-	-	-	-	-	8	13											
Idaho	4	2	-	-	-	-	1	1	-	24											
Wyo.	1	2	-	-	-	-	-	-	1	3											
Colo.	29	26	-	-	-	-	6	2	59	69											
N. Mex.	14	22	-	-	4	6	1	1	16	22											
Ariz.	64	62	4	2	6	14	8	6	209	240											
Utah	11	15	-	1	5	3	2	-	35	39											
Nev.	8	11	-	1	3	2	-	3	42	39											
PACIFIC	77	118	2	7	14	17	10	11	949	1,362											
Wash.	9	2	-	1	6	1	2	-	44	135											
Oreg.	37	44	-	-	-	-	3	3	47	50											
Calif.	17	40	2	6	8	16	4	4	841	1,145											
Alaska	-	1	-	-	-	-	-	1	8	9											
Hawaii	14	31	-	-	-	-	1	3	9	23											
Guam	-	-	-	-	-	-	-	-	-	1											
P.R.	-	1	-	-	-	-	-	-	26	182											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


