
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending December 9, 2006 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	35	66	245	3,146	3,992	54	85	574	3,920	4,540	24	40	127	2,277	2,102						
NEW ENGLAND	3	3	20	158	438	1	2	8	90	146	1	2	12	117	146						
Conn.	1	1	2	40	49	-	0	3	29	46	-	0	9	49	34						
Maine	-	0	2	6	7	1	0	2	22	12	-	0	2	9	7						
Mass.	-	0	6	51	281	-	0	5	14	50	-	0	4	27	66						
N.H.	-	0	16	37	80	-	0	2	13	29	-	0	1	1	9						
R.I.	2	0	4	16	15	-	0	4	9	3	1	0	10	23	21						
Vt.	-	0	2	8	6	-	0	1	3	6	-	0	2	8	9						
MID. ATLANTIC	1	6	17	333	622	4	8	55	397	624	5	13	47	849	735						
N.J.	-	1	5	71	147	-	2	8	96	231	-	1	11	96	118						
N.Y. (Upstate)	-	2	14	89	94	1	1	43	57	56	3	6	30	311	204						
N.Y. City	-	2	10	111	283	-	2	5	84	125	-	2	16	132	113						
Pa.	1	1	5	62	98	3	3	9	160	212	2	5	19	310	300						
E.N. CENTRAL	1	6	13	285	357	6	8	24	379	540	4	9	25	453	431						
Ill.	-	1	4	61	121	-	1	7	60	152	-	0	4	21	61						
Ind.	-	0	5	28	19	3	0	17	56	40	-	0	4	35	32						
Mich.	-	2	7	107	121	2	3	6	134	180	-	3	11	135	115						
Ohio	1	1	4	52	50	1	2	10	121	123	4	3	19	226	189						
Wis.	-	1	4	37	46	-	0	2	8	45	-	0	5	36	34						
W.N. CENTRAL	2	2	30	123	88	3	3	22	152	260	-	1	15	75	93						
Iowa	-	0	2	11	19	-	0	3	16	27	-	0	3	10	8						
Kans.	-	0	5	26	16	-	0	2	9	29	-	0	2	6	3						
Minn.	-	0	29	16	3	-	0	13	23	29	-	0	11	24	26						
Mo.	-	1	3	43	31	2	1	6	81	144	-	0	3	21	29						
Nebr.	2	0	2	19	18	1	0	3	20	24	-	0	2	9	4						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	2						
S. Dak.	-	0	3	8	1	-	0	1	3	7	-	0	1	5	21						
S. ATLANTIC	13	10	29	532	692	17	23	66	1,097	1,307	11	9	19	434	399						
