
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending December 2, 2006 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	31	51	333	2,261	2,367	97	175	334	8,300	7,874	940	834	2,857	38,520	27,000						
UNITED STATES	31	51	333	2,261	2,367	97	175	334	8,300	7,874	940	834	2,857	38,520	27,000						
NEW ENGLAND	-	1	24	36	214	8	4	17	195	200	44	32	144	1,384	4,933						
NEW ENGLAND	-	1	24	36	214	8	4	17	195	200	44	32	144	1,384	4,933						
Conn.	U	0	7	U	88	3	0	11	51	46	U	0	55	U	1,545						
Conn.	U	0	7	U	88	3	0	11	51	46	U	0	55	U	1,545						
Maine	-	0	2	9	N	-	0	2	8	1	-	2	20	151	288						
Maine	-	0	2	9	N	-	0	2	8	1	-	2	20	151	288						
Mass.	-	0	5	-	97	2	2	6	109	115	-	0	54	94	2,148						
Mass.	-	0	5	-	97	2	2	6	109	115	-	0	54	94	2,148						
N.H.	-	0	0	-	-	1	0	2	12	15	6	6	47	465	310						
N.H.	-	0	0	-	-	1	0	2	12	15	6	6	47	465	310						
R.I.	-	0	11	13	18	2	0	2	13	22	-	0	0	-	-						
R.I.	-	0	11	13	18	2	0	2	13	22	-	0	0	-	-						
Vt.	-	0	2	14	11	-	0	1	2	1	38	12	50	674	642						
Vt.	-	0	2	14	11	-	0	1	2	1	38	12	50	674	642						
MID. ATLANTIC	1	3	15	162	191	12	21	35	1,027	951	119	102	183	4,545	4,515						
MID. ATLANTIC	1	3	15	162	191	12	21	35	1,027	951	119	102	183	4,545	4,515						
N.J.	N	0	0	N	N	-	3	8	150	126	-	0	0	-	-						
N.J.	N	0	0	N	N	-	3	8	150	126	-	0	0	-	-						
N.Y. (Upstate)	-	1	10	59	72	3	3	14	139	72	-	0	0	-	-						
N.Y. (Upstate)	-	1	10	59	72	3	3	14	139	72	-	0	0	-	-						
N.Y. City	U	0	0	U	U	8	10	23	506	569	-	0	0	-	-						
