
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 22, 1999 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1999
Legionellosis cummulative for 1998
Lyme Disease cummulative for 1999
Lyme Disease cummulative for 1998
Malaria cummulative for 1999
Malaria cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 1998
Tuberculosis cummulative for 1999
Tuberculosis cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998

tab delimited data:
test
UNITED STATES	351	449	1,640	1,725	384	436	2,286	2,695	2,018	3,118	1,988										
NEW ENGLAND	23	22	281	432	15	18	26	29	123	155	322										
Maine	3	1	-	4	1	-	-	1	6	3	60										
N.H.	2	2	-	7	-	3	-	1	-	2	17										
Vt.	3	1	-	2	1	-	1	2	-	1	53										
Mass.	7	8	135	101	5	13	16	20	59	85	65										
R.I.	2	4	16	25	-	2	1	-	16	17	40										
Conn.	6	6	130	293	8	-	8	5	42	47	87										
MID. ATLANTIC	82	98	1,007	1,050	96	125	101	107	709	802	396										
Upstate N.Y.	25	25	397	499	30	28	14	12	104	107	269										
N.Y. City	5	22	5	29	30	66	44	21	453	491	U										
N.J.	5	4	118	142	24	17	11	39	152	204	71										
Pa.	47	47	487	380	12	14	32	35	U	U	56										
E.N. CENTRAL	73	167	31	28	37	42	389	389	130	160	27										
Ohio	29	57	24	17	8	2	35	66	U	U	8										
Ind.	5	37	5	4	4	1	32	71	U	U	-										
Ill.	10	21	1	2	14	19	248	149	U	U	-										
Mich.	27	24	1	5	9	17	70	72	96	120	17										
Wis.	2	28	U	U	2	3	4	31	34	40	2										
W.N. CENTRAL	20	25	17	16	15	23	16	67	171	142	219										
Minn.	1	3	8	3	2	8	5	5	75	47	39										
Iowa	12	4	2	8	5	3	4	-	14	2	46										
Mo.	6	8	-	3	7	9	-	49	62	60	8										
N. Dak.	-	-	1	-	-	1	-	-	1	3	60										
S. Dak.	1	-	-	-	-	-	-	1	3	9	25										
Nebr.	-	8	-	-	-	-	4	4	6	4	1										
Kans.	-	2	6	2	1	2	3	8	10	17	40										
S. ATLANTIC	41	47	188	141	109	95	777	1,077	374	545	747										
Del.	2	6	3	3	-	1	2	12	-	8	3										
Md.	4	9	135	114	31	33	165	293	U	U	157										
D.C.	-	3	1	4	9	7	14	31	17	43	-										
Va.	9	4	10	6	19	15	56	72	83	89	188										
W. Va.	N	N	4	4	1	-	2	2	19	21	45										
N.C.	7	6	25	3	9	8	207	306	152	279	164										
S.C.	6	4	2	1	-	3	104	130	103	105	56										
Ga.	-	-	-	2	7	13	122	114	U	U	61										
Fla.	13	14	8	4	33	15	105	117	U	U	73										
E.S. CENTRAL	52	21	40	17	8	12	449	456	176	236	102										
Ky.	44	11	16	3	2	1	43	46	U	U	19										
Tenn.	6	4	12	7	4	6	238	225	U	U	34										
Ala.	2	2	6	7	2	3	115	101	120	142	49										
Miss.	-	4	6	-	-	2	53	84	56	94	-										
W.S. CENTRAL	1	10	2	7	8	12	351	339	100	808	38										
Ark.	-	-	-	4	-	1	27	51	56	41	-										
La.	1	-	-	-	6	4	94	107	U	U	-										
Okla.	-	4	2	-	1	1	89	20	44	46	38										
Tex.	-	6	-	3	1	6	141	161	-	721	-										
MOUNTAIN	23	26	5	1	18	23	72	91	59	92	71										
Mont.	-	1	-	-	2	-	-	-	5	12	25										
Idaho	-	-	1	-	1	2	-	-	-	4	-										
Wyo.	-	1	1	-	-	-	-	-	1	2	26										
Colo.	4	4	-	-	7	6	1	4	U	U	1										
N. Mex.	1	2	1	-	2	6	-	10	22	24	-										
Ariz.	3	5	-	-	5	4	68	69	U	U	19										
Utah	9	11	1	-	-	1	1	3	16	21	-										
Nev.	6	2	1	1	1	4	2	5	15	29	-										
PACIFIC	36	33	69	33	78	86	105	140	176	178	66										
Wash.	7	3	1	1	5	6	28	7	90	95	-										
Oreg.	1	-	1	5	9	9	1	1	U	U	1										
Calif.	27	30	67	27	59	70	73	132	U	U	60										
Alaska	1	-	-	-	-	-	1	-	25	17	5										
Hawaii	-	-	-	-	5	1	2	-	61	66	-										
Guam	-	1	-	-	-	1	-	-	-	37	-										
P.R.	-	-	-	-	-	-	78	89	41	46	29										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	-	-	-	-	-	98	-	54	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1998 and 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


