
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 30, 1998 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	20,034	24,160	203,583	183,020	404	224	119,601	110,281	1,592	1,165											
NEW ENGLAND	640	745	7,462	6,963	44	30	1,924	2,375	19	27											
Maine	13	25	364	368	1	-	14	22	-	-											
N.H.	21	14	365	312	8	6	34	54	-	-											
Vt.	10	18	151	163	-	-	12	23	-	1											
Mass.	275	279	3,395	2,816	21	18	826	883	18	24											
R.I.	58	55	1,011	845	3	1	149	198	1	2											
Conn.	263	354	2,176	2,459	11	5	889	1,195	-	-											
MID. ATLANTIC	5,695	8,107	25,636	22,821	38	10	14,352	13,997	157	127											
Upstate N.Y.	710	1,334	N	N	30	-	2,416	2,458	127	98											
N.Y. City	3,153	4,136	13,996	12,274	2	5	5,899	5,531	-	-											
N.J.	993	1,696	3,803	4,138	6	4	2,476	2,884	-	-											
Pa.	839	941	7,837	6,409	N	1	3,561	3,124	30	29											
E.N. CENTRAL	1,518	1,638	34,316	29,844	68	38	23,224	17,427	195	280											
Ohio	281	348	9,889	9,055	23	6	5,991	5,562	6	7											
Ind.	293	301	2,902	3,475	10	19	1,894	2,398	3	6											
Ill.	610	504	9,934	5,306	18	-	7,806	2,595	7	45											
Mich.	252	394	8,486	7,672	17	5	6,335	5,073	179	207											
Wis.	82	91	3,105	4,336	N	8	1,198	1,799	-	15											
W.N. CENTRAL	351	497	12,247	12,616	51	28	6,046	5,577	103	27											
Minn.	56	83	1,830	2,643	20	14	650	908	-	2											
Iowa	20	58	1,692	1,908	6	-	528	485	12	12											
Mo.	176	253	4,691	4,686	8	12	3,500	3,061	87	4											
N. Dak.	4	4	290	343	1	1	29	23	-	2											
S. Dak.	9	2	616	463	1	-	104	46	-	-											
Nebr.	36	34	920	800	6	-	331	282	2	1											
Kans.	50	63	2,208	1,773	9	1	904	772	2	6											
S. ATLANTIC	5,037	5,885	43,057	34,090	32	14	35,002	32,777	73	84											
Del.	57	111	1,036	612	-	1	543	443	-	-											
Md.	571	727	3,343	2,856	10	4	3,693	4,701	3	1											
D.C.	413	400	N	N	1	-	1,416	1,621	-	-											
Va.	368	484	3,665	4,399	N	7	2,459	3,279	3	8											
W. Va.	47	38	1,151	1,284	N	-	324	399	3	6											
N.C.	335	362	9,143	6,743	7	2	7,696	6,518	11	23											
S.C.	318	293	7,534	4,988	1	-	4,874	4,494	-	19											
Ga.	608	691	9,932	3,482	2	-	8,270	4,551	8	-											
Fla.	2,320	2,779	7,253	9,726	10	-	5,727	6,771	45	27											
E.S. CENTRAL	788	722	14,023	13,506	29	9	13,118	13,696	57	145											
Ky.	101	111	2,518	2,674	7	-	1,385	1,746	9	6											
Tenn.	272	303	5,166	5,015	17	9	4,339	4,210	45	87											
Ala.	233	196	3,608	3,256	5	-	4,621	4,566	3	5											
Miss.	182	112	2,731	2,561	-	-	2,773	3,174	-	47											
W.S. CENTRAL	2,473	2,558	28,112	21,001	24	4	16,240	14,096	458	129											
Ark.	81	96	1,235	1,066	1	1	1,114	1,771	1	5											
La.	415	461	4,720	3,194	-	-	4,021	3,029	2	78											
Okla.	134	138	4,052	3,000	3	3	2,179	1,874	4	4											
Tex.	1,843	1,863	18,105	13,741	20	-	8,926	7,422	451	42											
MOUNTAIN	725	706	7,302	10,611	36	27	2,695	2,902	193	140											
Mont.	13	18	475	415	2	-	22	16	4	5											
Idaho	14	22	769	590	4	-	69	44	80	20											
Wyo.	2	13	275	211	-	-	11	24	29	48											
Colo.	127	194	-	1,897	8	8	941	754	11	17											
N. Mex.	111	66	1,531	1,578	8	6	284	359	39	27											
Ariz.	286	157	3,315	4,112	N	7	1,213	1,295	1	15											
Utah	57	46	684	674	10	1	63	88	16	2											
Nev.	115	190	253	1,134	4	5	92	322	13	6											
PACIFIC	2,807	3,302	31,428	31,568	82	64	7,000	7,434	337	206											
Wash.	203	287	4,511	3,728	20	22	755	803	10	10											
Oreg.	88	144	2,237	1,891	23	21	304	287	2	2											
Calif.	2,463	2,825	23,088	24,722	39	18	5,638	5,978	271	125											
Alaska	12	18	769	564	-	-	138	178	1	-											
Hawaii	41	28	823	663	N	3	165	188	53	69											
Guam	-	2	8	189	N	-	2	25	-	-											
P.R.	834	517	U	U	-	U	158	250	-	44											
V.I.	17	34	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	-	1	N	N	N	U	7	15	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


