
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending September 3, 2011 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	122	232	742	6,882	9,396	3	2	15	117	106	36	24	245	1,110	1,103						
NEW ENGLAND	-	3	29	131	276	-	0	0	-	-	-	0	1	3	2						
Conn.	-	0	28	28	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	4	19	5	-	0	0	-	-	-	0	1	-	1						
Mass.	-	2	13	76	181	-	0	0	-	-	-	0	1	1	-						
N.H.	-	0	2	1	9	-	0	0	-	-	-	0	1	1	1						
R.I.	-	0	4	4	11	-	0	0	-	-	-	0	1	1	-						
Vt.	-	0	1	3	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	14	14	74	440	1,256	1	0	2	11	2	-	1	5	24	74						
N.J.	-	2	10	51	288	-	0	0	-	1	-	0	3	-	44						
N.Y. (Upstate)	9	3	18	155	151	1	0	1	3	1	-	0	2	5	9						
N.Y. City	1	4	14	154	225	-	0	0	-	-	-	0	2	10	9						
Pa.	4	3	56	80	592	-	0	2	8	-	-	0	3	9	12						
E.N. CENTRAL	8	16	40	493	1,227	-	0	2	4	3	3	1	6	62	66						
Ill.	-	5	10	115	712	-	0	1	-	2	-	0	2	22	29						
Ind.	-	1	4	40	46	-	0	0	-	1	2	0	4	30	18						
Mich.	1	3	10	110	183	-	0	1	1	-	-	0	1	-	1						
Ohio	7	5	27	228	229	-	0	2	3	-	1	0	2	10	12						
Wis.	-	0	4	-	57	-	0	0	-	-	-	0	1	-	6						
W.N. CENTRAL	1	9	38	215	1,696	1	0	7	23	11	3	4	30	252	214						
Iowa	-	0	4	12	39	-	0	0	-	-	-	0	2	4	5						
Kans.	-	2	12	38	195	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	39	-	0	0	-	-	-	0	2	-	-						
Mo.	1	5	18	153	1,390	-	0	4	16	8	3	4	30	246	206						
Nebr.	-	0	10	8	26	-	0	3	5	3	-	0	1	2	2						
N. Dak.	-	0	0	-	-	1	0	1	2	-	-	0	0	-	1						
S. Dak.	-	0	2	4	7	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	80	68	133	2,506	1,574	1	1	7	62	67	23	6	50	304	337						
Del.	-	0	1	3	36	-	0	1	1	1	-	0	4	15	16						
D.C.	-	0	2	10	24	-	0	1	1	-	-	0	1	1	-						
Fla.	65	42	98	1,805	684	-	0	1	3	2	1	0	2	7	7						
Ga.	7	12	26	370	499	-	0	5	36	48	-	0	0	-	-						
Md.	5	2	5	65	89	-	0	1	2	-	-	0	3	18	33						
N.C.	2	4	36	149	104	1	0	4	11	12	22	1	41	162	173						
S.C.	1	1	4	36	49	-	0	1	5	1	-	0	2	15	12						
Va.	-	2	8	64	88	-	0	1	3	3	-	2	8	83	96						
W. Va.	-	0	66	4	1	-	0	0	-	-	-	0	1	3	-						
E.S. CENTRAL	2	13	29	371	498	-	0	3	4	16	6	5	18	237	310						
Ala.	-	4	15	116	109	-	0	1	-	4	-	0	5	28	58						
Ky.	1	1	6	35	185	-	0	1	1	6	-	0	0	-	-						
Miss.	-	2	9	101	36	-	0	0	-	1	-	0	4	9	17						
Tenn.	1	4	14	119	168	-	0	2	3	5	6	4	18	200	235						
W.S. CENTRAL	3	60	503	1,632	1,686	-	0	8	3	1	-	2	235	197	91						
Ark.	-	2	7	48	39	-	0	2	2	-	-	0	37	170	56						
La.	-	5	19	154	180	-	0	0	-	-	-	0	1	3	2						
Okla.	2	2	161	66	193	-	0	5	1	-	-	0	202	21	17						
Tex.	1	49	338	1,364	1,274	-	0	1	-	1	-	0	5	3	16						
MOUNTAIN	10	15	32	474	501	-	0	5	10	2	1	0	6	31	8						
Ariz.	5	6	19	162	269	-	0	4	10	-	-	0	6	18	-						
Colo.	-	2	7	58	63	-	0	1	-	-	-	0	1	2	-						
Idaho	1	0	3	14	18	-	0	0	-	-	-	0	1	1	3						
Mont.	1	1	15	115	7	-	0	0	-	2	-	0	1	1	1						
Nev.	3	0	6	17	22	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	9	74	90	-	0	0	-	-	-	0	1	1	1						
Utah	-	1	4	32	32	-	0	0	-	-	-	0	1	1	3						
Wyo.	-	0	1	2	-	-	0	0	-	-	1	0	2	7	-						
PACIFIC	4	21	63	620	682	-	0	2	-	4	-	0	0	-	1						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	4	17	59	498	538	-	0	2	-	4	-	0	0	-	-						
Hawaii	-	1	3	37	36	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	27	40	-	0	0	-	-	-	0	0	-	1						
Wash.	-	1	8	53	67	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	4	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


