
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending February 4, 2012 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	111	245	353	746	786	1	3	15	8	8	7	30	140	30	26						
NEW ENGLAND	-	4	21	2	17	-	0	1	-	-	-	0	1	-	-						
Conn.	-	1	4	2	2	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	-	1	-	0	0	-	-	-	0	1	-	-						
Mass.	-	3	20	-	13	-	0	0	-	-	-	0	1	-	-						
N.H.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
R.I.	-	0	3	-	-	-	0	0	-	-	-	0	1	-	-						
Vt.	-	0	1	-	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	27	17	45	131	45	-	0	2	1	-	1	1	7	4	2						
N.J.	-	0	24	49	-	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	26	5	32	33	13	-	0	1	-	-	-	0	2	-	-						
N.Y. City	-	7	28	42	22	-	0	0	-	-	-	0	3	2	2						
Pa.	1	2	13	7	10	-	0	2	1	-	1	0	3	2	-						
E.N. CENTRAL	10	14	40	113	81	-	0	2	1	-	1	2	10	1	3						
Ill.	-	4	16	-	30	-	0	1	-	-	-	1	4	-	2						
Ind.	-	0	4	-	8	-	0	1	1	-	1	0	5	1	-						
Mich.	-	3	11	18	16	-	0	1	-	-	-	0	1	-	-						
Ohio	10	6	27	95	27	-	0	2	-	-	-	0	2	-	1						
Wis.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
W.N. CENTRAL	1	5	18	29	54	-	0	4	-	-	-	4	29	3	2						
Iowa	-	0	3	-	2	-	0	0	-	-	-	0	2	-	-						
Kans.	1	1	5	15	13	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	-	3	14	12	37	-	0	3	-	-	-	4	29	3	2						
Nebr.	-	0	2	2	1	-	0	3	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	2	-	1	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	24	75	134	161	252	1	1	9	5	4	3	6	57	15	10						
Del.	-	0	2	-	-	-	0	1	-	-	-	0	4	1	-						
D.C.	1	0	5	1	5	-	0	1	-	-	-	0	1	-	-						
Fla.	14	50	98	104	157	-	0	1	-	1	1	0	2	4	-						
Ga.	3	13	24	34	40	1	1	8	5	1	-	0	0	-	-						
Md.	1	2	7	7	6	-	0	1	-	1	1	0	2	2	1						
N.C.	3	3	19	7	29	-	0	4	-	1	-	0	49	3	6						
S.C.	-	1	54	2	6	-	0	2	-	-	-	0	2	-	1						
Va.	2	2	7	6	9	-	0	1	-	-	1	3	14	5	2						
W. Va.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	20	19	51	123	43	-	0	2	-	-	1	4	25	3	4						
Ala.	2	6	21	37	20	-	0	1	-	-	-	1	8	1	2						
Ky.	16	4	22	64	2	-	0	1	-	-	-	0	2	-	-						
Miss.	-	4	24	14	6	-	0	0	-	-	-	0	2	-	1						
Tenn.	2	4	11	8	15	-	0	2	-	-	1	4	20	2	1						
W.S. CENTRAL	23	54	121	110	107	-	0	3	-	-	-	2	52	1	1						
Ark.	5	2	7	8	3	-	0	3	-	-	-	1	52	-	-						
La.	-	4	21	12	16	-	0	0	-	-	-	0	2	1	-						
Okla.	6	3	28	26	7	-	0	1	-	-	-	0	25	-	-						
Tex.	12	43	98	64	81	-	0	1	-	-	-	0	4	-	1						
MOUNTAIN	1	14	41	29	76	-	0	3	-	4	1	1	7	2	4						
Ariz.	1	5	27	20	34	-	0	3	-	4	-	0	6	-	4						
Colo.	-	1	8	1	13	-	0	0	-	-	-	0	1	-	-						
Idaho	-	0	3	1	3	-	0	0	-	-	1	0	1	1	-						
Mont.	-	1	15	3	2	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	4	1	6	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	2	7	2	13	-	0	0	-	-	-	0	0	-	-						
Utah	-	1	4	1	5	-	0	0	-	-	-	0	1	1	-						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	5	20	44	48	111	-	0	2	1	-	-	0	1	1	-						
Alaska	-	0	2	2	-	N	0	0	N	N	N	0	0	N	N						
Calif.	4	15	41	41	96	-	0	2	1	-	-	0	1	1	-						
Hawaii	-	1	3	-	7	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	4	6	-	0	0	-	-	-	0	0	-	-						
Wash.	1	1	9	1	2	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


