
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending June 15, 2002 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis cummulative for 2002
Shigellosis cummulative for 2001
Streptococcal Disease, Invasive, Group A cummulative for 2002
Streptococcal Disease, Invasive, Group A cummulative for 2001
Streptococcus pneumoniae, Drug Resistant, Invasive cummulative for 2002
Streptococcus pneumoniae, Drug Resistant, Invasive cummulative for 2001
Streptococcus pneumoniae, Invasive Disease, Age < 5 Years cummulative for 2002
Streptococcus pneumoniae, Invasive Disease, Age < 5 Years cummulative for 2001

tab delimited data:
test
UNITED STATES	5,697	6,424	2,168	2,046	1,277	1,693	115	292													
NEW ENGLAND	105	111	107	149	6	80	11	67													
Maine	3	4	14	10	-	-	-	-													
N.H.	4	2	23	9	-	-	-	-													
Vt.	-	3	9	9	3	7	1	-													
Mass.	74	75	53	46	-	-	10	40													
R.I.	5	7	8	6	3	-	-	1													
Conn.	19	20	-	69	-	73	-	26													
MID. ATLANTIC	321	720	387	348	71	99	40	65													
Upstate N.Y.	70	273	192	151	64	97	40	65													
N.Y. City	179	196	95	108	U	U	-	-													
N.J.	24	127	71	59	-	-	-	-													
Pa.	48	124	29	30	7	2	-	-													
E.N. CENTRAL	595	946	319	489	111	117	32	74													
Ohio	315	364	130	125	4	-	-	-													
Ind.	35	117	20	39	102	117	24	36													
Ill.	141	229	4	163	2	-	-	26													
Mich.	63	140	165	119	3	-	8	12													
Wis.	41	96	-	43	-	-	-	-													
W.N. CENTRAL	528	630	149	209	228	81	25	25													
Minn.	103	220	74	79	135	40	25	24													
Iowa	45	133	-	-	-	-	-	-													
Mo.	61	120	32	51	5	9	-	-													
N. Dak.	15	13	-	7	1	2	-	1													
S. Dak.	147	67	9	7	1	3	-	-													
Nebr.	104	36	13	23	23	7	-	-													
Kans.	53	41	21	42	63	20	-	-													
S. ATLANTIC	2,247	891	410	365	730	893	6	4													
Del.	6	4	1	2	3	2	-	-													
Md.	375	49	62	26	-	-	-	-													
D.C.	25	24	5	3	33	3	1	3													
Va.	411	71	43	54	-	-	-	-													
W. Va.	2	4	9	13	34	32	-	1													
N.C.	132	170	80	85	-	-	-	-													
S.C.	42	102	25	6	120	189	5	-													
Ga.	777	120	119	117	240	263	-	-													
Fla.	477	347	66	59	300	404	-	-													
E.S. CENTRAL	543	637	60	45	84	164	-	-													
Ky.	60	236	8	18	10	18	-	-													
Tenn.	26	43	52	27	74	145	-	-													
Ala.	263	122	-	-	-	1	-	-													
Miss.	194	236	-	-	-	-	-	-													
W.S. CENTRAL	301	1,232	30	195	22	229	1	57													
Ark.	89	292	4	-	5	12	-	-													
La.	53	130	-	-	17	187	1	57													
Okla.	158	18	25	26	-	30	-	-													
Tex.	1	792	1	169	-	-	-	-													
MOUNTAIN	259	350	384	220	25	29	-	-													
Mont.	1	-	-	-	-	-	-	-													
Idaho	2	16	5	3	-	-	-	-													
Wyo.	3	2	6	5	8	5	-	-													
Colo.	51	70	138	87	-	-	-	-													
N. Mex.	49	53	62	46	17	22	-	-													
Ariz.	123	159	173	76	-	-	-	-													
Utah	15	23	-	3	-	-	-	-													
Nev.	15	27	-	-	-	2	-	-													
PACIFIC	798	907	322	26	-	1	-	-													
Wash.	52	75	36	-	-	-	-	-													
Oreg.	40	49	-	-	-	-	-	-													
Calif.	682	759	252	-	-	-	-	-													
Alaska	2	3	-	-	-	-	-	-													
Hawaii	22	21	34	26	-	1	-	-													
Guam	-	25	-	1	-	-	-	-													
P.R.	1	10	-	-	-	-	-	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	-	-	U	U													
C.N.M.I.	7	U	-	U	-	-	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


