
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending November 5, 2011 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	183	245	742	9,579	12,057	3	3	14	181	133	59	25	245	1,745	1,432						
NEW ENGLAND	8	4	19	228	303	-	0	1	1	-	-	0	1	6	5						
Conn.	-	0	4	36	69	-	0	0	-	-	-	0	0	-	-						
Maine	8	0	4	29	6	-	0	0	-	-	-	0	0	-	2						
Mass.	-	3	18	150	202	-	0	0	-	-	-	0	1	4	-						
N.H.	-	0	1	3	14	-	0	1	1	-	-	0	1	1	1						
R.I.	-	0	4	6	11	-	0	0	-	-	-	0	1	1	2						
Vt.	-	0	1	4	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	6	15	74	801	1,475	-	0	2	15	2	-	1	4	46	95						
N.J.	-	3	16	172	345	-	0	0	-	1	-	0	1	-	57						
N.Y. (Upstate)	5	3	20	252	206	-	0	1	3	1	-	0	1	7	15						
N.Y. City	1	5	20	269	278	-	0	0	-	-	-	0	3	23	11						
Pa.	-	3	56	108	646	-	0	2	12	-	-	0	3	16	12						
E.N. CENTRAL	11	16	40	656	1,396	-	0	2	9	3	1	1	8	102	75						
Ill.	-	5	16	193	779	-	0	1	2	2	-	0	4	40	34						
Ind.	-	1	4	43	57	-	0	1	2	1	-	0	4	44	20						
Mich.	2	3	10	144	224	-	0	1	2	-	-	0	1	1	1						
Ohio	9	5	27	276	270	-	0	2	3	-	1	0	2	17	14						
Wis.	-	0	4	-	66	-	0	0	-	-	-	0	1	-	6						
W.N. CENTRAL	4	6	27	262	1,936	-	0	5	26	13	-	4	29	334	268						
Iowa	-	0	5	19	47	-	0	0	-	-	-	0	2	5	5						
Kans.	1	1	12	53	253	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	59	-	0	0	-	-	-	0	2	-	-						
Mo.	3	4	17	172	1,516	-	0	3	19	10	-	3	29	323	260						
Nebr.	-	0	2	14	54	-	0	3	5	3	-	0	1	5	2						
N. Dak.	-	0	0	-	-	-	0	1	2	-	-	0	0	-	1						
S. Dak.	-	0	2	4	7	-	0	0	-	-	-	0	1	1	-						
S. ATLANTIC	72	69	134	3,170	2,193	3	1	8	96	80	54	6	54	497	445						
Del.	-	0	2	6	38	-	0	1	1	1	-	0	4	18	19						
D.C.	-	0	2	12	27	-	0	1	1	1	-	0	1	1	-						
Fla.	48	44	98	2,237	943	-	0	1	3	3	-	0	2	11	8						
Ga.	15	11	24	504	689	1	0	6	60	57	-	0	0	-	-						
Md.	3	2	7	90	115	-	0	1	3	-	1	0	3	29	48						
N.C.	1	3	36	180	162	2	0	4	14	13	47	0	49	249	226						
S.C.	1	1	4	50	62	-	0	2	11	1	-	0	2	20	18						
Va.	4	2	8	87	121	-	0	1	3	4	6	2	14	165	126						
W. Va.	-	0	66	4	36	-	0	0	-	-	-	0	1	4	-						
E.S. CENTRAL	10	15	27	563	665	-	0	2	10	20	4	4	24	311	388						
Ala.	7	5	14	206	176	-	0	1	4	5	3	1	8	66	76						
Ky.	1	1	6	39	206	-	0	1	1	6	-	0	0	-	-						
Miss.	-	3	10	161	46	-	0	0	-	1	-	0	2	12	21						
Tenn.	2	4	11	157	237	-	0	2	5	8	1	4	18	233	291						
W.S. CENTRAL	48	55	503	2,276	2,343	-	0	8	10	6	-	2	235	413	142						
Ark.	2	2	7	69	61	-	0	2	5	2	-	1	51	352	94						
La.	-	5	21	227	252	-	0	0	-	-	-	0	2	7	2						
Okla.	7	2	161	138	238	-	0	5	3	3	-	0	202	42	22						
Tex.	39	42	338	1,842	1,792	-	0	1	2	1	-	0	5	12	24						
MOUNTAIN	9	15	42	707	726	-	0	5	13	3	-	0	6	36	13						
Ariz.	8	6	27	318	399	-	0	4	12	1	-	0	6	21	1						
Colo.	1	1	8	83	86	-	0	1	-	-	-	0	1	2	1						
Idaho	-	0	3	16	23	-	0	1	1	-	-	0	1	1	5						
Mont.	-	1	15	121	7	-	0	0	-	2	-	0	1	1	1						
Nev.	-	0	4	30	46	-	0	0	-	-	-	0	1	1	-						
N. Mex.	-	2	9	93	124	-	0	0	-	-	-	0	1	1	1						
Utah	-	1	4	44	41	-	0	0	-	-	-	0	1	1	3						
Wyo.	-	0	1	2	-	-	0	0	-	-	-	0	2	8	1						
PACIFIC	15	21	63	916	1,020	-	0	2	1	6	-	0	0	-	1						
Alaska	-	0	2	5	2	N	0	0	N	N	N	0	0	N	N						
Calif.	13	16	59	756	821	-	0	1	1	6	-	0	0	-	-						
Hawaii	-	1	3	42	41	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	38	56	-	0	0	-	-	-	0	0	-	1						
Wash.	2	1	6	75	100	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	0	1	1	4	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	4	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

