
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending August 30, 2008 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2008
Syphillis, primary & secondary cummulative for 2007

tab delimited data:
test
UNITED STATES	23	58	307	2,024	2,117	3	9	43	291	349	75	232	351	7,549	7,214						
NEW ENGLAND	1	1	49	36	99	1	0	8	6	12	2	6	14	205	172						
Conn.	-	0	44	-	55	-	0	7	-	4	-	0	6	20	24						
Maine	1	0	2	15	10	1	0	1	2	1	-	0	2	8	5						
Mass.	-	0	0	-	2	-	0	0	-	2	2	4	11	150	98						
N.H.	-	0	0	-	-	-	0	0	-	-	-	0	2	11	21						
R.I.	-	0	3	9	18	-	0	1	2	3	-	0	5	13	22						
Vt.	-	0	2	12	14	-	0	1	2	2	-	0	5	3	2						
MID. ATLANTIC	3	3	13	183	123	-	0	2	17	22	26	32	49	1,137	1,055						
N.J.	-	0	0	-	-	-	0	0	-	-	2	4	10	143	138						
N.Y. (Upstate)	1	1	6	49	43	-	0	2	6	8	1	3	13	94	97						
N.Y. City	-	0	5	54	-	-	0	0	-	-	23	17	37	722	642						
Pa.	2	2	9	80	80	-	0	2	11	14	-	5	12	178	178						
E.N. CENTRAL	5	14	64	538	547	1	2	14	76	81	6	18	32	627	587						
Ill.	-	2	17	71	118	-	0	6	14	27	-	6	19	174	310						
Ind.	1	3	39	160	117	-	0	11	18	17	1	2	9	93	34						
Mich.	-	0	3	13	2	-	0	1	2	1	-	2	17	135	72						
Ohio	4	8	17	294	310	1	1	4	42	36	5	5	13	192	127						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	4	33	44						
W.N. CENTRAL	-	4	115	125	144	-	0	9	8	27	5	8	15	254	234						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	12	12						
Kans.	-	1	5	57	69	-	0	1	3	6	1	0	5	23	14						
Minn.	-	0	114	-	18	-	0	9	-	17	-	1	5	60	47						
Mo.	-	1	8	65	44	-	0	1	2	-	4	5	10	151	151						
Nebr.	-	0	0	-	2	-	0	0	-	-	-	0	2	8	4						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	3	11	-	0	1	3	4	-	0	1	-	6						
S. ATLANTIC	14	22	53	855	930	1	4	10	134	165	21	49	215	1,604	1,597						
Del.	-	0	1	3	8	-	0	0	-	2	-	0	4	10	8						
D.C.	-	0	3	13	13	-	0	0	-	1	-	2	11	73	123						
Fla.	12	13	30	506	517	1	2	6	91	88	20	20	34	631	522						
Ga.	2	8	22	261	336	-	1	5	37	66	-	10	175	285	291						
Md.	-	0	0	-	1	-	0	0	-	-	-	6	14	212	210						
