
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending September 24, 2005 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	7,709	9,638	174	245	17,016	20,187	696	1,065	994												
NEW ENGLAND	249	319	21	20	1,001	2,147	5	-	2												
Maine	11	13	1	-	213	181	-	-	-												
N.H.	5	12	-	-	204	-	-	-	-												
Vt.	4	2	-	-	46	413	-	-	-												
Mass.	156	184	12	14	538	223	2	-	2												
R.I.	22	41	1	1	-	-	1	-	-												
Conn.	51	67	7	5	U	1,330	2	-	-												
MID. ATLANTIC	1,434	1,494	33	62	3,293	74	14	13	10												
Upstate N.Y.	179	199	5	9	-	-	-	3	-												
N.Y. City	687	747	10	23	-	-	3	2	2												
N.J.	352	326	10	16	-	-	-	1	-												
Pa.	216	222	8	14	3,293	74	11	7	8												
E.N. CENTRAL	932	864	15	31	4,600	8,605	148	61	69												
Ohio	174	149	1	6	1,026	1,056	31	10	5												
Ind.	98	89	1	-	482	N	5	7	-												
Ill.	449	378	3	14	65	4,370	96	27	59												
Mich.	152	183	5	9	2,702	2,672	13	13	3												
Wis.	59	65	5	2	325	507	3	4	2												
W.N. CENTRAL	310	335	3	7	321	138	80	84	273												
Minn.	132	129	3	3	-	-	11	13	17												
Iowa	32	27	-	-	N	N	5	11	8												
Mo.	70	87	-	2	227	5	6	27	7												
N. Dak.	2	3	-	-	16	77	2	2	14												
S. Dak.	11	8	-	-	78	56	32	6	175												
Nebr.	23	26	-	2	-	-	19	7	49												
Kans.	40	55	-	-	-	-	5	18	3												
S. ATLANTIC	1,775	2,017	30	35	1,459	1,837	10	60	14												
Del.	7	17	-	-	21	4	-	-	-												
Md.	201	201	9	11	-	-	2	8	-												
D.C.	38	69	-	-	24	20	-	1	-												
Va.	226	167	7	5	300	462	-	4	-												
W. Va.	19	16	-	-	740	1,025	-	-	N												
N.C.	196	240	3	6	-	N	1	3	1												
S.C.	155	140	-	-	374	326	1	-	-												
Ga.	281	424	2	4	-	-	1	12	1												
Fla.	652	743	9	9	-	-	5	32	12												
E.S. CENTRAL	372	447	5	8	-	37	38	57	24												
Ky.	75	77	2	3	N	N	3	1	-												
Tenn.	161	146	-	5	-	-	8	12	1												
Ala.	136	138	1	-	-	37	4	15	2												
Miss.	-	86	2	-	-	-	23	29	21												
W.S. CENTRAL	790	1,425	9	20	4,461	5,636	103	195	54												
Ark.	77	84	-	-	-	-	3	13	8												
La.	-	-	-	-	107	48	58	64	23												
Okla.	99	119	-	1	-	-	1	14	2												
Tex.	614	1,222	9	19	4,354	5,588	41	104	21												
MOUNTAIN	275	380	9	7	1,881	1,713	78	316	147												
Mont.	8	4	-	-	-	-	7	1	13												
Idaho	-	3	-	-	-	-	2	1	6												
Wyo.	-	2	-	-	46	27	1	2	2												
Colo.	46	93	4	2	1,336	1,360	14	41	61												
N. Mex.	14	22	-	-	124	U	14	29	10												
Ariz.	166	157	3	2	-	-	16	212	22												
Utah	23	29	1	1	375	326	16	5	20												
Nev.	18	70	1	2	-	-	8	25	13												
PACIFIC	1,572	2,357	49	55	-	-	220	279	401												
Wash.	181	162	5	4	N	N	-	-	-												
Oreg.	54	75	3	1	-	-	-	-	5												
Calif.	1,227	2,003	33	44	-	-	220	279	396												
Alaska	24	27	-	-	-	-	-	-	-												
Hawaii	86	90	8	6	-	-	-	-	-												
Guam	-	44	-	-	-	122	-	-	-												
P.R.	-	83	-	-	512	304	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


