
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending December 1, 2007 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	29	52	201	2,512	3,211	37	78	405	3,619	4,059	33	45	106	2,174	2,568						
NEW ENGLAND	-	2	6	109	172	-	1	5	69	110	-	2	13	117	168						
Conn.	-	0	3	25	39	-	0	5	29	47	-	0	5	38	49						
Maine	-	0	1	3	8	-	0	2	12	23	-	0	1	7	10						
Mass.	-	1	4	49	81	-	0	1	4	19	-	0	3	21	66						
N.H.	-	0	3	12	22	-	0	1	5	9	-	0	2	8	13						
R.I.	-	0	2	12	14	-	0	3	14	9	-	0	6	34	22						
Vt.	-	0	1	8	8	-	0	1	5	3	-	0	2	9	8						
MID. ATLANTIC	4	8	20	394	367	5	8	21	413	487	9	13	37	696	923						
N.J.	-	2	6	97	103	-	1	8	83	156	-	1	11	85	116						
N.Y. (Upstate)	2	1	11	70	88	3	2	13	85	60	7	4	22	214	308						
N.Y. City	-	3	8	140	113	-	2	6	84	111	-	2	11	115	180						
Pa.	2	2	5	87	63	2	3	8	161	160	2	5	21	282	319						
E.N. CENTRAL	3	5	13	268	330	3	9	23	396	455	4	9	27	485	577						
Ill.	-	2	5	92	99	-	2	6	101	123	-	2	12	87	118						
