
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 1, 2005 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	7,923	9,834	189	257	17,577	20,585	776	1,095	1,082												
NEW ENGLAND	262	333	21	20	1,011	2,209	5	-	2												
Maine	14	15	1	-	213	181	-	-	-												
N.H.	5	12	-	-	209	-	-	-	-												
Vt.	4	2	-	-	51	413	-	-	-												
Mass.	164	194	12	14	538	252	2	-	2												
R.I.	24	42	1	1	-	-	1	-	-												
Conn.	51	68	7	5	U	1,363	2	-	-												
MID. ATLANTIC	1,484	1,535	33	65	3,418	74	18	15	10												
Upstate N.Y.	185	200	5	9	-	-	-	3	-												
N.Y. City	713	771	10	25	-	-	3	2	2												
N.J.	363	339	10	16	-	-	2	1	-												
Pa.	223	225	8	15	3,418	74	13	9	8												
E.N. CENTRAL	940	868	18	32	4,675	8,764	160	64	78												
Ohio	176	149	2	6	1,053	1,086	34	11	6												
Ind.	102	91	1	-	482	N	5	7	-												
Ill.	451	379	5	15	66	4,408	100	28	67												
Mich.	152	184	5	9	2,747	2,752	17	13	3												
Wis.	59	65	5	2	327	518	4	5	2												
W.N. CENTRAL	328	345	3	7	335	144	84	85	288												
Minn.	143	134	3	3	-	-	13	13	19												
Iowa	32	30	-	-	N	N	6	12	10												
Mo.	70	89	-	2	237	5	6	27	7												
N. Dak.	2	3	-	-	20	81	2	2	14												
S. Dak.	11	8	-	-	78	58	33	6	186												
Nebr.	28	26	-	2	-	-	19	7	49												
Kans.	42	55	-	-	-	-	5	18	3												
S. ATLANTIC	1,820	2,060	33	36	1,531	1,887	19	63	16												
Del.	12	17	1	-	22	5	-	-	-												
Md.	209	205	9	11	-	-	4	9	-												
D.C.	42	71	-	-	24	20	-	1	-												
Va.	228	184	8	5	328	474	-	4	-												
W. Va.	19	16	-	-	763	1,050	-	-	N												
N.C.	203	241	3	6	-	N	1	3	1												
S.C.	164	145	-	-	394	338	3	-	-												
Ga.	291	435	2	4	-	-	5	13	3												
Fla.	652	746	10	10	-	-	6	33	12												
E.S. CENTRAL	378	474	5	8	-	37	49	60	29												
Ky.	81	84	2	3	N	N	3	1	-												
Tenn.	161	158	-	5	-	-	8	13	1												
Ala.	136	142	1	-	-	37	5	15	2												
Miss.	-	90	2	-	-	-	33	31	26												
W.S. CENTRAL	852	1,463	12	20	4,684	5,693	119	206	62												
Ark.	79	87	-	-	-	-	8	13	13												
La.	-	-	-	-	107	48	58	70	23												
Okla.	99	125	-	1	-	-	1	15	2												
Tex.	674	1,251	12	19	4,577	5,645	52	108	24												
MOUNTAIN	275	393	9	7	1,923	1,777	83	320	163												
Mont.	8	4	-	-	-	-	7	2	16												
Idaho	-	3	-	-	-	-	2	1	6												
Wyo.	-	2	-	-	46	27	1	2	2												
Colo.	46	97	4	2	1,373	1,424	14	41	61												
N. Mex.	14	22	-	-	124	U	15	30	11												
Ariz.	166	162	3	2	-	-	19	213	29												
Utah	23	29	1	1	380	326	17	6	24												
Nev.	18	74	1	2	-	-	8	25	14												
PACIFIC	1,584	2,363	55	62	-	-	239	282	434												
Wash.	186	165	5	6	N	N	-	-	-												
Oreg.	54	77	3	1	-	-	-	-	5												
Calif.	1,227	2,003	37	49	-	-	239	282	429												
Alaska	28	28	-	-	-	-	-	-	-												
Hawaii	89	90	10	6	-	-	-	-	-												
Guam	-	44	-	-	-	131	-	-	-												
P.R.	-	83	-	-	512	310	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


