
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending April 13, 2013 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2013
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2013
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2013
Syphillis, primary & secondary cummulative for 2012

tab delimited data:
test
UNITED STATES	170	276	784	5,515	5,616	10	23	47	342	412	70	293	383	3,402	4,158						
NEW ENGLAND	4	11	55	197	257	-	1	4	8	26	3	7	16	113	142						
Conn.	-	5	21	97	126	-	0	2	2	8	-	0	4	5	22						
Maine	2	2	8	39	33	-	0	1	2	1	-	0	5	2	5						
Mass.	-	0	4	5	18	-	0	3	3	12	3	6	13	88	83						
N.H.	1	1	5	29	36	-	0	1	1	4	-	0	4	7	12						
R.I.	-	0	29	1	22	-	0	0	-	1	-	0	4	9	19						
Vt.	1	1	6	26	22	-	0	0	-	-	-	0	2	2	1						
MID. ATLANTIC	9	35	63	592	831	-	2	5	30	37	10	35	55	473	522						
N.J.	-	1	17	8	236	-	0	3	-	11	-	3	8	30	61						
N.Y. (Upstate)	-	17	39	291	336	-	1	4	20	17	6	4	32	83	52						
N.Y. City	9	14	36	293	259	-	0	3	10	9	2	19	31	232	268						
Pa.	N	-	-	N	N	N	0	0	N	N	2	9	19	128	141						
E.N. CENTRAL	30	57	131	1,145	1,130	-	4	12	46	77	-	30	60	286	502						
Ill.	N	0	0	N	N	-	1	3	11	17	-	12	23	96	227						
Ind.	-	13	48	192	252	-	0	2	2	10	-	4	10	46	67						
Mich.	4	13	30	245	239	-	0	3	15	16	-	5	14	50	82						
