
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending September 24, 2011 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2011
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2011
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2011
Hepatitis (Viral Acute), Type C cummulative for 2010

tab delimited data:
test
UNITED STATES	14	22	74	802	1,179	73	48	167	1,728	2,401	10	18	39	701	608						
NEW ENGLAND	-	1	4	38	81	-	1	8	46	44	-	1	4	40	42						
Conn.	-	0	3	9	22	-	0	4	10	18	-	0	3	25	28						
Maine	-	0	2	5	7	-	0	2	6	11	-	0	2	6	2						
Mass.	-	0	2	16	43	-	0	6	29	8	-	0	2	5	12						
N.H.	-	0	1	-	-	-	0	1	1	5	N	0	0	N	N						
R.I.	-	0	1	3	9	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	2	5	-	-	0	0	-	2	-	0	1	4	-						
MID. ATLANTIC	3	4	12	147	192	4	5	12	193	222	1	1	6	60	79						
N.J.	-	1	4	20	57	-	1	4	32	60	-	0	4	1	17						
N.Y. (Upstate)	2	1	4	37	41	2	1	9	36	36	1	0	4	35	39						
N.Y. City	-	1	6	49	53	-	1	5	58	69	-	0	0	-	3						
Pa.	1	1	3	41	41	2	2	4	67	57	-	0	4	24	20						
E.N. CENTRAL	2	4	9	137	153	1	5	38	244	375	1	3	12	132	69						
Ill.	-	1	3	33	42	-	1	6	51	96	-	0	1	5	-						
Ind.	-	0	3	12	11	-	1	3	35	58	-	0	5	47	24						
Mich.	-	1	6	56	51	-	1	6	63	99	1	2	7	75	30						
Ohio	2	1	5	31	35	1	1	30	75	83	-	0	1	4	8						
Wis.	-	0	2	5	14	-	0	3	20	39	-	0	1	1	7						
W.N. CENTRAL	-	1	25	32	63	-	2	16	97	86	-	0	6	6	13						
Iowa	-	0	1	4	9	-	0	1	7	12	-	0	0	-	-						
Kans.	-	0	2	3	10	-	0	2	9	6	-	0	1	2	1						
Minn.	-	0	22	9	13	-	0	15	9	6	-	0	6	2	6						
Mo.	-	0	1	10	16	-	2	5	60	51	-	0	1	-	4						
Nebr.	-	0	3	4	14	-	0	3	11	10	-	0	1	2	2						
N. Dak.	-	0	3	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	2	1	-	0	1	1	1	-	0	0	-	-						
S. ATLANTIC	5	5	13	169	260	53	12	33	479	661	5	4	11	172	137						
Del.	-	0	1	2	6	-	0	1	-	21	U	0	0	U	U						
D.C.	-	0	0	-	1	-	0	0	-	3	-	0	0	-	2						
Fla.	3	1	6	58	104	6	4	11	151	218	3	1	4	45	43						
Ga.	1	1	4	33	29	3	2	8	68	132	-	1	3	26	18						
Md.	-	0	4	21	17	-	1	4	41	47	-	0	2	27	18						
N.C.	1	0	3	20	41	1	2	12	83	80	-	1	7	40	32						
S.C.	-	0	2	9	22	-	1	4	25	46	-	0	1	1	1						
Va.	-	1	4	18	38	-	1	7	48	67	2	0	2	14	9						
W. Va.	-	0	5	8	2	43	0	18	63	47	-	0	6	19	14						
E.S. CENTRAL	-	0	6	35	32	4	9	14	306	264	2	3	7	124	117						
Ala.	-	0	2	4	5	1	2	4	77	50	-	0	2	10	5						
Ky.	-	0	6	7	13	-	2	6	76	93	1	1	6	51	81						
Miss.	-	0	1	6	2	-	1	3	31	25	U	0	0	U	U						
Tenn.	-	0	5	18	12	3	3	7	122	96	1	1	5	63	31						
W.S. CENTRAL	4	2	15	87	97	9	7	67	216	424	1	2	11	67	53						
Ark.	-	0	1	-	1	-	1	4	37	48	-	0	0	-	1						
La.	-	0	1	2	8	-	1	4	23	43	-	0	2	5	2						
Okla.	-	0	4	3	1	4	1	16	52	74	-	1	10	34	19						
Tex.	4	2	11	82	87	5	3	45	104	259	1	0	3	28	31						
MOUNTAIN	-	1	5	51	121	1	2	5	56	106	-	1	4	42	49						
Ariz.	-	0	2	14	52	1	0	3	13	18	U	0	0	U	U						
Colo.	-	0	2	17	32	-	0	3	15	36	-	0	3	14	11						
Idaho	-	0	1	6	6	-	0	1	2	6	-	0	2	8	9						
Mont.	-	0	1	2	4	-	0	0	-	-	-	0	1	3	2						
Nev.	-	0	3	5	12	-	0	3	16	34	-	0	1	5	4						
N. Mex.	-	0	1	4	3	-	0	2	5	4	-	0	1	9	13						
Utah	-	0	2	1	9	-	0	1	5	7	-	0	1	1	10						
Wyo.	-	0	1	2	3	-	0	1	-	1	-	0	1	2	-						
PACIFIC	-	3	15	106	180	1	3	25	91	219	-	1	12	58	49						
Alaska	-	0	1	2	1	-	0	1	4	2	U	0	0	U	U						
Calif.	-	2	15	77	143	-	2	22	38	147	-	1	4	23	20						
Hawaii	-	0	2	7	6	-	0	1	5	5	U	0	0	U	U						
Oreg.	-	0	2	5	15	1	0	4	27	33	-	0	3	11	11						
Wash.	-	0	4	15	15	-	0	4	17	32	-	0	5	24	18						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	5	8	4	-	0	8	28	64	-	0	4	10	52						
P.R.	-	0	2	6	11	-	0	3	7	17	N	0	0	N	N						
