
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 10, 2007 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	775	770	1,431	7,861	9,746	-	1	178	-	2	-	1	399	-	1						
NEW ENGLAND	8	25	72	114	363	-	0	3	-	-	-	0	2	-	-						
Conn.	-	0	0	-	-	-	0	3	-	-	-	0	1	-	-						
Maine	-	3	17	-	70	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	92	-	0	1	-	-	-	0	1	-	-						
N.H.	5	5	47	40	70	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	3	12	66	74	131	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	94	105	190	1,140	1,260	-	0	11	-	-	-	0	4	-	-						
N.J.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	-	-	-	0	1	-	-						
N.Y. City	-	0	0	-	-	-	0	4	-	-	-	0	2	-	-						
Pa.	94	105	190	1,140	1,260	-	0	2	-	-	-	0	1	-	-						
E.N. CENTRAL	114	256	587	2,620	4,069	-	0	43	-	-	-	0	33	-	-						
Ill.	-	1	7	1	19	-	0	23	-	-	-	0	23	-	-						
Ind.	-	0	0	-	-	-	0	7	-	-	-	0	12	-	-						
Mich.	32	100	258	1,047	1,196	-	0	11	-	-	-	0	2	-	-						
Ohio	82	128	449	1,346	2,475	-	0	11	-	-	-	0	3	-	-						
Wis.	-	16	64	226	379	-	0	2	-	-	-	0	2	-	-						
W.N. CENTRAL	47	29	131	441	539	-	0	36	-	-	-	0	79	-	-						
Iowa	N	0	0	N	N	-	0	3	-	-	-	0	4	-	-						
Kans.	12	5	52	230	101	-	0	3	-	-	-	0	3	-	-						
Minn.	-	0	0	-	-	-	0	6	-	-	-	0	7	-	-						
Mo.	15	17	82	167	411	-	0	14	-	-	-	0	2	-	-						
Nebr.	N	0	0	N	N	-	0	9	-	-	-	0	38	-	-						
N. Dak.	18	0	49	24	13	-	0	5	-	-	-	0	28	-	-						
S. Dak.	2	1	15	20	14	-	0	7	-	-	-	0	22	-	-						
S. ATLANTIC	68	85	187	821	948	-	0	2	-	-	-	0	7	-	-						
Del.	-	1	6	7	26	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	5	-	5	-	0	0	-	-	-	0	1	-	-						
Fla.	37	0	42	272	N	-	0	1	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	4	-	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	2	-	-						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	2	20	71	246	242	-	0	1	-	-	-	0	0	-	-						
Va.	-	26	78	1	253	-	0	0	-	-	-	0	2	-	-						
W. Va.	29	25	61	295	422	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	-	4	43	63	-	-	0	15	-	2	-	0	16	-	-						
Ala.	-	4	43	61	-	-	0	2	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Miss.	-	0	2	2	-	-	0	10	-	2	-	0	16	-	-						
Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	374	204	875	2,009	1,729	-	0	58	-	-	-	0	26	-	1						
Ark.	16	10	92	88	160	-	0	4	-	-	-	0	2	-	-						
La.	-	1	9	16	9	-	0	13	-	-	-	0	9	-	1						
Okla.	-	0	0	-	-	-	0	6	-	-	-	0	4	-	-						
Tex.	358	175	782	1,905	1,560	-	0	38	-	-	-	0	16	-	-						
MOUNTAIN	69	58	137	634	838	-	0	61	-	-	-	1	228	-	-						
Ariz.	-	0	0	-	-	-	0	9	-	-	-	0	15	-	-						
Colo.	29	23	59	253	485	-	0	10	-	-	-	0	51	-	-						
Idaho	N	0	0	N	N	-	0	30	-	-	-	0	157	-	-						
Mont.	12	0	11	73	N	-	0	3	-	-	-	0	8	-	-						
Nev.	-	0	3	-	1	-	0	9	-	-	-	0	16	-	-						
N. Mex.	4	4	34	57	133	-	0	1	-	-	-	0	1	-	-						
Utah	24	18	65	251	212	-	0	8	-	-	-	0	17	-	-						
Wyo.	-	0	11	-	7	-	0	7	-	-	-	0	10	-	-						
PACIFIC	1	0	9	19	-	-	0	15	-	-	-	0	51	-	-						
Alaska	1	0	9	19	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	-	-	-	0	37	-	-						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	14	-	-						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	2	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	6	12	30	87	81	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
