
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 30, 1996 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1996
H. influenzae, Invasive cummulative for 1995
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1995
Hepatitis (Viral), Type B cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1995
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1996
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1996

tab delimited data:
test
UNITED STATES	903	1,033	26,458	27,826	9,163	9,157	-	415	-	51											
NEW ENGLAND	28	38	390	295	180	215	-	11	-	4											
Maine	-	3	22	30	2	12	-	-	-	-											
N.H.	9	10	24	12	19	20	-	-	-	-											
Vt.	1	2	10	5	11	6	-	1	-	1											
Mass.	16	12	185	129	62	88	-	9	-	3											
R.I.	2	5	22	34	10	8	-	-	-	-											
Conn.	-	6	127	85	76	81	-	1	-	-											
MID. ATLANTIC	130	156	1,738	1,789	1,320	1,353	-	23	-	5											
Upstate N.Y.	10	39	405	449	307	351	-	-	-	-											
N.Y. City	36	34	551	840	541	397	-	9	-	3											
N.J.	56	27	335	284	227	343	-	3	-	-											
Pa.	28	56	447	216	245	262	-	11	-	2											
E.N. CENTRAL	158	174	2,232	2,994	913	1,022	-	6	-	7											
Ohio	86	90	703	1,673	116	101	-	2	-	3											
Ind.	15	20	341	175	137	210	-	-	-	-											
Ill.	38	44	563	621	240	265	-	2	-	1											
Mich.	11	18	462	345	355	373	-	-	-	3											
Wis.	8	2	163	180	65	73	-	2	-	-											
W.N. CENTRAL	43	78	2,428	1,789	490	591	-	20	-	3											
Minn.	25	42	129	173	59	61	-	16	-	2											
Iowa	7	3	326	83	77	46	-	-	-	1											
Mo.	8	26	1,230	1,229	269	400	-	3	-	-											
N. Dak.	-	-	137	23	2	4	-	-	-	-											
S. Dak.	1	1	42	79	5	2	-	-	-	-											
Nebr.	1	3	210	49	47	32	-	-	-	-											
Kans.	1	3	354	153	31	46	-	1	-	-											
S. ATLANTIC	181	200	1,386	1,076	1,456	1,202	-	5	-	9											
Del.	2	-	21	9	7	8	-	1	-	-											
Md.	59	63	235	202	281	239	-	-	-	2											
D.C.	6	-	36	25	31	21	-	1	-	-											
Va.	9	28	173	202	129	105	-	-	-	3											
W. Va.	10	8	15	24	30	52	-	-	-	-											
N.C.	25	28	167	103	316	286	-	3	-	1											
S.C.	5	3	50	44	94	49	-	-	-	-											
Ga.	39	63	150	54	32	62	-	-	-	2											
Fla.	26	7	539	413	536	380	-	-	-	1											
E.S. CENTRAL	26	11	1,172	1,973	815	773	-	2	-	-											
Ky.	4	5	42	42	60	64	-	-	-	-											
Tenn.	12	-	742	1,648	466	606	-	2	-	-											
Ala.	9	5	184	80	71	103	-	-	-	-											
Miss.	1	1	204	203	218	U	-	-	-	-											
W.S. CENTRAL	37	62	5,460	4,133	1,201	1,271	-	26	-	2											
Ark.	-	6	484	577	75	68	-	-	-	-											
La.	4	1	177	151	144	221	-	-	-	-											
Okla.	29	23	2,272	1,187	59	156	-	-	-	-											
Tex.	4	32	2,527	2,218	923	826	-	26	-	2											
MOUNTAIN	93	111	4,119	4,036	1,049	798	-	153	-	5											
Mont.	-	1	110	163	15	22	-	-	-	-											
Idaho	1	4	226	324	86	95	-	1	-	-											
Wyo.	35	9	33	101	44	26	-	1	-	-											
Colo.	15	16	475	475	128	127	-	4	-	3											
N. Mex.	10	14	333	762	381	288	-	17	-	-											
Ariz.	15	27	1,589	1,270	222	114	-	8	-	-											
Utah	9	11	976	650	95	68	-	117	-	2											
Nev.	8	29	377	291	78	58	-	5	-	-											
PACIFIC	207	203	7,533	9,741	1,739	1,932	-	169	-	16											
Wash.	4	9	676	802	98	184	-	51	-	-											
Oreg.	27	26	798	2,571	113	113	-	10	-	1											
Calif.	171	163	5,923	6,158	1,498	1,595	-	38	-	8											
Alaska	2	1	42	47	18	11	-	63	-	-											
Hawaii	3	4	94	163	12	29	-	7	-	7											
Guam	-	-	2	8	-	5	U	-	U	-											
P.R.	1	3	135	104	357	609	-	8	-	-											
V.I.	-	-	-	8	-	15	-	-	-	-											
Amer. Samoa	-	-	-	6	-	-	U	-	U	-											
C.N.M.I.	10	11	1	24	5	22	U	-	U	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


