
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending June 1, 2002 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 2002
Legionellosis cummulative for 2001
Listeriosis cummulative for 2002
Listeriosis cummulative for 2001
Lyme Disease cummulative for 2002
Lyme Disease cummulative for 2001
Malaria cummulative for 2002
Malaria cummulative for 2001
Measles Total cummulative for 2002
Measles Total cummulative for 2001

tab delimited data:
test
UNITED STATES	258	329	151	195	1,877	2,090	414	500	8	73											
NEW ENGLAND	12	14	18	20	84	493	25	37	-	5											
Maine	2	-	2	-	-	-	1	3	-	-											
N.H.	1	3	2	-	20	6	5	2	-	-											
Vt.	-	4	-	-	2	1	1	-	-	1											
Mass.	5	2	11	11	46	188	10	16	-	3											
R.I.	-	1	1	1	16	35	1	3	-	-											
Conn.	4	4	2	8	-	263	7	13	-	1											
MID. ATLANTIC	58	77	24	32	1,455	1,128	91	130	4	9											
Upstate N.Y.	17	19	11	10	1,006	283	16	18	-	4											
N.Y. City	12	6	6	8	62	30	56	80	4	1											
N.J.	10	6	3	7	112	240	12	16	-	1											
Pa.	19	46	4	7	275	575	7	16	-	3											
E.N. CENTRAL	70	90	20	31	20	141	46	69	-	10											
Ohio	32	40	9	4	18	5	10	9	-	3											
Ind.	6	4	2	3	2	2	1	10	-	4											
Ill.	-	10	-	9	-	13	9	25	-	3											
Mich.	24	17	7	13	-	1	20	16	-	-											
Wis.	8	19	2	2	U	120	6	9	-	-											
W.N. CENTRAL	19	18	5	6	36	42	35	15	-	4											
Minn.	2	1	-	-	20	23	12	6	-	2											
Iowa	4	5	1	-	5	8	2	1	-	-											
Mo.	8	8	2	3	9	9	10	4	-	2											
N. Dak.	-	-	1	-	-	-	1	-	-	-											
S. Dak.	1	-	-	-	-	-	-	-	-	-											
Nebr.	4	3	-	1	-	-	5	2	-	-											
Kans.	-	1	1	2	2	2	5	2	-	-											
S. ATLANTIC	56	39	21	21	215	192	125	94	1	4											
Del.	5	-	-	-	30	27	1	1	-	-											
Md.	6	7	4	2	114	118	31	36	-	3											
D.C.	2	2	-	-	7	7	5	4	-	-											
Va.	4	6	1	5	11	32	10	21	-	-											
W. Va.	N	N	-	3	2	1	1	1	-	-											
N.C.	5	4	2	-	27	5	8	2	-	-											
S.C.	5	1	3	2	2	1	4	4	-	-											
Ga.	7	5	5	6	1	-	45	16	-	1											
Fla.	22	14	6	3	21	1	20	9	1	-											
E.S. CENTRAL	7	27	8	8	12	11	6	11	-	2											
Ky.	4	6	2	2	5	4	1	2	-	2											
Tenn.	-	10	3	3	3	3	2	5	-	-											
Ala.	3	7	3	3	4	2	2	3	-	-											
Miss.	-	4	-	-	-	2	1	1	-	-											
W.S. CENTRAL	2	13	3	18	2	43	3	35	-	1											
Ark.	-	-	-	1	-	-	1	2	-	-											
La.	-	6	-	-	1	2	2	2	-	-											
Okla.	2	2	3	-	-	-	-	1	-	-											
Tex.	-	5	-	17	1	41	-	30	-	1											
MOUNTAIN	17	19	14	18	10	4	15	20	-	1											
Mont.	1	-	-	-	-	-	-	2	-	-											
Idaho	-	-	-	1	1	2	-	2	-	1											
Wyo.	3	1	-	1	-	1	-	-	-	-											
Colo.	4	8	2	4	3	-	7	10	-	-											
N. Mex.	1	1	2	3	1	-	1	1	-	-											
Ariz.	3	5	8	3	1	-	2	1	-	-											
Utah	5	2	2	1	3	-	2	2	-	-											
Nev.	-	2	-	5	1	1	3	2	-	-											
PACIFIC	17	32	38	41	43	36	68	89	3	37											
Wash.	3	6	3	2	-	1	8	2	-	15											
Oreg.	N	N	2	4	2	4	3	7	-	2											
Calif.	14	21	29	35	41	31	51	73	3	15											
Alaska	-	1	-	-	-	-	1	1	-	-											
Hawaii	-	4	4	-	N	N	5	6	-	5											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	2	-	-	N	N	-	3	-	-											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


