
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending March 20, 2010 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2010
Varicella (chickenpox) cummulative for 2009
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2010
West Nile virus disease † Neuroinvasive cummulative for 2009
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2010
West Nile virus disease † Non-neuroinvasive § cummulative for 2009

tab delimited data:
test
UNITED STATES	219	285	639	3,032	5,549	-	1	46	2	-	-	0	49	-	-						
NEW ENGLAND	5	14	33	118	189	-	0	0	-	-	-	0	0	-	-						
Conn.	1	8	23	43	108	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	15	30	-	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	2	-	-	-	0	0	-	-	-	0	0	-	-						
N.H.	4	3	10	32	52	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	1	1	4	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	4	12	25	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	22	24	55	227	467	-	0	2	-	-	-	0	1	-	-						
N.J.	N	0	0	N	N	-	0	1	-	-	-	0	0	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	1	-	-	-	0	1	-	-						
N.Y. City	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
Pa.	22	24	55	227	467	-	0	0	-	-	-	0	0	-	-						
E.N. CENTRAL	68	111	205	1,264	2,091	-	0	4	-	-	-	0	3	-	-						
Ill.	9	27	56	299	532	-	0	3	-	-	-	0	0	-	-						
Ind.	-	7	35	162	122	-	0	1	-	-	-	0	1	-	-						
Mich.	26	36	84	380	617	-	0	1	-	-	-	0	0	-	-						
Ohio	33	29	85	354	657	-	0	0	-	-	-	0	2	-	-						
Wis.	-	8	57	69	163	-	0	1	-	-	-	0	0	-	-						
W.N. CENTRAL	1	10	41	87	361	-	0	5	-	-	-	0	11	-	-						
Iowa	N	0	0	N	N	-	0	0	-	-	-	0	1	-	-						
Kans.	-	2	19	1	80	-	0	1	-	-	-	0	2	-	-						
Minn.	-	0	0	-	-	-	0	1	-	-	-	0	1	-	-						
Mo.	1	6	31	76	250	-	0	2	-	-	-	0	1	-	-						
Nebr.	N	0	0	N	N	-	0	2	-	-	-	0	6	-	-						
N. Dak.	-	0	26	8	26	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	2	5	-	0	3	-	-	-	0	2	-	-						
S. ATLANTIC	52	25	95	428	630	-	0	4	-	-	-	0	1	-	-						
Del.	-	0	2	2	2	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	3	-	8	-	0	0	-	-	-	0	0	-	-						
Fla.	25	14	61	226	368	-	0	1	-	-	-	0	1	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	0	-	-						
Md.	N	0	0	N	N	-	0	0	-	-	-	0	1	-	-						
N.C.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
S.C.	-	0	33	42	116	-	0	2	-	-	-	0	0	-	-						
Va.	9	0	11	67	28	-	0	1	-	-	-	0	0	-	-						
W. Va.	18	8	32	91	108	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	-	7	29	58	142	-	0	6	2	-	-	0	4	-	-						
Ala.	-	7	27	58	141	-	0	0	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	1	-	-	-	0	0	-	-						
Miss.	-	0	2	-	1	-	0	5	2	-	-	0	4	-	-						
Tenn.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
W.S. CENTRAL	68	68	261	568	1,128	-	0	19	-	-	-	0	6	-	-						
Ark.	-	0	23	16	40	-	0	1	-	-	-	0	0	-	-						
La.	-	1	7	18	15	-	0	2	-	-	-	0	4	-	-						
Okla.	N	0	0	N	N	-	0	2	-	-	-	0	2	-	-						
Tex.	68	67	245	534	1,073	-	0	16	-	-	-	0	4	-	-						
MOUNTAIN	3	21	62	278	500	-	0	12	-	-	-	0	17	-	-						
Ariz.	-	0	0	-	-	-	0	4	-	-	-	0	2	-	-						
Colo.	-	8	22	102	185	-	0	7	-	-	-	0	14	-	-						
Idaho	N	0	0	N	N	-	0	3	-	-	-	0	5	-	-						
Mont.	1	0	17	63	70	-	0	1	-	-	-	0	1	-	-						
Nev.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N. Mex.	-	0	12	20	66	-	0	2	-	-	-	0	1	-	-						
Utah	2	8	32	92	179	-	0	1	-	-	-	0	1	-	-						
Wyo.	-	0	1	1	-	-	0	1	-	-	-	0	2	-	-						
PACIFIC	-	1	5	4	41	-	0	12	-	-	-	0	12	-	-						
Alaska	-	0	4	4	25	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	-	-	0	8	-	-	-	0	6	-	-						
Hawaii	-	0	4	-	16	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	1	-	-	-	0	4	-	-						
Wash.	N	0	0	N	N	-	0	6	-	-	-	0	3	-	-						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	4	5	26	52	118	-	0	0	-	-	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not reportable in all states.  Data from states where the condition is not reportable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


