
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 8, 2007 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	247	301	1,513	10,255	11,558	2,979	6,724	8,941	225,981	241,666	12	45	184	1,553	1,598						
NEW ENGLAND	15	25	67	838	919	36	113	259	3,754	3,726	-	3	19	120	127						
Conn.	-	5	25	207	183	15	47	204	1,420	1,451	-	0	6	31	38						
Maine	8	4	10	124	107	-	2	8	91	86	-	0	2	8	15						
Mass.	4	10	22	356	428	17	50	96	1,810	1,669	-	2	6	58	54						
N.H.	-	0	3	13	20	3	3	8	109	140	-	0	2	14	9						
R.I.	-	0	14	32	72	-	9	18	284	330	-	0	10	7	4						
Vt.	3	3	12	106	109	1	1	5	40	50	-	0	1	2	7						
MID. ATLANTIC	51	56	127	1,833	2,307	395	717	1,537	25,356	22,571	3	10	27	332	331						
N.J.	-	6	13	142	346	57	114	159	3,851	3,648	-	1	5	46	57						
N.Y. (Upstate)	38	24	108	713	778	100	116	1,035	4,295	4,194	1	3	15	94	101						
N.Y. City	1	15	32	522	658	109	192	360	6,872	6,970	2	2	6	69	62						
Pa.	12	14	34	456	525	129	248	613	10,338	7,759	-	3	10	123	111						
