
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending November 21, 1998 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1998
Meningococcal Disease cummulative for 1997
Mumps current week
Mumps cummulative for 1998
Mumps cummulative for 1997
Pertussis current week
Pertussis cummulative for 1998
Pertussis cummulative for 1997
Rubella current week
Rubella cummulative for 1998
Rubella cummulative for 1997

tab delimited data:
test
UNITED STATES	2,335	2,849	4	427	568	149	5,449	4,839	1	328	158										
NEW ENGLAND	100	180	-	7	11	9	842	886	-	38	1										
Maine	6	17	-	-	-	-	5	18	-	-	-										
N.H.	4	14	-	-	1	4	109	125	-	-	-										
Vt.	5	4	-	-	-	1	69	226	-	-	-										
Mass.	52	88	-	4	3	2	607	475	-	8	1										
R.I.	8	20	-	1	6	-	9	16	-	1	-										
Conn.	25	37	-	2	1	2	43	26	-	29	-										
MID. ATLANTIC	220	305	-	29	52	6	518	355	-	130	34										
Upstate N.Y.	65	78	-	6	11	6	282	144	-	111	6										
N.Y. City	22	50	-	4	3	-	23	60	-	14	28										
N.J.	54	64	U	2	7	U	5	13	U	4	-										
Pa.	79	113	-	17	31	-	208	138	-	1	-										
E.N. CENTRAL	347	433	1	70	78	18	583	531	-	-	6										
Ohio	128	150	-	27	30	9	261	150	-	-	-										
Ind.	63	49	-	6	12	3	140	54	-	-	-										
Ill.	84	135	-	11	11	5	101	84	-	-	2										
Mich.	40	62	1	26	21	1	64	53	-	-	-										
Wis.	32	37	-	-	4	-	17	190	-	-	4										
W.N. CENTRAL	196	209	-	30	17	11	504	442	-	33	-										
Minn.	31	34	-	13	6	10	306	258	-	-	-										
Iowa	40	44	-	11	9	1	71	79	-	-	-										
Mo.	70	90	U	3	-	U	32	64	U	2	-										
N. Dak.	5	2	-	2	-	-	3	1	-	-	-										
S. Dak.	7	5	-	-	-	-	8	5	-	-	-										
Nebr.	14	13	-	-	1	-	18	9	-	-	-										
Kans.	29	21	U	1	1	U	66	26	U	31	-										
S. ATLANTIC	411	485	2	48	62	22	306	389	1	19	78										
Del.	2	5	-	-	-	-	5	1	-	-	-										
Md.	28	42	-	-	1	2	52	111	-	1	-										
D.C.	1	12	-	-	-	-	1	3	-	-	1										
Va.	40	55	-	8	10	6	36	42	-	1	1										
W. Va.	16	17	-	-	-	-	2	6	-	-	-										
N.C.	56	85	-	11	10	2	98	112	-	13	59										
S.C.	53	51	1	7	11	-	27	27	-	-	15										
Ga.	91	93	-	1	10	3	27	13	-	-	-										
Fla.	124	125	1	21	20	9	58	74	1	4	2										
E.S. CENTRAL	220	215	-	14	29	1	116	130	-	2	1										
Ky.	34	45	-	-	3	-	50	58	-	-	-										
Tenn.	69	73	-	1	5	1	35	35	-	2	-										
Ala.	93	73	-	8	9	-	28	26	-	-	1										
Miss.	24	24	-	5	12	-	3	11	-	-	-										
W.S. CENTRAL	271	273	-	59	81	3	350	248	-	87	4										
Ark.	29	31	-	12	1	3	91	51	-	-	-										
La.	58	48	-	10	14	-	9	18	-	-	-										
Okla.	39	39	U	-	-	U	30	33	U	-	-										
Tex.	145	155	-	37	66	-	220	146	-	87	4										
MOUNTAIN	136	165	-	37	54	65	1,044	1,030	-	5	7										
Mont.	4	8	-	-	-	3	12	18	-	-	-										
Idaho	11	10	-	5	3	-	244	514	-	-	2										
Wyo.	5	3	U	1	1	U	8	7	U	-	-										
Colo.	28	44	-	6	3	11	216	316	-	-	-										
N. Mex.	25	28	N	N	N	4	94	99	-	1	-										
Ariz.	41	39	-	6	32	1	199	35	-	1	5										
Utah	14	15	-	5	8	46	224	20	-	2	-										
Nev.	8	18	U	14	7	U	47	21	U	1	-										
PACIFIC	434	584	1	133	184	14	1,186	828	-	14	27										
Wash.	58	83	-	10	19	8	305	344	-	9	5										
Oreg.	78	114	N	N	N	-	86	46	-	-	-										
Calif.	290	377	1	98	132	6	766	404	-	3	14										
Alaska	3	3	-	2	8	-	14	16	-	-	-										
Hawaii	5	7	-	23	25	-	15	18	-	2	8										
Guam	1	1	U	2	1	U	-	-	U	-	-										
P.R.	6	8	-	1	7	3	6	-	-	-	-										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	U	2	4	U	1	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


