
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending October 23, 2004 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	5,950	5,626	271	355	8,197	10,100	238	304	14,461	12,952											
NEW ENGLAND	156	166	5	1	289	342	19	26	607	2,515											
Maine	2	7	-	-	-	19	-	-	180	644											
N.H.	4	16	3	-	13	11	-	2	-	-											
Vt.	-	-	-	-	-	8	-	-	427	577											
Mass.	98	105	-	-	185	176	13	15	-	142											
R.I.	21	18	1	-	29	42	1	2	-	5											
Conn.	31	20	1	1	62	86	5	7	-	1,147											
MID. ATLANTIC	774	693	38	56	1,629	1,778	54	72	73	31											
Upstate N.Y.	79	32	3	9	202	228	9	12	-	-											
N.Y. City	464	395	12	30	815	915	18	34	-	-											
N.J.	126	138	22	17	343	351	13	21	-	-											
Pa.	105	128	1	-	269	284	14	5	73	31											
E.N. CENTRAL	665	740	48	61	942	921	17	32	4,525	4,396											
Ohio	175	169	1	3	159	162	5	2	1,090	1,009											
Ind.	46	36	8	11	101	105	-	4	-	-											
Ill.	266	309	12	18	418	439	-	16	-	-											
Mich.	151	211	27	28	193	165	10	10	3,043	2,683											
Wis.	27	15	-	1	71	50	2	-	392	704											
W.N. CENTRAL	125	124	5	4	349	375	8	6	129	47											
Minn.	15	37	1	-	140	154	4	2	-	-											
Iowa	5	8	-	-	29	26	-	2	N	N											
Mo.	78	48	2	4	85	97	2	1	5	-											
N. Dak.	-	2	-	-	3	-	-	-	81	47											
S. Dak.	-	2	-	-	8	16	-	-	43	-											
Nebr.	5	5	-	-	27	16	2	1	-	-											
Kans.	22	22	2	-	57	66	-	-	-	-											
S. ATLANTIC	1,544	1,480	40	71	1,551	1,959	41	44	1,902	1,766											
Del.	8	6	1	-	-	23	-	-	4	24											
Md.	287	254	7	11	191	194	11	9	-	-											
D.C.	67	41	1	-	66	-	-	-	21	25											
Va.	85	68	2	1	213	209	7	14	486	475											
W. Va.	2	2	-	-	15	19	-	-	1,137	1,027											
N.C.	150	128	9	16	233	247	6	7	N	N											
S.C.	97	84	6	11	151	136	-	-	254	215											
Ga.	268	393	1	13	11	418	7	5	-	-											
Fla.	580	504	13	19	671	713	10	9	-	-											
E.S. CENTRAL	325	259	18	11	434	546	7	5	-	-											
Ky.	34	30	1	1	92	95	3	-	-	-											
Tenn.	105	111	8	2	156	183	4	2	-	-											
Ala.	141	96	7	6	153	175	-	3	-	-											
Miss.	45	22	2	2	33	93	-	-	-	-											
W.S. CENTRAL	974	747	43	63	774	1,489	19	29	5,199	3,734											
Ark.	34	41	-	2	87	73	-	-	-	-											
La.	223	126	-	1	-	-	-	-	46	14											
Okla.	24	55	2	1	131	117	1	1	-	-											
Tex.	693	525	41	59	556	1,299	18	28	5,153	3,720											
MOUNTAIN	294	259	45	29	382	358	6	6	2,026	463											
Mont.	-	-	-	-	4	5	-	-	-	-											
Idaho	18	10	2	2	4	8	-	1	-	-											
Wyo.	3	-	-	-	3	3	-	-	34	43											
Colo.	36	27	-	3	85	79	1	3	1,556	-											
N. Mex.	46	52	1	6	18	39	-	-	83	2											
Ariz.	155	155	42	18	175	172	2	2	-	-											
Utah	7	5	-	-	33	30	1	-	353	418											
Nev.	29	10	-	-	60	22	2	-	-	-											
PACIFIC	1,093	1,158	29	59	1,847	2,332	67	84	-	-											
Wash.	107	64	-	-	186	197	6	3	-	-											
Oreg.	24	37	-	-	65	87	2	3	-	-											
Calif.	955	1,050	28	58	1,472	1,910	53	77	-	-											
Alaska	1	1	-	-	32	46	-	-	-	-											
Hawaii	6	6	1	1	92	92	6	1	-	-											
Guam	-	1	-	-	-	41	-	-	-	121											
P.R.	112	165	5	13	62	86	-	-	230	496											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


