
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 11, 1997 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	-	-	5,556	7,939	13	-	5,273	10,843	40	76											
NEW ENGLAND	-	-	482	583	-	-	149	265	-	-											
Maine	-	-	-	-	-	-	-	2	-	-											
N.H.	-	-	2	22	-	-	-	5	-	-											
Vt.	-	-	4	16	-	-	1	8	-	-											
Mass.	-	-	297	267	-	-	47	95	-	-											
R.I.	-	-	60	56	-	-	22	24	-	-											
Conn.	-	-	119	222	-	-	79	131	-	-											
MID. ATLANTIC	-	-	221	132	-	-	136	591	-	-											
Upstate N.Y.	-	-	N	N	-	-	-	4	-	-											
N.Y. City	-	-	-	-	-	-	-	412	-	-											
N.J.	-	-	119	132	-	-	125	13	-	-											
Pa.	-	-	102	-	N	-	11	162	-	-											
E.N. CENTRAL	-	-	963	1,885	2	-	1,049	1,885	23	15											
Ohio	-	-	287	382	-	-	298	317	3	-											
Ind.	-	-	99	-	1	-	98	285	-	-											
Ill.	-	-	419	898	-	-	215	770	-	4											
Mich.	-	-	153	196	1	-	434	288	20	11											
Wis.	-	-	5	409	N	-	4	225	-	-											
W.N. CENTRAL	-	-	124	917	2	-	39	590	-	-											
Minn.	-	-	-	-	-	-	U	-	-	-											
Iowa	-	-	-	-	2	-	-	-	-	-											
Mo.	-	-	-	453	-	-	-	408	-	-											
N. Dak.	-	-	37	-	-	-	2	-	-	-											
S. Dak.	-	-	32	13	-	-	5	3	-	-											
Nebr.	-	-	-	246	-	-	-	54	-	-											
Kans.	-	-	55	205	-	-	32	125	-	-											
S. ATLANTIC	-	-	1,338	623	1	-	2,348	4,325	2	1											
Del.	-	-	-	-	-	-	46	53	-	-											
Md.	-	-	125	-	-	-	423	547	2	-											
D.C.	-	-	N	N	-	-	190	136	-	-											
Va.	-	-	394	200	N	-	227	455	-	-											
W. Va.	-	-	-	-	N	-	15	-	-	-											
N.C.	-	-	-	-	-	-	516	574	-	-											
S.C.	-	-	-	-	-	-	262	554	-	1											
Ga.	-	-	576	-	1	-	497	1,545	U	-											
Fla.	-	-	243	423	-	-	172	461	-	-											
E.S. CENTRAL	-	-	643	1,165	1	-	723	1,723	3	26											
Ky.	-	-	222	165	1	-	184	111	-	-											
Tenn.	-	-	153	330	-	-	133	347	2	26											
Ala.	-	-	268	666	-	-	406	1,174	1	-											
Miss.	-	-	-	4	-	-	-	91	-	-											
W.S. CENTRAL	-	-	482	284	1	-	485	404	-	12											
Ark.	-	-	10	38	1	-	20	159	-	-											
La.	-	-	257	-	-	-	293	60	-	-											
Okla.	-	-	215	246	-	-	172	185	-	12											
Tex.	-	-	-	-	-	-	-	-	-	-											
MOUNTAIN	-	-	386	366	3	-	79	344	11	17											
Mont.	-	-	-	-	-	-	2	1	-	1											
Idaho	-	-	42	48	-	-	4	3	3	5											
Wyo.	-	-	20	21	-	-	1	3	5	-											
Colo.	-	-	-	-	2	-	-	73	1	3											
N. Mex.	-	-	206	89	1	-	38	22	1	6											
Ariz.	-	-	67	61	N	-	27	192	1	1											
Utah	-	-	30	72	-	-	1	27	-	1											
Nev.	-	-	21	75	-	-	6	23	-	-											
PACIFIC	-	-	917	1,984	3	-	265	716	1	5											
Wash.	-	-	321	247	-	-	89	85	-	-											
Oreg.	-	-	-	166	1	-	-	9	-	-											
Calif.	-	-	560	1,535	2	-	157	577	-	4											
Alaska	-	-	33	13	-	-	17	28	-	1											
Hawaii	-	-	3	23	N	-	2	17	1	-											
Guam	-	-	-	9	N	-	-	6	-	-											
P.R.	-	-	N	N	-	U	9	-	-	3											
V.I.	-	-	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	-	-	N	N	N	U	-	3	-	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


