
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 3, 2007 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	127	314	530	1,827	2,449	3,436	6,807	8,593	46,120	57,751	22	43	119	380	416						
NEW ENGLAND	2	18	44	71	145	79	101	224	840	785	-	2	12	20	28						
Conn.	-	3	25	28	17	-	33	168	187	180	-	0	8	15	8						
Maine	1	4	15	26	6	2	2	8	16	22	-	0	4	2	4						
Mass.	-	4	18	-	85	66	47	96	510	442	-	0	7	-	14						
N.H.	-	0	9	1	6	3	3	9	24	46	-	0	2	3	-						
R.I.	-	1	17	-	9	7	10	19	91	86	-	0	3	-	1						
Vt.	1	3	12	16	22	1	1	5	12	9	-	0	2	-	1						
MID. ATLANTIC	19	65	119	303	469	389	638	1,311	4,955	5,440	2	9	26	80	99						
N.J.	-	7	16	-	84	77	103	158	768	919	-	1	4	6	18						
N.Y. (Upstate)	13	25	100	125	104	158	122	866	931	860	1	3	15	18	17						
N.Y. City	6	16	32	103	150	154	176	377	1,591	1,618	1	2	6	20	25						
Pa.	-	14	34	75	131	-	223	324	1,665	2,043	-	3	8	36	39						
E.N. CENTRAL	18	42	96	231	461	548	1,265	2,203	7,973	12,159	2	6	14	41	57						
Ill.	-	8	27	-	105	156	370	488	2,424	3,717	-	1	5	3	16						
Ind.	N	0	0	N	N	-	156	287	1,259	1,631	-	1	10	5	9						
Mich.	1	13	38	92	136	336	295	880	2,775	1,861	-	0	5	5	9						
Ohio	17	15	32	107	127	9	300	701	572	3,639	2	2	6	28	12						
Wis.	-	9	24	32	93	47	130	179	943	1,311	-	0	3	-	11						
W.N. CENTRAL	4	23	118	129	210	241	382	508	3,059	3,242	-	2	12	18	16						
Iowa	-	5	15	31	42	14	38	64	286	320	-	0	1	-	-						
Kans.	2	3	11	14	25	69	43	91	396	434	-	0	2	5	3						
Minn.	1	0	87	6	50	-	65	87	355	530	-	0	9	-	-						
Mo.	1	9	28	64	67	151	195	268	1,805	1,692	-	0	5	10	10						
Nebr.	-	2	9	8	10	-	27	56	157	180	-	0	2	2	3						
N. Dak.	-	0	2	-	1	-	2	6	11	25	-	0	2	1	-						
S. Dak.	-	1	6	6	15	7	6	15	49	61	-	0	0	-	-						
S. ATLANTIC	20	51	88	356	362	823	1,637	2,542	10,504	13,679	10	11	26	106	108						
Del.	-	0	4	5	5	30	28	44	283	237	-	0	1	1	-						
D.C.	2	1	4	13	10	-	35	63	320	319	-	0	2	1	-						
Fla.	18	22	44	178	148	-	450	549	1,564	3,691	5	3	9	34	26						
Ga.	-	12	28	80	67	1	351	1,214	2,171	2,200	1	2	6	34	26						
Md.	-	4	11	28	36	81	121	160	1,038	1,176	1	1	5	21	17						
N.C.	-	0	0	-	-	360	310	571	2,441	3,750	3	0	8	8	14						
S.C.	-	2	8	6	18	199	162	1,135	1,821	1,125	-	0	3	5	11						
Va.	-	9	28	45	76	144	117	238	737	1,075	-	1	7	-	10						
W. Va.	-	0	6	1	2	8	18	43	129	106	-	0	4	2	4						
