
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending December 1, 2007 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	183	273	1,261	19,312	18,373	18	20	105	1,006	1,315	11	20	87	921	1,027						
NEW ENGLAND	38	39	300	3,422	4,308	-	1	5	51	51	-	1	3	38	50						
Conn.	25	12	214	1,638	1,654	-	0	3	2	10	-	0	1	6	10						
Maine	12	4	61	471	288	-	0	2	8	4	-	0	1	7	9						
Mass.	-	2	27	211	1,428	-	0	3	29	26	-	0	2	19	22						
N.H.	1	8	87	809	604	-	0	4	8	9	-	0	1	1	4						
R.I.	-	0	74	162	235	-	0	1	-	1	-	0	1	2	2						
Vt.	-	2	13	131	99	-	0	2	4	1	-	0	1	3	3						
MID. ATLANTIC	89	137	634	9,719	9,382	1	4	14	247	347	-	3	8	125	159						
N.J.	-	28	151	2,115	2,375	-	0	2	-	87	-	0	2	14	21						
N.Y. (Upstate)	79	55	426	3,170	3,565	1	1	5	65	45	-	1	3	35	35						
N.Y. City	-	1	25	188	299	-	3	8	146	168	-	0	4	27	57						
Pa.	10	45	311	4,246	3,143	-	0	4	36	47	-	1	5	49	46						
E.N. CENTRAL	2	8	163	1,408	1,681	4	2	6	101	155	2	3	9	137	161						
Ill.	-	1	12	126	109	-	0	6	41	80	-	1	3	42	41						
Ind.	2	0	7	43	23	1	0	2	10	12	1	0	4	27	23						
Mich.	-	0	6	54	55	-	0	2	16	18	-	0	3	25	27						
Ohio	-	0	3	18	42	3	0	2	25	27	1	1	2	34	47						
Wis.	-	7	147	1,167	1,452	-	0	2	9	18	-	0	2	9	23						
W.N. CENTRAL	30	6	195	632	772	4	0	12	51	59	1	1	5	63	59						
Iowa	-	1	11	113	97	-	0	1	3	2	-	0	3	15	18						
Kans.	-	0	2	9	4	-	0	1	3	7	-	0	1	2	4						
Minn.	30	2	188	472	654	4	0	11	28	38	1	0	3	19	13						
Mo.	-	0	5	28	5	-	0	1	8	6	-	0	3	17	14						
Nebr.	-	0	1	7	11	-	0	1	6	4	-	0	2	5	6						
N. Dak.	-	0	7	3	-	-	0	1	2	1	-	0	3	2	1						
S. Dak.	-	0	0	-	1	-	0	1	1	1	-	0	1	3	3						
S. ATLANTIC	22	67	178	3,853	2,059	2	4	13	229	321	4	3	11	155	182						
Del.	5	12	34	666	457	-	0	1	4	5	-	0	1	1	4						
D.C.	-	0	7	13	56	-	0	1	3	5	-	0	0	-	2						
Fla.	4	1	11	82	29	-	1	7	52	56	-	1	7	58	68						
Ga.	-	0	1	3	8	-	0	5	32	87	-	0	5	24	15						
Md.	10	32	113	2,165	1,149	1	1	5	57	75	-	0	2	20	14						
N.C.	3	0	8	46	29	1	0	4	21	28	4	0	4	22	31						
S.C.	-	0	3	26	18	-	0	1	6	10	-	0	2	14	21						
Va.	-	13	61	779	299	-	1	6	52	53	-	0	2	14	18						
W. Va.	-	0	14	73	14	-	0	1	2	2	-	0	2	2	9						
E.S. CENTRAL	-	1	5	49	34	2	0	3	33	24	1	1	4	47	41						
Ala.	-	0	3	12	10	-	0	1	5	9	-	0	2	9	5						
Ky.	-	0	2	5	7	-	0	1	8	4	1	0	2	12	11						
Miss.	-	0	1	1	3	-	0	1	2	6	-	0	4	10	5						
Tenn.	-	0	4	31	14	2	0	2	18	5	-	0	2	16	20						
W.S. CENTRAL	-	1	6	65	24	-	1	29	76	94	-	2	15	89	89						
Ark.	-	0	1	1	-	-	0	1	2	4	-	0	2	9	11						
La.	-	0	1	2	1	-	0	2	14	8	-	0	4	25	35						
Okla.	-	0	0	-	-	-	0	3	5	7	-	0	4	16	11						
Tex.	-	1	6	62	23	-	1	25	55	75	-	1	11	39	32						
MOUNTAIN	-	1	4	38	28	1	1	6	59	74	1	1	4	60	66						
Ariz.	-	0	1	1	10	-	0	3	12	23	-	0	2	12	15						
Colo.	-	0	1	2	-	-	0	2	23	22	-	0	2	21	20						
Idaho	-	0	2	9	6	1	0	2	4	1	1	0	2	6	4						
Mont.	-	0	2	4	-	-	0	1	3	2	-	0	1	2	5						
Nev.	-	0	2	8	3	-	0	1	2	4	-	0	1	4	6						
N. Mex.	-	0	1	4	3	-	0	1	4	5	-	0	1	2	6						
Utah	-	0	2	7	5	-	0	3	11	17	-	0	2	11	6						
Wyo.	-	0	1	3	1	-	0	0	-	-	-	0	1	2	4						
PACIFIC	2	2	16	126	85	4	3	45	159	190	2	4	48	207	220						
Alaska	1	0	1	9	3	-	0	1	2	23	-	0	1	1	4						
Calif.	1	2	8	110	75	2	2	7	113	147	1	3	10	154	169						
Hawaii	N	0	0	N	N	-	0	0	-	8	-	0	1	-	10						
Oreg.	-	0	1	4	7	-	0	3	17	12	-	0	3	30	37						
Wash.	-	0	8	3	-	2	0	43	27	-	1	0	43	22	-						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	4	2	-	0	1	8	7						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


