
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending October 11, 2003 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	5,205	5,234	292	330	8,722	9,905	242	254	9,693												
NEW ENGLAND	156	115	1	-	246	313	22	13	1,339												
Maine	7	2	1	-	5	18	-	-	640												
N.H.	14	4	-	-	7	10	2	-	-												
Vt.	-	1	-	-	7	4	-	-	556												
Mass.	103	80	-	-	166	159	11	7	140												
R.I.	16	6	-	-	28	42	2	-	3												
Conn.	16	22	-	-	33	80	7	6	-												
MID. ATLANTIC	650	564	55	51	1,670	1,721	42	68	29												
Upstate N.Y.	34	25	16	1	226	246	10	7	N												
N.Y. City	358	334	28	22	900	827	16	36	-												
N.J.	128	120	11	27	317	394	13	17	-												
Pa.	130	85	-	1	227	254	3	8	29												
E.N. CENTRAL	691	968	55	48	882	1,013	17	27	4,129												
Ohio	170	124	3	3	158	165	2	6	962												
Ind.	36	48	7	2	99	95	4	2	-												
Ill.	267	381	17	34	424	487	1	11	-												
Mich.	207	395	28	9	161	212	10	4	2,572												
Wis.	11	20	-	-	40	54	-	4	595												
W.N. CENTRAL	107	96	4	2	370	423	4	9	39												
Minn.	34	46	-	1	148	180	-	3	N												
Iowa	4	2	-	-	17	24	2	-	N												
Mo.	39	26	4	1	99	110	1	2	-												
N. Dak.	2	-	-	-	-	4	-	-	39												
S. Dak.	2	-	-	-	16	10	-	-	-												
Nebr.	4	5	-	-	10	22	1	4	-												
Kans.	22	17	-	-	80	73	-	-	-												
S. ATLANTIC	1,386	1,317	54	74	1,748	2,026	43	32	1,694												
Del.	5	10	-	-	-	13	-	-	23												
Md.	233	154	9	14	178	225	8	7	-												
D.C.	41	47	-	1	-	-	-	-	23												
Va.	63	56	1	1	196	216	12	3	470												
W. Va.	2	2	-	-	16	27	-	-	999												
N.C.	126	228	16	18	243	273	7	1	N												
S.C.	81	101	4	9	125	140	-	-	179												
Ga.	341	290	6	13	276	414	7	5	-												
Fla.	494	429	18	18	714	718	9	16	N												
E.S. CENTRAL	248	388	10	24	501	594	4	4	-												
Ky.	30	76	1	3	94	104	-	4	N												
Tenn.	107	141	3	7	167	230	2	-	N												
Ala.	92	133	4	9	173	162	2	-	-												
Miss.	19	38	2	5	67	98	-	-	-												
W.S. CENTRAL	728	663	53	71	1,221	1,508	22	25	2,006												
Ark.	41	30	-	7	71	105	-	-	-												
La.	116	120	-	-	-	-	-	-	11												
Okla.	51	51	1	2	117	132	1	-	N												
Tex.	520	462	52	62	1,033	1,271	21	25	1,995												
MOUNTAIN	226	246	21	13	295	315	5	9	457												
Mont.	-	-	-	-	5	6	-	-	N												
Idaho	8	1	-	-	8	12	-	-	N												
Wyo.	-	-	-	-	3	3	-	-	40												
Colo.	20	52	3	2	62	69	3	4	-												
N. Mex.	40	28	-	-	6	30	-	1	1												
Ariz.	146	151	18	11	159	157	2	-	4												
Utah	3	5	-	-	30	24	-	2	412												
Nev.	9	9	-	-	22	14	-	2	-												
PACIFIC	1,013	877	39	47	1,789	1,992	83	67	-												
Wash.	61	48	-	1	193	185	3	4	-												
Oreg.	32	14	-	-	83	92	4	2	-												
Calif.	918	807	39	45	1,414	1,559	75	57	-												
Alaska	-	-	-	-	45	39	-	-	-												
Hawaii	2	8	-	1	54	117	1	4	-												
Guam	-	6	-	-	-	58	-	-	-												
P.R.	156	210	1	21	75	86	-	-	288												
V.I.	1	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


