
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending July 30, 2011 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	146	258	742	5,667	7,852	4	2	12	74	84	25	24	245	653	736						
NEW ENGLAND	-	4	25	124	231	-	0	0	-	-	-	0	1	3	2						
Conn.	-	0	24	24	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	4	16	3	-	0	0	-	-	-	0	1	-	1						
Mass.	-	2	13	76	142	-	0	0	-	-	-	0	1	1	-						
N.H.	-	0	2	1	5	-	0	0	-	-	-	0	1	1	1						
R.I.	-	0	4	4	11	-	0	0	-	-	-	0	1	1	-						
Vt.	-	0	1	3	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	8	14	74	341	1,070	2	0	2	9	2	-	1	5	13	56						
N.J.	-	3	12	41	251	-	0	0	-	1	-	0	3	-	36						
N.Y. (Upstate)	7	3	18	119	108	1	0	1	2	1	-	0	3	3	5						
N.Y. City	-	4	14	123	182	-	0	0	-	-	-	0	2	5	7						
Pa.	1	4	56	58	529	1	0	2	7	-	-	0	2	5	8						
E.N. CENTRAL	8	17	37	394	1,079	-	0	1	2	1	3	1	5	43	52						
Ill.	-	5	18	85	649	-	0	1	-	-	-	0	2	18	24						
Ind.	-	1	4	32	35	-	0	0	-	1	3	0	4	20	16						
Mich.	5	3	9	89	151	-	0	0	-	-	-	0	1	-	1						
Ohio	3	5	27	188	193	-	0	1	2	-	-	0	2	5	8						
Wis.	-	0	4	-	51	-	0	0	-	-	-	0	1	-	3						
W.N. CENTRAL	5	12	41	195	1,573	1	0	5	12	8	2	4	25	175	150						
Iowa	-	0	4	10	34	-	0	0	-	-	-	0	2	3	4						
Kans.	1	3	12	35	168	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	29	-	0	0	-	-	-	0	2	-	-						
Mo.	2	7	29	139	1,316	1	0	3	9	6	2	4	25	171	144						
Nebr.	2	0	10	7	22	-	0	3	3	2	-	0	1	1	1						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	2	4	4	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	76	67	133	2,115	1,215	-	1	6	39	54	2	6	59	166	194						
Del.	-	0	1	1	35	-	0	1	1	1	1	0	4	12	13						
D.C.	-	0	3	8	18	-	0	1	1	-	-	0	0	-	-						
Fla.	60	38	99	1,537	487	-	0	1	3	2	-	0	2	4	7						
Ga.	9	13	26	305	414	-	0	5	23	44	-	0	0	-	-						
Md.	-	2	7	48	69	-	0	1	2	-	-	0	3	13	29						
N.C.	5	4	36	133	82	-	0	4	5	6	-	1	47	73	76						
S.C.	1	1	4	30	42	-	0	1	3	-	-	0	2	11	8						
Va.	1	2	8	49	67	-	0	2	1	1	-	2	12	50	61						
W. Va.	-	0	66	4	1	-	0	0	-	-	1	0	1	3	-						
E.S. CENTRAL	15	13	29	323	436	-	0	3	5	12	4	5	26	142	225						
Ala.	2	4	15	108	88	-	0	1	-	2	-	1	6	28	44						
Ky.	3	1	6	36	172	-	0	0	-	6	-	0	0	-	-						
Miss.	1	2	7	79	28	-	0	1	1	-	-	0	4	1	14						
Tenn.	9	4	14	100	148	-	0	2	4	4	4	4	20	113	167						
W.S. CENTRAL	12	59	503	1,296	1,334	1	0	8	1	1	14	2	235	82	51						
Ark.	1	2	7	38	28	1	0	2	1	-	14	0	30	72	23						
La.	-	5	14	110	144	-	0	0	-	-	-	0	1	2	2						
Okla.	5	2	161	45	163	-	0	5	-	-	-	0	202	5	15						
Tex.	6	48	338	1,103	999	-	0	1	-	1	-	0	5	3	11						
MOUNTAIN	4	16	32	375	380	-	0	5	6	2	-	0	7	29	5						
Ariz.	-	6	19	113	208	-	0	4	6	-	-	0	7	21	-						
Colo.	3	2	7	46	49	-	0	1	-	-	-	0	1	2	-						
Idaho	-	0	3	13	16	-	0	0	-	-	-	0	1	1	2						
Mont.	-	1	15	106	4	-	0	0	-	2	-	0	0	-	1						
Nev.	1	0	6	12	19	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	10	59	62	-	0	0	-	-	-	0	0	-	1						
Utah	-	1	4	25	22	-	0	0	-	-	-	0	1	1	1						
Wyo.	-	0	1	1	-	-	0	0	-	-	-	0	1	4	-						
PACIFIC	18	22	63	504	534	-	0	2	-	4	-	0	0	-	1						
Alaska	-	0	2	3	-	N	0	0	N	N	N	0	0	N	N						
Calif.	16	18	59	396	407	-	0	2	-	4	-	0	0	-	-						
Hawaii	-	1	3	33	33	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	26	36	-	0	0	-	-	-	0	0	-	1						
Wash.	2	1	8	46	58	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	4	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


