
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending November 22, 2008 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	153	164	849	7,925	8,795	13	95	151	4,305	5,594	53	37	195	2,146	1,887						
NEW ENGLAND	-	14	49	564	1,377	4	7	20	338	495	-	0	1	2	8						
Conn.	-	0	4	34	82	1	4	17	187	208	-	0	0	-	-						
Maine	-	0	5	37	75	2	1	5	54	80	N	0	0	N	N						
Mass.	-	10	33	420	1,060	N	0	0	N	N	-	0	1	1	7						
N.H.	-	0	4	32	76	-	1	3	35	51	-	0	1	1	1						
R.I.	-	0	25	29	29	N	0	0	N	N	-	0	0	-	-						
Vt.	-	0	6	12	55	1	1	6	62	156	-	0	0	-	-						
MID. ATLANTIC	21	19	43	912	1,152	3	22	50	1,182	939	-	2	5	76	74						
N.J.	-	1	9	48	202	-	0	0	-	-	-	0	2	12	29						
N.Y. (Upstate)	6	7	24	396	499	3	9	20	464	488	-	0	2	16	6						
N.Y. City	-	1	6	46	137	-	0	2	13	42	-	0	2	24	24						
Pa.	15	9	23	422	314	-	14	35	705	409	-	0	2	24	15						
E.N. CENTRAL	32	22	189	1,288	1,419	2	3	28	243	401	1	1	13	127	58						
Ill.	-	3	18	213	178	-	1	21	103	113	-	0	10	84	38						
Ind.	3	1	15	95	53	-	0	2	10	12	1	0	3	8	5						
Mich.	6	5	14	240	273	-	1	8	71	200	-	0	1	3	4						
Ohio	23	8	176	676	593	2	1	7	59	76	-	0	4	31	10						
Wis.	-	1	7	64	322	N	0	0	N	N	-	0	1	1	1						
W.N. CENTRAL	38	14	142	937	669	1	3	12	175	244	2	5	36	494	358						
Iowa	-	1	9	70	138	-	0	5	27	30	-	0	2	6	16						
Kans.	1	1	13	57	97	-	0	7	-	99	-	0	0	-	12						
Minn.	-	2	131	223	210	-	0	10	61	32	1	0	4	1	1						
Mo.	25	5	46	355	92	1	0	9	51	38	1	4	35	464	310						
Nebr.	12	2	33	213	68	-	0	0	-	-	-	0	4	20	14						
N. Dak.	-	0	5	1	7	-	0	8	24	21	-	0	0	-	-						
S. Dak.	-	0	3	18	57	-	0	2	12	24	-	0	1	3	5						
S. ATLANTIC	13	14	50	767	868	-	37	101	1,858	2,043	27	12	70	826	891						
Del.	-	0	3	16	11	-	0	0	-	-	-	0	4	29	16						
D.C.	-	0	1	5	9	-	0	0	-	-	-	0	2	7	3						
Fla.	11	4	20	266	197	-	0	77	133	128	1	0	3	18	15						
Ga.	-	1	6	59	33	-	6	42	288	272	-	1	8	72	58						
Md.	1	2	9	108	111	-	8	17	386	398	2	1	7	66	61						
N.C.	-	0	38	79	288	-	9	16	424	450	24	1	55	438	563						
S.C.	1	2	22	98	71	-	0	0	-	46	-	1	9	50	61						
Va.	-	3	10	130	118	-	12	24	554	673	-	1	15	139	109						
W. Va.	-	0	2	6	30	-	1	9	73	76	-	0	1	7	5						
E.S. CENTRAL	1	7	15	298	436	-	3	7	165	147	3	3	23	303	270						
Ala.	-	1	5	44	85	-	0	0	-	-	-	1	8	86	93						
Ky.	1	1	8	91	28	-	0	4	45	18	-	0	1	1	5						
Miss.	-	2	6	88	246	-	0	1	2	2	-	0	1	6	20						
Tenn.	-	1	6	75	77	-	2	6	118	127	3	2	19	210	152						
W.S. CENTRAL	33	26	198	1,387	981	-	1	40	85	1,002	18	2	153	280	190						
Ark.	18	1	11	68	159	-	1	6	47	30	8	0	14	65	100						
La.	-	1	7	69	20	-	0	0	-	6	-	0	1	5	4						
Okla.	-	0	26	53	23	-	0	32	36	45	10	0	132	168	48						
Tex.	15	21	179	1,197	779	-	0	12	2	921	-	1	8	42	38						
MOUNTAIN	5	15	37	704	1,001	-	1	8	75	93	2	0	3	34	35						
Ariz.	-	3	10	186	199	N	0	0	N	N	2	0	2	15	9						
Colo.	4	3	13	140	272	-	0	0	-	-	-	0	1	1	3						
Idaho	-	0	5	29	41	-	0	1	-	12	-	0	1	1	4						
Mont.	-	1	11	77	44	-	0	2	8	20	-	0	1	3	1						
Nev.	1	0	7	19	37	-	0	4	5	13	-	0	2	2	-						
N. Mex.	-	1	5	48	71	-	0	3	25	14	-	0	1	2	5						
Utah	-	5	27	189	314	-	0	6	13	16	-	0	0	-	-						
Wyo.	-	0	2	16	23	-	0	3	24	18	-	0	2	10	13						
PACIFIC	10	22	303	1,068	892	3	3	13	184	230	-	0	1	4	3						
Alaska	7	2	19	202	86	-	0	4	14	42	N	0	0	N	N						
Calif.	-	7	129	328	412	3	3	12	157	176	-	0	1	1	1						
Hawaii	-	0	2	11	18	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	9	156	112	-	0	4	13	12	-	0	1	3	2						
Wash.	3	5	169	371	264	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	0	-	-	-	1	5	59	47	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2008 are provisional.
