
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending April 12, 1997 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 1997
Meningococcal Disease cummulative for 1996
Mumps current week
Mumps cummulative for 1997
Mumps cummulative for 1996
Pertussis current week
Pertussis cummulative for 1997
Pertussis cummulative for 1996
Rubella current week
Rubella cummulative for 1997
Rubella cummulative for 1996

tab delimited data:
test
UNITED STATES	1,202	1,143	16	166	170	59	1,262	770	1	9	54										
NEW ENGLAND	77	47	-	6	-	8	326	181	-	-	7										
Maine	9	6	-	-	-	-	6	8	-	-	-										
N.H.	6	1	-	-	-	1	41	17	-	-	-										
Vt.	2	1	-	-	-	5	126	6	-	-	1										
Mass.	44	18	-	1	-	2	138	147	-	-	4										
R.I.	4	5	-	4	-	-	11	-	-	-	-										
Conn.	12	16	-	1	-	-	4	3	-	-	2										
MID. ATLANTIC	101	106	2	16	22	6	90	74	-	2	4										
Upstate N.Y.	24	23	-	3	6	-	42	40	-	1	2										
N.Y. City	17	19	-	-	4	-	6	13	-	1	1										
N.J.	25	24	-	-	2	-	-	3	-	-	1										
Pa.	35	40	2	13	10	6	42	18	-	-	-										
E.N. CENTRAL	147	159	1	23	48	2	122	153	-	2	3										
Ohio	63	50	1	8	17	1	54	51	-	-	-										
Ind.	15	15	-	4	5	-	11	9	-	-	-										
Ill.	45	56	-	7	9	-	16	47	-	-	1										
Mich.	11	17	-	4	17	1	23	9	-	-	2										
Wis.	13	21	-	-	-	-	18	37	-	2	-										
W.N. CENTRAL	86	94	1	8	2	4	80	33	-	-	-										
Minn.	2	9	-	3	-	-	45	22	-	-	-										
Iowa	22	16	-	3	-	2	14	2	-	-	-										
Mo.	44	43	-	-	-	2	12	4	-	-	-										
N. Dak.	-	2	-	-	2	-	1	-	-	-	-										
S. Dak.	3	3	-	-	-	-	1	1	-	-	-										
Nebr.	5	9	1	2	-	-	2	1	-	-	-										
Kans.	10	12	-	-	-	-	5	3	-	-	-										
S. ATLANTIC	223	168	3	24	19	10	139	63	1	2	10										
Del.	4	2	-	-	-	-	-	7	-	-	-										
Md.	25	20	2	4	9	4	53	29	-	-	-										
D.C.	1	4	-	-	-	-	2	-	-	-	-										
Va.	17	16	1	2	3	-	17	3	1	1	-										
W. Va.	4	6	-	-	-	-	3	2	-	-	-										
N.C.	39	29	-	5	-	3	30	8	-	-	-										
S.C.	34	25	-	1	3	3	6	-	-	1	-										
Ga.	38	56	-	2	1	-	2	2	-	-	-										
Fla.	61	10	-	10	3	-	26	12	-	-	10										
E.S. CENTRAL	96	96	-	12	7	-	28	32	-	-	-										
Ky.	20	13	-	-	-	-	1	23	-	-	-										
Tenn.	37	28	-	4	1	-	13	6	-	-	-										
Ala.	25	30	-	4	3	-	7	1	-	-	-										
Miss.	14	25	-	4	3	-	7	2	-	-	N										
W.S. CENTRAL	114	127	4	20	7	2	19	11	-	-	-										
Ark.	22	16	-	-	-	-	3	2	-	-	-										
La.	21	25	-	5	7	1	7	2	-	-	-										
Okla.	13	9	-	-	-	1	1	1	-	-	-										
Tex.	58	77	4	15	-	-	8	6	-	-	-										
MOUNTAIN	74	72	1	8	11	14	263	108	-	-	1										
Mont.	4	1	-	-	-	-	3	4	-	-	-										
Idaho	5	8	-	2	-	8	164	33	-	-	-										
Wyo.	-	3	-	-	-	-	3	-	-	-	-										
Colo.	20	11	-	2	-	6	70	21	-	-	-										
N. Mex.	13	14	N	N	N	-	12	22	-	-	-										
Ariz.	16	20	-	-	1	-	9	5	-	-	1										
Utah	10	8	1	2	1	-	1	2	-	-	-										
Nev.	6	7	-	2	9	-	1	21	-	-	-										
PACIFIC	284	274	4	49	54	13	195	115	-	3	29										
Wash.	28	31	-	3	5	-	98	42	-	-	1										
Oreg.	61	51	-	-	-	1	7	21	-	-	-										
Calif.	194	186	4	36	39	12	85	44	-	1	26										
Alaska	-	4	-	1	2	-	1	-	-	-	-										
Hawaii	1	2	-	9	8	-	4	8	-	2	2										
Guam	-	1	U	-	3	U	-	-	U	-	-										
P.R.	2	2	-	-	1	-	-	-	-	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	-	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


