
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending March 7, 2009 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	79	196	796	1,479	1,323	13	92	159	332	613	6	42	145	111	34						
NEW ENGLAND	2	17	36	91	213	4	7	21	36	37	-	0	2	1	1						
Conn.	-	0	4	-	19	2	3	17	16	21	-	0	0	-	-						
Maine	-	1	7	20	12	-	1	5	6	3	-	0	1	1	-						
Mass.	2	13	29	57	166	-	0	0	-	-	-	0	1	-	1						
N.H.	-	1	4	8	6	-	0	3	1	5	-	0	1	-	-						
R.I.	-	1	8	2	5	-	0	4	5	4	-	0	2	-	-						
Vt.	-	0	2	4	5	2	1	6	8	4	-	0	0	-	-						
MID. ATLANTIC	6	18	52	118	154	4	33	67	59	160	-	1	28	-	3						
N.J.	-	1	6	3	11	-	0	0	-	-	-	0	2	-	2						
N.Y. (Upstate)	1	6	41	22	44	4	9	20	39	41	-	0	27	-	-						
N.Y. City	-	0	4	-	24	-	0	2	-	5	-	0	2	-	1						
Pa.	5	9	34	93	75	-	21	52	20	114	-	0	2	-	-						
E.N. CENTRAL	21	36	174	379	394	-	3	29	6	1	-	1	15	2	1						
Ill.	-	11	45	75	26	-	1	21	1	1	-	1	11	1	1						
Ind.	-	1	96	12	3	-	0	2	-	-	-	0	3	-	-						
Mich.	2	6	21	97	27	-	1	9	5	-	-	0	1	1	-						
Ohio	19	10	57	190	325	-	1	7	-	-	-	0	4	-	-						
Wis.	-	2	7	5	13	N	0	0	N	N	-	0	1	-	-						
W.N. CENTRAL	14	21	204	306	108	3	3	13	21	14	-	4	32	3	1						
Iowa	-	3	21	14	20	-	0	5	-	1	-	0	2	-	-						
Kans.	1	1	13	21	6	-	0	3	14	-	-	0	0	-	-						
Minn.	-	2	177	-	-	3	0	10	5	7	-	0	0	-	-						
Mo.	9	9	50	230	70	-	1	8	1	-	-	4	31	3	1						
Nebr.	4	2	32	38	10	-	0	0	-	-	-	0	4	-	-						
N. Dak.	-	0	1	-	-	-	0	7	-	3	-	0	0	-	-						
S. Dak.	-	0	7	3	2	-	0	2	1	3	-	0	1	-	-						
S. ATLANTIC	18	19	71	226	109	2	26	77	162	355	6	15	69	98	22						
Del.	-	0	3	4	1	-	0	0	-	-	-	0	5	-	-						
D.C.	-	0	1	-	2	-	0	0	-	-	-	0	2	-	-						
Fla.	7	6	20	60	21	2	0	8	27	139	-	0	3	1	1						
Ga.	-	2	9	4	5	-	4	47	61	54	-	1	8	3	4						
Md.	-	2	8	8	17	-	7	17	6	65	-	1	7	5	4						
N.C.	10	0	65	112	35	N	0	4	N	N	6	7	55	81	11						
S.C.	-	2	11	16	11	-	0	0	-	-	-	1	9	3	-						
Va.	-	3	24	19	16	-	11	24	63	84	-	2	15	4	-						
W. Va.	1	0	2	3	1	-	1	9	5	13	-	0	1	1	2						
E.S. CENTRAL	3	8	29	99	46	-	3	7	12	16	-	3	23	5	2						
Ala.	-	1	4	9	16	-	0	0	-	-	-	1	8	3	1						
Ky.	3	3	12	64	6	-	1	4	12	3	-	0	1	-	-						
Miss.	-	2	5	14	18	-	0	1	-	1	-	0	3	1	-						
Tenn.	-	2	14	12	6	-	2	6	-	12	-	2	19	1	1						
W.S. CENTRAL	4	32	249	118	60	-	1	11	4	8	-	2	41	1	3						
