
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending November 23, 2002 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rocky Mountain Spotted Fever cummulative for 2002
Rocky Mountain Spotted Fever cummulative for 2001
Rubella cummulative for 2002
Rubella cummulative for 2001
Rubella Congenital cummulative for 2002
Rubella Congenital cummulative for 2001
Salmonellosis cummulative for 2002
Salmonellosis cummulative for 2001

tab delimited data:
test
UNITED STATES	944	554	13	21	2	-	37,498	36,130													
NEW ENGLAND	8	3	-	-	-	-	2,028	2,178													
Maine	-	-	-	-	-	-	141	161													
N.H.	-	1	-	-	-	-	127	156													
Vt.	-	-	-	-	-	-	72	76													
Mass.	4	2	-	-	-	-	1,117	1,255													
R.I.	4	-	-	-	-	-	163	120													
Conn.	-	-	-	-	-	-	408	410													
MID. ATLANTIC	42	31	1	8	-	-	4,689	4,744													
Upstate N.Y.	7	2	1	1	-	-	1,444	1,116													
N.Y. City	9	2	-	6	-	-	1,329	1,190													
N.J.	10	9	-	1	-	-	671	1,106													
Pa.	16	18	-	-	-	-	1,245	1,332													
E.N. CENTRAL	19	16	1	2	-	-	4,834	4,614													
Ohio	13	2	-	-	-	-	1,289	1,260													
Ind.	3	1	-	-	-	-	458	485													
Ill.	-	12	-	2	-	-	1,493	1,288													
Mich.	3	1	1	-	-	-	820	803													
Wis.	-	-	-	-	-	-	774	778													
W.N. CENTRAL	97	68	-	3	-	-	2,399	2,089													
Minn.	-	-	-	-	-	-	523	565													
Iowa	3	2	-	1	-	-	477	324													
Mo.	89	62	-	1	-	-	791	573													
N. Dak.	-	1	-	-	-	-	42	58													
S. Dak.	1	2	-	-	-	-	102	144													
Nebr.	4	1	-	-	-	-	150	145													
Kans.	-	-	-	1	-	-	314	280													
S. ATLANTIC	492	275	5	5	-	-	10,461	8,515													
Del.	4	11	-	-	-	-	87	91													
Md.	58	38	-	1	-	-	879	723													
D.C.	2	1	-	-	-	-	71	78													
Va.	42	26	-	-	-	-	1,131	1,211													
W. Va.	2	-	-	-	-	-	140	126													
N.C.	274	155	-	-	-	-	1,440	1,256													
S.C.	68	31	-	2	-	-	720	805													
Ga.	27	9	-	-	-	-	1,889	1,563													
Fla.	15	4	5	2	-	-	4,104	2,662													
E.S. CENTRAL	105	107	-	-	1	-	2,996	2,502													
Ky.	5	2	-	-	-	-	361	342													
Tenn.	78	74	-	-	1	-	753	585													
Ala.	18	15	-	-	-	-	815	707													
Miss.	4	16	-	-	-	-	1,067	868													
W.S. CENTRAL	159	42	2	1	-	-	3,302	4,692													
Ark.	97	9	-	-	-	-	1,006	854													
La.	-	2	-	-	-	-	736	794													
Okla.	61	31	-	-	-	-	466	443													
Tex.	1	-	2	1	-	-	1,094	2,601													
MOUNTAIN	14	11	1	-	-	-	2,003	1,984													
Mont.	1	1	-	-	-	-	81	72													
Idaho	-	1	-	-	-	-	136	127													
Wyo.	5	2	-	-	-	-	102	58													
Colo.	2	2	-	-	-	-	506	546													
N. Mex.	1	1	-	-	-	-	281	267													
Ariz.	-	-	-	-	-	-	529	537													
Utah	-	3	1	-	-	-	190	207													
Nev.	5	1	-	-	-	-	178	170													
PACIFIC	8	1	3	2	1	-	4,786	4,812													
Wash.	-	-	-	-	-	-	471	476													
Oreg.	3	1	-	-	-	-	331	256													
Calif.	5	-	3	1	-	-	3,660	3,710													
Alaska	-	-	-	-	-	-	72	44													
Hawaii	-	-	-	1	1	-	252	326													
Guam	-	-	-	-	-	-	-	24													
P.R.	-	-	-	3	-	-	201	843													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	25	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


