
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending February 11, 2006 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2006
Lyme disease cummulative for 2005
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2006
Malaria cummulative for 2005

tab delimited data:
test
UNITED STATES	33	290	1,316	238	789	6	23	46	90	136											
NEW ENGLAND	8	43	209	13	65	-	1	12	5	3											
Conn.	8	9	154	9	-	-	0	10	-	-											
Maine	-	2	25	1	4	-	0	1	-	-											
Mass.	-	12	141	-	52	-	0	4	4	3											
N.H.	-	3	17	3	8	-	0	1	-	-											
R.I.	-	0	12	-	-	-	0	1	-	-											
Vt.	-	0	5	-	1	-	0	2	1	-											
MID. ATLANTIC	13	181	918	117	548	1	6	15	14	42											
N.J.	-	36	305	-	195	-	1	7	-	13											
N.Y. (Upstate)	9	48	753	37	79	1	1	5	3	4											
N.Y. City	-	0	0	-	-	-	3	8	7	20											
Pa.	4	59	458	80	274	-	1	2	4	5											
E.N. CENTRAL	-	13	156	6	29	-	2	6	9	14											
Ill.	-	0	6	-	-	-	0	2	3	5											
Ind.	-	0	4	-	-	-	0	1	-	-											
Mich.	-	1	7	2	1	-	0	2	-	5											
Ohio	-	1	5	1	7	-	0	3	3	2											
Wis.	-	10	148	3	21	-	0	2	3	2											
W.N. CENTRAL	7	13	99	8	4	-	1	5	4	7											
Iowa	-	1	8	-	3	-	0	1	-	2											
Kans.	-	0	3	1	1	-	0	1	-	1											
Minn.	6	9	96	6	-	-	0	3	2	1											
Mo.	1	0	2	1	-	-	0	3	1	3											
Nebr.	-	0	1	-	-	-	0	2	-	-											
N. Dak.	-	0	0	-	-	-	0	0	-	-											
S. Dak.	-	0	1	-	-	-	0	1	1	-											
S. ATLANTIC	2	32	125	75	130	2	6	15	28	22											
Del.	-	9	37	28	53	-	0	1	-	1											
D.C.	-	0	2	1	1	-	0	2	-	-											
Fla.	1	1	8	4	7	-	1	6	3	3											
Ga.	-	0	1	-	-	1	0	6	9	6											
Md.	1	16	86	37	60	-	1	9	9	7											
N.C.	-	0	5	5	5	-	0	8	3	2											
S.C.	-	0	3	-	3	1	0	2	1	-											
Va.	-	3	20	-	1	-	0	5	3	2											
W. Va.	-	0	6	-	-	-	0	2	-	1											
E.S. CENTRAL	-	1	4	-	2	-	0	2	-	3											
Ala.	-	0	1	-	-	-	0	1	-	1											
Ky.	-	0	1	-	-	-	0	2	-	1											
Miss.	-	0	0	-	-	-	0	0	-	-											
Tenn.	-	0	4	-	2	-	0	2	-	1											
W.S. CENTRAL	-	1	8	-	3	-	1	9	4	10											
Ark.	-	0	2	-	-	-	0	2	-	1											
La.	-	0	2	-	1	-	0	1	-	-											
Okla.	-	0	0	-	-	-	0	6	1	-											
Tex.	-	0	7	-	2	-	1	9	3	9											
MOUNTAIN	-	0	4	-	-	1	0	6	5	10											
Ariz.	-	0	4	-	-	-	0	4	-	2											
Colo.	-	0	1	-	-	-	0	3	2	4											
Idaho	-	0	1	-	-	-	0	0	-	-											
Mont.	-	0	0	-	-	-	0	0	-	-											
Nev.	-	0	2	-	-	-	0	2	-	-											
N. Mex.	-	0	1	-	-	-	0	1	-	1											
Utah	-	0	1	-	-	1	0	2	3	2											
Wyo.	-	0	1	-	-	-	0	1	-	1											
PACIFIC	3	3	11	19	8	2	4	12	21	25											
Alaska	-	0	1	-	-	-	0	1	1	1											
Calif.	3	2	10	19	7	2	3	9	16	23											
Hawaii	N	0	0	N	N	-	0	4	-	-											
Oreg.	-	0	2	-	1	-	0	2	2	1											
Wash.	-	0	3	-	-	-	0	4	2	-											
Amer. Samoa	U	0	0	U	U	U	0	0	U	U											
C.N.M.I.	U	0	0	U	U	U	0	0	U	U											
Guam	-	0	0	-	-	-	0	0	-	-											
P.R.	N	0	0	N	N	-	0	1	-	-											
V.I.	-	0	0	-	-	-	0	0	-	-											

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


