
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 24, 2007 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	116	309	531	2,622	3,323	3,349	6,849	8,664	62,785	77,292	23	43	137	509	541						
NEW ENGLAND	-	18	44	106	229	99	109	259	1,154	1,087	-	2	12	22	29						
Conn.	-	5	25	48	45	33	42	203	314	325	-	0	7	15	8						
Maine	-	4	15	34	14	3	2	8	19	31	-	0	4	4	4						
Mass.	-	0	18	-	120	47	47	96	652	552	-	0	7	-	14						
N.H.	-	0	9	1	6	3	3	9	34	56	-	0	2	3	-						
R.I.	-	0	17	-	11	12	9	19	121	111	-	0	3	-	1						
Vt.	-	3	12	23	33	1	1	5	14	12	-	0	2	-	2						
MID. ATLANTIC	19	65	120	489	673	526	636	1,351	7,151	7,574	4	10	25	107	123						
N.J.	-	7	16	36	104	96	104	158	1,123	1,252	-	1	4	8	20						
N.Y. (Upstate)	11	26	101	187	178	137	122	865	1,339	1,223	2	3	14	27	22						
N.Y. City	-	17	33	144	227	123	177	376	2,017	2,372	1	2	6	29	31						
Pa.	8	14	35	122	164	170	223	336	2,672	2,727	1	3	8	43	50						
E.N. CENTRAL	22	41	96	355	579	616	1,272	2,225	11,866	15,856	-	6	14	50	79						
Ill.	-	9	27	29	131	124	363	488	3,465	4,885	-	1	5	3	23						
Ind.	N	0	0	N	N	173	154	288	1,919	2,138	-	1	10	6	12						
Mich.	4	13	38	129	171	255	300	880	3,675	2,537	-	0	5	8	12						
Ohio	18	15	32	162	166	28	306	718	1,485	4,553	-	2	6	33	19						
Wis.	-	9	24	35	111	36	134	179	1,322	1,743	-	0	3	-	13						
W.N. CENTRAL	10	23	117	193	305	145	383	518	4,120	4,441	2	3	22	29	27						
Iowa	-	5	16	41	55	21	37	63	430	438	-	0	1	-	-						
Kans.	-	3	11	24	38	-	43	90	470	556	-	0	2	4	3						
Minn.	-	0	87	7	75	-	66	87	540	718	2	1	17	10	10						
Mo.	9	9	28	97	97	111	196	269	2,354	2,332	-	0	5	12	11						
Nebr.	1	2	9	16	17	11	24	48	251	285	-	0	2	2	3						
N. Dak.	-	0	4	-	4	-	2	6	14	29	-	0	2	1	-						
S. Dak.	-	1	6	8	19	2	6	15	61	83	-	0	0	-	-						
S. ATLANTIC	35	51	97	514	475	874	1,613	2,696	13,405	18,178	8	11	28	142	135						
Del.	-	1	4	6	6	23	28	44	346	346	-	0	3	4	-						
D.C.	-	1	7	15	15	40	35	63	484	426	-	0	2	2	-						
Fla.	24	23	44	242	201	-	446	549	1,564	4,934	5	3	9	45	42						
Ga.	-	12	26	123	91	-	349	1,539	2,377	3,303	-	2	6	41	33						
Md.	-	4	11	39	46	48	119	159	1,245	1,575	-	2	5	24	18						
N.C.	-	0	0	-	-	608	314	571	3,809	4,562	1	0	8	11	14						
S.C.	2	2	8	10	21	-	167	1,135	2,177	1,318	1	1	3	10	11						
Va.	5	9	28	74	93	155	117	238	1,244	1,560	1	1	7	1	13						
W. Va.	4	0	21	5	2	-	19	44	159	154	-	0	6	4	4						
