
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 14, 2007 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	830	794	1,461	12,966	16,267	-	1	178	-	5	-	1	399	-	1						
NEW ENGLAND	4	21	74	160	442	-	0	3	-	-	-	0	2	-	-						
Conn.	-	0	0	-	-	-	0	3	-	-	-	0	1	-	-						
Maine	-	2	17	-	108	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	92	-	0	1	-	-	-	0	1	-	-						
N.H.	4	5	43	65	16	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	-	10	66	95	226	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	96	102	193	1,705	1,930	-	0	11	-	-	-	0	4	-	-						
N.J.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	-	-	-	0	1	-	-						
N.Y. City	-	0	0	-	-	-	0	4	-	-	-	0	2	-	-						
Pa.	96	102	193	1,705	1,930	-	0	2	-	-	-	0	1	-	-						
E.N. CENTRAL	109	231	587	3,852	6,430	-	0	43	-	-	-	0	33	-	-						
Ill.	-	1	10	54	32	-	0	23	-	-	-	0	23	-	-						
Ind.	-	0	0	-	-	-	0	7	-	-	-	0	12	-	-						
Mich.	28	97	258	1,539	1,844	-	0	11	-	-	-	0	2	-	-						
Ohio	81	128	449	1,976	4,043	-	0	11	-	-	-	0	3	-	-						
Wis.	-	13	64	283	511	-	0	2	-	-	-	0	2	-	-						
W.N. CENTRAL	78	29	131	719	856	-	0	36	-	-	-	0	79	-	-						
Iowa	N	0	0	N	N	-	0	3	-	-	-	0	4	-	-						
Kans.	-	7	52	276	146	-	0	3	-	-	-	0	3	-	-						
Minn.	-	0	0	-	-	-	0	6	-	-	-	0	7	-	-						
Mo.	78	15	82	333	675	-	0	14	-	-	-	0	2	-	-						
Nebr.	N	0	0	N	N	-	0	9	-	-	-	0	38	-	-						
N. Dak.	-	0	60	84	15	-	0	5	-	-	-	0	28	-	-						
S. Dak.	-	1	15	26	20	-	0	7	-	-	-	0	22	-	-						
S. ATLANTIC	56	89	176	1,561	1,706	-	0	2	-	-	-	0	7	-	-						
Del.	-	1	6	9	35	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	5	-	14	-	0	0	-	-	-	0	1	-	-						
Fla.	24	0	42	413	N	-	0	1	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	4	-	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	2	-	-						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	-	22	72	452	441	-	0	1	-	-	-	0	0	-	-						
Va.	16	26	142	237	554	-	0	0	-	-	-	0	2	-	-						
W. Va.	16	25	56	450	662	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	3	5	43	110	7	-	0	15	-	3	-	0	16	-	-						
Ala.	3	5	43	108	7	-	0	2	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Miss.	-	0	2	2	-	-	0	10	-	3	-	0	16	-	-						
Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	461	200	966	3,833	3,652	-	0	58	-	2	-	0	26	-	1						
Ark.	1	11	92	170	313	-	0	4	-	-	-	0	2	-	-						
La.	-	2	11	41	20	-	0	13	-	-	-	0	9	-	1						
Okla.	-	0	0	-	-	-	0	6	-	-	-	0	4	-	-						
Tex.	460	172	873	3,622	3,319	-	0	38	-	2	-	0	16	-	-						
MOUNTAIN	23	57	102	1,006	1,244	-	0	61	-	-	-	1	228	-	-						
Ariz.	-	0	0	-	-	-	0	9	-	-	-	0	15	-	-						
Colo.	-	22	51	370	646	-	0	10	-	-	-	0	51	-	-						
Idaho	N	0	0	N	N	-	0	30	-	-	-	0	157	-	-						
Mont.	-	0	26	113	N	-	0	3	-	-	-	0	8	-	-						
Nev.	-	0	3	-	2	-	0	9	-	-	-	0	16	-	-						
N. Mex.	-	4	19	123	236	-	0	1	-	-	-	0	1	-	-						
Utah	23	19	65	390	349	-	0	8	-	-	-	0	17	-	-						
Wyo.	-	0	11	10	11	-	0	7	-	-	-	0	10	-	-						
PACIFIC	-	0	9	20	-	-	0	15	-	-	-	0	51	-	-						
Alaska	-	0	9	20	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	-	-	-	0	37	-	-						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	14	-	-						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	2	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	11	12	30	155	149	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


