
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending August 13, 2011 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2011
Syphillis, primary & secondary cummulative for 2010

tab delimited data:
test
UNITED STATES	80	298	937	9,183	10,248	8	23	101	678	1,261	96	258	363	7,330	8,214						
NEW ENGLAND	-	11	79	371	590	-	1	5	28	76	3	8	18	226	287						
Conn.	-	0	49	94	246	-	0	3	6	22	-	1	8	32	55						
Maine	-	2	13	89	83	-	0	1	3	6	-	0	3	10	14						
Mass.	-	0	3	21	53	-	0	3	8	37	3	5	11	142	179						
N.H.	-	2	8	70	76	-	0	1	5	4	-	0	3	13	13						
R.I.	-	1	8	46	73	-	0	1	1	4	-	0	7	24	24						
Vt.	-	1	6	51	59	-	0	2	5	3	-	0	2	5	2						
MID. ATLANTIC	-	32	81	937	1,056	-	3	27	82	162	11	31	46	868	1,055						
N.J.	-	13	35	442	474	-	1	4	28	40	-	5	12	132	150						
N.Y. (Upstate)	-	2	10	57	104	-	1	9	32	80	6	3	20	114	86						
N.Y. City	-	14	42	438	478	-	0	14	22	42	2	15	31	416	590						
Pa.	N	0	0	N	N	N	0	0	N	N	3	6	13	206	229						
E.N. CENTRAL	17	66	113	2,051	2,085	-	4	10	115	188	2	32	53	878	1,205						
Ill.	N	0	0	N	N	N	0	0	N	N	2	13	23	349	577						
Ind.	-	15	32	452	469	-	0	4	20	37	-	3	14	99	114						
Mich.	2	15	29	459	479	-	1	4	25	58	-	5	10	136	163						
Ohio	15	26	45	846	812	-	2	7	58	67	-	9	21	263	319						
Wis.	-	9	24	294	325	-	0	3	12	26	-	1	4	31	32						
W.N. CENTRAL	-	5	35	95	536	-	0	5	6	73	2	7	18	180	190						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	2	12	15						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	3	14	11						
Minn.	-	0	24	-	404	-	0	5	-	59	2	3	10	79	68						
Mo.	N	0	0	N	N	N	0	0	N	N	-	2	9	70	90						
Nebr.	-	2	9	77	91	-	0	2	6	12	-	0	2	5	5						
N. Dak.	-	0	18	18	41	-	0	1	-	2	-	0	1	-	-						
S. Dak.	N	0	0	N	N	N	0	0	N	N	-	0	1	-	1						
S. ATLANTIC	41	72	170	2,569	2,771	3	7	22	191	348	30	63	178	1,904	1,887						
Del.	-	1	6	35	24	-	0	1	-	-	-	0	4	13	4						
D.C.	-	1	3	28	52	-	0	1	4	7	-	3	8	106	93						
Fla.	8	23	68	935	1,031	1	3	13	86	140	3	22	44	677	685						
Ga.	4	22	54	653	876	1	2	7	44	106	15	12	130	356	399						
Md.	6	10	32	383	351	-	1	4	25	40	-	8	17	263	173						
N.C.	N	0	0	N	N	N	0	0	N	N	5	8	19	222	265						
S.C.	-	8	25	314	350	-	1	3	19	39	2	4	10	131	88						
Va.	N	0	0	N	N	N	0	0	N	N	5	4	16	134	177						
W. Va.	23	0	48	221	87	1	0	6	13	16	-	0	2	2	3						
E.S. CENTRAL	1	19	36	614	700	-	1	4	38	68	10	15	34	431	530						
Ala.	N	0	0	N	N	N	0	0	N	N	2	4	11	113	155						
Ky.	N	0	0	N	N	N	0	0	N	N	5	2	16	72	80						
Miss.	N	0	0	N	N	N	0	0	N	N	1	3	16	93	126						
Tenn.	1	19	36	614	700	-	1	4	38	68	2	5	12	153	169						
W.S. CENTRAL	13	31	368	1,242	1,244	4	4	30	118	167	23	35	71	1,007	1,244						
Ark.	2	3	26	154	119	-	0	3	12	12	4	3	10	120	148						
La.	-	3	11	108	67	-	0	2	9	16	-	6	36	190	271						
Okla.	N	0	0	N	N	N	0	0	N	N	2	1	6	32	58						
Tex.	11	26	333	980	1,058	4	3	27	97	139	17	23	33	665	767						
MOUNTAIN	8	32	72	1,198	1,194	1	3	8	91	163	2	12	23	339	358						
Ariz.	7	12	45	575	583	1	1	5	42	76	2	4	9	141	140						
Colo.	1	11	23	365	353	-	1	4	26	47	-	2	8	67	79						
Idaho	N	0	0	N	N	N	0	0	N	N	-	0	2	5	2						
Mont.	N	0	0	N	N	N	0	0	N	N	-	0	1	3	3						
Nev.	N	0	0	N	N	N	0	0	N	N	-	3	9	82	57						
