
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 27, 2000 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2000
AIDS § cummulative for 1999
Chlamydia† cummulative for 2000
Chlamydia† cummulative for 1999
Cryptosporidiosis cummulative for 2000
Cryptosporidiosis cummulative for 1999
Escherichia coli O157:H7 NETSS cummulative for 2000
Escherichia coli O157:H7 NETSS cummulative for 1999
Escherichia coli O157:H7 PHLIS cummulative for 2000
Escherichia coli O157:H7 PHLIS cummulative for 1999

tab delimited data:
test
UNITED STATES	13,355	18,500	211,016	274,013	438	653	627	510	376	453											
NEW ENGLAND	802	940	8,511	8,539	25	33	74	79	58	76											
Maine	14	22	516	362	5	4	5	4	4	-											
N.H.	11	25	413	431	2	5	5	9	4	10											
Vt.	2	6	216	202	10	6	2	8	2	1											
Mass.	535	614	4,093	3,607	6	15	32	35	26	35											
R.I.	34	61	952	953	2	-	3	4	-	6											
Conn.	206	212	2,321	2,984	-	3	27	19	22	24											
MID. ATLANTIC	3,280	4,449	12,606	31,478	42	149	79	33	56	29											
Upstate N.Y.	186	529	N	N	31	44	74	25	40	3											
N.Y. City	1,943	2,109	2,188	15,182	6	86	4	2	-	-											
N.J.	703	957	2,355	5,089	1	11	1	6	8	26											
Pa.	448	854	8,063	11,207	4	8	N	N	8	-											
E.N. CENTRAL	1,310	1,280	36,587	47,779	90	116	112	92	38	74											
Ohio	194	211	8,300	12,511	20	16	24	33	12	23											
Ind.	100	167	4,425	4,719	8	8	19	14	9	12											
Ill.	809	590	10,612	17,125	7	18	31	26	-	19											
Mich.	153	248	9,621	9,235	15	17	21	19	11	14											
Wis.	54	64	3,629	4,189	40	57	17	N	6	6											
W.N. CENTRAL	299	389	13,240	15,505	41	36	118	88	68	90											
Minn.	55	69	2,441	3,123	10	13	34	22	30	25											
Iowa	26	46	1,786	1,726	11	7	18	9	7	4											
Mo.	139	155	4,949	5,619	8	4	39	9	17	11											
N. Dak.	-	4	61	361	2	4	6	3	4	2											
S. Dak.	3	11	664	667	3	2	2	3	2	6											
Nebr.	20	32	1,197	1,460	5	5	11	35	5	42											
Kans.	56	72	2,142	2,549	2	1	8	7	3	-											
S. ATLANTIC	3,641	5,168	35,551	57,270	80	120	43	58	28	39											
Del.	65	72	1,143	1,157	2	-	-	3	-	-											
Md.	392	561	4,756	5,373	6	6	8	4	1	-											
D.C.	264	207	1,375	N	2	4	-	-	U	U											
Va.	278	263	6,133	5,916	4	7	12	17	10	13											
W. Va.	21	25	753	741	3	-	2	1	2	1											
N.C.	195	358	8,302	9,318	8	1	9	11	3	11											
S.C.	294	482	3,694	8,002	-	-	3	7	2	5											
Ga.	357	827	8,482	14,603	53	72	5	3	5	U											
Fla.	1,775	2,373	913	12,160	2	30	4	12	5	9											
E.S. CENTRAL	639	840	19,624	17,921	19	7	32	35	21	29											
Ky.	80	128	3,216	3,194	1	1	11	9	8	7											
Tenn.	287	337	5,785	5,803	4	4	14	12	11	12											
Ala.	169	212	6,399	3,893	8	1	1	9	-	9											
Miss.	103	163	4,224	5,031	6	1	6	5	2	1											
W.S. CENTRAL	1,128	2,077	37,279	36,276	12	48	23	26	42	31											
Ark.	69	70	1,978	2,299	1	-	4	5	3	4											
La.	232	409	7,648	6,245	-	20	-	3	13	5											
Okla.	65	55	3,297	3,296	2	1	7	6	3	5											
Tex.	762	1,543	24,356	24,436	9	27	12	12	23	17											
MOUNTAIN	477	717	12,422	14,081	34	30	57	40	23	29											
Mont.	6	4	591	512	4	4	9	3	-	-											
Idaho	9	11	765	689	3	2	8	1	-	3											
Wyo.	2	3	316	312	2	-	3	3	2	4											
Colo.	99	143	1,862	3,156	9	4	20	15	7	8											
N. Mex.	50	37	1,687	1,985	2	11	2	2	2	1											
Ariz.	165	352	5,166	5,300	3	7	13	7	11	4											
Utah	52	70	1,028	822	9	N	1	7	1	7											
Nev.	94	97	1,007	1,305	2	2	1	2	-	2											
PACIFIC	1,779	2,640	35,196	45,164	95	114	89	59	42	56											
Wash.	202	151	5,026	4,835	N	N	22	17	22	24											
Oreg.	47	63	2,067	2,574	3	11	12	14	14	12											
Calif.	1,476	2,378	26,413	35,693	92	103	50	27	-	19											
Alaska	5	6	1,021	787	-	-	1	-	-	-											
Hawaii	49	42	669	1,275	-	-	4	1	6	1											
Guam	13	1	-	190	-	-	N	N	U	U											
P.R.	284	627	142	U	-	-	2	10	U	U											
V.I.	18	13	-	U	-	U	-	U	U	U											
Amer. Samoa	-	-	-	U	-	U	-	U	U	U											
C.N.M.I.	-	-	-	U	-	U	-	U	U	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


