
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending March 6, 2010 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2010
5-year weekly average†
Total cases reported for year 2009
Total cases reported for year 2008
Total cases reported for year 2007
Total cases reported for year 2006
Total cases reported for year 2005
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	0	1	-	1	1	-		
Botulism, total	-	7	2	99	145	144	165	135		
foodborne	-	-	0	11	17	32	20	19		
infant	-	6	2	64	109	85	97	85		
other(wound & unspecified)	-	1	0	24	19	27	48	31		
Brucellosis	1	8	2	110	80	131	121	120	CA (1 )	
Chancroid	1	15	1	46	25	23	33	17	VA (1 )	
Cholera	-	-	-	8	5	7	9	8		
Cyclosporiasis §	1	9	1	128	139	93	137	543	FL (1 )	
Diphtheria	-	-	-	-	-	-	-	-		
Domestic arboviral diseases §, ¶ :										
California serogroup virus disease	-	-	0	54	62	55	67	80		
Eastern equine encephalitis virus disease	-	-	-	4	4	4	8	21		
Powassan virus disease	-	-	-	6	2	7	1	1		
St. Louis encephalitis virus disease	-	-	0	12	13	9	10	13		
Western equine encephalitis virus disease	-	-	-	-	-	-	-	-		
Haemophilus influenzae **, invasive disease (age &lt;5 yrs):										
serotype b	-	2	1	27	30	22	29	9		
nonserotype b	-	23	5	215	244	199	175	135		
unknown serotype	3	48	4	231	163	180	179	217	FL (3 )	
Hansen disease §	-	6	1	73	80	101	66	87		
Hantavirus pulmonary syndrome §	-	1	0	13	18	32	40	26		
Hemolytic uremic syndrome, post-diarrheal §	4	19	2	231	330	292	288	221	GA (1 ), FL (2 ), CA (1 )	
HIV infection, pediatric (age &lt;13 yrs) ††	-	-	3	-	-	-	-	380		
Influenza-associated pediatric mortality §, §§	-	39	4	360	90	77	43	45		
Listeriosis	6	69	9	794	759	808	884	896	NY (1 ), MN (1 ), NC (1 ), FL (1 ), TN (1 ), WA (1 )	
Measles ¶¶	-	2	1	65	140	43	55	66		
Meningococcal disease, invasive *** :										
A,C,Y, and W-135	4	34	11	286	330	325	318	297	MN (1 ), OK (1 ), WA (2 )	
serogroup B	-	19	5	148	188	167	193	156		
other serogroup	-	1	1	24	38	35	32	27		
unknown serogroup	6	65	17	477	616	550	651	765	OH (2 ), FL (1 ), ID (1 ), CA (2 )	
Mumps	81	484	20	1,443	454	800	6,584	314	NY (78 ), OH (1 ), TN (1 ), TX (1 )	
Novel influenza A infection virus †††	-	-	0	43,771	2	4	NN	NN		
Plague	-	-	0	8	3	7	17	8		
