
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending January 28, 2006 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shiga toxin-producing E. coli(STEC)† cummulative for 2005
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2006
Shigellosis cummulative for 2005
Streptococcal disease, invasive, group A current week
Streptococcal disease, invasive, group A previous 52 weeks median 
Streptococcal disease, invasive, group A previous 52 weeks maximum 
Streptococcal disease, invasive, group A cummulative for 2006
Streptococcal disease, invasive, group A cummulative for 2005

tab delimited data:
test
UNITED STATES	6	47	155	21	81	86	269	449	448	626	66	79	151	245	330						
NEW ENGLAND	-	4	14	-	7	5	5	15	17	11	1	3	8	5	11						
Conn.	-	1	4	-	1	-	1	4	1	-	U	0	0	U	U						
Maine	-	0	5	-	-	-	0	1	-	-	-	0	2	1	1						
Mass.	-	2	8	-	6	4	3	9	15	10	-	2	6	3	7						
N.H.	-	0	2	-	-	1	0	4	1	1	1	0	1	1	1						
R.I.	-	0	2	-	-	-	0	6	-	-	-	0	3	-	-						
Vt.	-	0	2	-	-	-	0	4	-	-	-	0	2	-	2						
MID. ATLANTIC	-	6	24	-	6	7	22	65	20	78	15	16	38	48	76						
N.J.	-	1	6	-	-	-	5	14	-	19	-	3	9	-	19						
N.Y. (Upstate)	-	3	13	-	1	7	5	26	13	7	8	4	16	18	24						
N.Y. City	-	0	2	-	1	-	7	22	5	47	-	3	9	5	11						
Pa.	-	2	8	-	4	-	2	48	2	5	7	5	12	25	22						
E.N. CENTRAL	-	7	28	1	19	5	16	78	17	49	8	15	41	45	69						
Ill.	-	0	6	-	4	-	5	21	-	15	-	3	10	1	19						
Ind.	-	1	7	-	-	1	1	56	1	-	2	1	9	2	1						
Mich.	-	1	8	1	5	1	3	14	6	21	2	6	15	18	30						
Ohio	-	2	14	-	6	3	2	11	8	7	4	4	14	24	12						
Wis.	-	2	15	-	4	-	3	9	2	6	-	1	8	-	7						
W.N. CENTRAL	4	7	38	9	12	12	35	64	86	55	7	4	19	19	16						
Iowa	1	1	10	3	4	-	1	9	-	9	N	0	0	N	N						
Kans.	-	1	4	-	-	1	4	20	5	3	3	0	5	12	1						
Minn.	3	2	23	6	1	2	2	6	6	1	-	1	15	-	-						
Mo.	-	2	7	-	3	8	22	45	68	23	1	1	6	4	7						
Nebr.	-	1	4	-	2	1	1	6	2	13	3	0	2	3	4						
N. Dak.	-	0	2	-	-	-	0	2	-	1	-	0	3	-	1						
S. Dak.	-	0	5	-	2	-	1	17	5	5	-	0	2	-	3						
S. ATLANTIC	2	7	37	4	17	31	44	119	132	82	18	17	31	70	65						
Del.	-	0	2	-	-	-	0	2	-	1	-	0	2	1	-						
D.C.	-	0	1	-	-	1	0	2	1	-	2	0	1	2	-						
Fla.	2	1	31	4	4	19	20	66	66	38	6	5	12	26	19						
Ga.	-	0	6	-	4	4	11	32	32	24	4	3	9	15	14						
Md.	-	1	5	-	3	3	2	8	12	7	6	3	12	18	16						
N.C.	-	1	11	-	4	3	2	22	18	5	-	1	13	5	9						
S.C.	-	0	2	-	-	1	2	6	3	-	-	0	2	3	4						
Va.	-	1	9	-	2	-	2	9	-	7	-	2	6	-	3						
W. Va.	-	0	1	-	-	-	0	1	-	-	-	0	5	-	-						
E.S. CENTRAL	-	3	12	2	2	3	21	54	24	53	1	3	11	7	10						
Ala.	-	0	3	-	1	3	3	20	7	12	-	0	0	-	-						
Ky.	-	1	9	2	-	-	6	31	14	3	-	0	3	1	3						
Miss.	-	0	2	-	-	-	2	7	2	4	-	0	0	-	-						
Tenn.	-	1	4	-	1	-	6	45	1	34	1	2	8	6	7						
W.S. CENTRAL	-	1	7	-	4	11	57	120	51	89	8	5	15	19	11						
Ark.	-	0	2	-	1	2	1	3	4	6	-	0	4	1	2						
La.	-	0	2	-	2	-	2	11	-	14	-	0	2	-	-						
Okla.	-	0	3	-	-	3	11	41	7	22	8	2	13	13	4						
Tex.	-	0	3	-	1	6	43	104	40	47	-	2	11	5	5						
MOUNTAIN	-	5	15	3	5	1	17	47	14	52	6	12	28	25	59						
Ariz.	-	0	4	-	-	-	9	29	-	29	-	4	16	-	28						
Colo.	-	1	6	3	3	-	3	17	6	11	4	4	11	15	20						
Idaho	-	0	7	-	1	-	0	4	2	-	-	0	2	-	1						
Mont.	-	0	2	-	-	-	0	1	-	-	-	0	0	-	-						
Nev.	-	0	4	-	-	-	1	4	-	4	-	0	6	-	-						
N. Mex.	-	0	3	-	-	-	2	8	1	6	-	1	6	1	9						
Utah	-	1	7	-	-	1	1	4	4	2	2	2	6	8	-						
Wyo.	-	0	3	-	1	-	0	1	1	-	-	0	1	1	1						
PACIFIC	-	7	56	2	9	11	40	99	87	157	2	2	8	7	13						
Alaska	-	0	3	-	1	-	0	1	-	1	-	0	0	-	-						
Calif.	-	3	8	2	5	5	34	90	78	146	-	0	0	-	-						
Hawaii	-	0	4	-	1	-	1	4	3	3	2	2	8	7	13						
Oreg.	-	1	47	-	-	-	1	23	-	6	N	0	0	N	N						
Wash.	-	1	12	-	2	6	2	16	6	1	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	1	-	-	-	0	1	-	-	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


