
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending December 20, 2008 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2008
Syphillis, primary & secondary cummulative for 2007

tab delimited data:
test
UNITED STATES	48	56	307	2,853	3,022	8	8	43	428	520	44	238	351	11,611	11,115						
NEW ENGLAND	1	1	49	102	107	-	0	8	13	13	2	5	13	290	268						
Conn.	-	0	48	55	55	-	0	7	5	4	-	0	6	31	33						
Maine	-	0	2	17	12	-	0	1	2	2	-	0	2	10	9						
Mass.	-	0	0	-	2	-	0	0	-	2	2	4	11	210	153						
N.H.	-	0	0	-	-	-	0	0	-	-	-	0	2	19	29						
R.I.	-	0	3	16	21	-	0	1	4	3	-	0	5	13	35						
Vt.	1	0	2	14	17	-	0	1	2	2	-	0	5	7	9						
MID. ATLANTIC	3	4	13	232	159	-	0	2	22	29	3	33	51	1,620	1,524						
N.J.	-	0	0	-	-	-	0	0	-	-	-	4	10	195	220						
N.Y. (Upstate)	1	1	6	62	52	-	0	2	7	10	1	3	13	136	142						
N.Y. City	-	1	6	71	-	-	0	0	-	-	-	20	36	1,029	900						
Pa.	2	2	9	99	107	-	0	2	15	19	2	5	12	260	262						
E.N. CENTRAL	13	12	64	679	783	-	1	14	90	125	13	20	34	1,005	890						
Ill.	-	0	17	71	208	-	0	3	14	47	-	5	14	251	459						
Ind.	6	2	39	205	164	-	0	11	21	25	-	2	10	132	53						
Mich.	-	0	3	17	3	-	0	1	2	2	2	3	21	227	122						
