
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending November 18, 2006 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2006
Rabies, animal cummulative for 2005
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2006
Rocky Mountain Spotted Fever cummulative for 2005
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2006
Salmonellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	73	119	229	5,586	5,338	5	40	246	1,894	1,616	452	808	2,291	36,854	39,366						
NEW ENGLAND	11	11	26	609	643	-	0	2	2	8	5	25	451	1,675	1,979						
Conn.	6	3	14	192	189	-	0	0	-	-	-	0	443	443	437						
Maine	2	2	8	104	53	N	0	0	N	N	3	2	10	109	154						
Mass.	-	4	17	178	309	-	0	1	1	6	-	17	53	782	1,044						
N.H.	-	1	5	48	12	-	0	1	1	1	1	3	25	192	161						
R.I.	-	0	3	24	27	-	0	2	-	1	-	0	17	83	95						
Vt.	3	1	5	63	53	-	0	0	-	-	1	1	6	66	88						
MID. ATLANTIC	10	27	61	1,406	900	-	1	5	72	93	16	83	272	4,502	4,644						
N.J.	N	0	0	N	N	-	0	1	7	28	-	14	48	802	898						
N.Y. (Upstate)	10	10	24	499	504	-	0	2	5	1	15	24	233	1,155	1,104						
N.Y. City	-	0	5	31	28	-	0	3	19	7	1	23	49	1,096	1,104						
Pa.	-	16	45	876	368	-	1	3	41	57	-	29	67	1,449	1,538						
E.N. CENTRAL	4	2	18	157	168	-	0	6	36	41	35	101	187	4,489	5,154						
Ill.	-	0	7	46	50	-	0	1	3	11	-	23	51	991	1,690						
Ind.	-	0	2	11	11	-	0	1	7	1	6	15	67	778	572						
Mich.	1	1	5	46	37	-	0	1	2	6	2	18	34	860	836						
Ohio	3	0	9	54	70	-	0	4	23	21	27	22	56	1,130	1,202						
Wis.	N	0	0	N	N	-	0	1	1	2	-	16	27	730	854						
W.N. CENTRAL	3	5	20	277	302	-	3	15	204	148	25	44	107	2,349	2,336						
Iowa	-	1	7	57	-	-	0	1	5	7	-	8	22	392	381						
Kans.	3	1	5	74	74	-	0	1	2	5	5	7	16	329	332						
Minn.	-	1	6	39	66	-	0	2	4	2	-	11	60	639	506						
Mo.	-	1	6	64	69	-	3	11	169	122	16	13	35	686	731						
