
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending September 25, 1999 (WEEK 38)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis NETSS cummulative for 1999
Shigellosis NETSS cummulative for 1998
Shigellosis PHLIS cummulative for 1999
Shigellosis PHLIS cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 1998
Tuberculosis cummulative for 1999
Tuberculosis cummulative for 1998

tab delimited data:
test
UNITED STATES	10,634	14,906	5,179	8,389	4,743	5,210	10,314	11,872													
NEW ENGLAND	456	341	383	305	40	56	296	325													
Maine	4	11	-	-	-	1	13	6													
N.H.	13	14	12	18	-	1	10	-													
Vt.	5	6	3	-	3	4	1	4													
Mass.	416	227	315	217	24	34	176	186													
R.I.	18	27	9	13	2	1	30	40													
Conn.	U	56	44	57	11	15	66	89													
MID. ATLANTIC	640	1,868	370	1,448	194	227	1,862	2,137													
Upstate N.Y.	211	405	45	141	24	29	224	268													
N.Y. City	213	578	82	538	67	52	1,016	1,051													
N.J.	144	577	121	543	44	73	375	450													
Pa.	72	308	122	226	59	73	247	368													
E.N. CENTRAL	1,854	2,128	1,015	1,103	830	757	933	1,189													
Ohio	326	406	92	98	68	104	179	172													
Ind.	199	132	54	34	301	147	61	121													
Ill.	733	1,149	592	919	309	313	412	565													
Mich.	311	207	210	4	152	141	209	258													
Wis.	285	234	67	48	U	52	72	73													
W.N. CENTRAL	851	806	552	465	93	102	333	324													
Minn.	193	252	190	282	7	6	114	106													
Iowa	28	57	23	38	9	1	33	28													
Mo.	518	94	300	69	60	79	134	120													
N. Dak.	2	7	-	3	-	-	6	7													
S. Dak.	11	30	5	21	-	1	12	16													
Nebr.	62	326	-	18	7	4	15	11													
Kans.	37	40	34	34	10	11	19	36													
S. ATLANTIC	1,808	3,120	364	978	1,623	1,918	2,193	2,052													
Del.	12	23	7	21	6	18	12	27													
Md.	116	156	38	55	272	509	200	230													
D.C.	44	21	U	U	52	62	34	84													
Va.	94	144	43	72	117	116	168	222													
W. Va.	7	11	3	7	2	2	32	30													
N.C.	161	227	71	108	376	571	330	298													
S.C.	100	129	50	59	320	232	201	217													
Ga.	173	852	37	198	248	204	447	377													
Fla.	1,101	1,557	115	458	230	204	769	567													
E.S. CENTRAL	859	656	429	445	858	897	665	859													
Ky.	202	96	-	45	72	81	133	125													
Tenn.	509	149	374	210	477	419	245	274													
Ala.	89	366	47	183	175	213	231	289													
Miss.	59	45	8	7	134	184	56	171													
W.S. CENTRAL	1,626	2,913	1,502	911	719	771	1,140	1,728													
Ark.	61	147	21	47	45	84	126	98													
La.	118	231	83	209	200	309	U	127													
Okla.	405	294	128	81	145	56	96	134													
Tex.	1,042	2,241	1,270	574	329	322	918	1,369													
MOUNTAIN	758	889	409	567	178	195	302	398													
Mont.	7	8	-	3	1	-	10	15													
Idaho	17	17	7	12	1	2	14	7													
Wyo.	3	2	1	1	-	1	2	4													
Colo.	127	152	80	115	2	9	U	47													
N. Mex.	94	218	55	120	9	22	48	47													
Ariz.	394	428	255	281	157	145	163	152													
Utah	50	35	5	26	2	3	30	45													
Nev.	66	29	6	9	6	13	35	81													
PACIFIC	1,782	2,185	155	2,167	208	287	2,590	2,860													
Wash.	76	143	69	133	48	24	140	187													
Oreg.	64	109	62	102	7	4	78	99													
Calif.	1,616	1,896	-	1,896	149	256	2,207	2,403													
Alaska	-	4	-	2	1	1	41	36													
Hawaii	26	33	24	34	3	2	124	135													
Guam	7	29	U	U	1	1	-	68													
P.R.	62	46	U	U	121	143	41	108													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1998 and 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


